lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo
1509.0,45.0,0.0,219.0,219.0,99.0,531.1,69.5881,597.5157,80.7419,81.5675,119.0,119.0,258.0,994.0,0.0001,0.0686,0.0188,6,1
7210.0,221.0,0.0,119.0,278.0,99.0,0.0,248.5005,0.0,154.4676,101.7767,278.0,139.0,0.0,0.0,0.0181,0.1916,0.0628,1,1
7457.0,227.0,80.0,119.0,119.0,119.0,466.623,210.3426,522.6902,74.3589,57.9418,139.0,139.0,0.0,0.0,0.1602,0.0707,0.0132,1,2
609.0,19.0,80.0,179.0,179.0,139.0,207.9663,192.5234,333.5461,136.1552,140.1517,179.0,179.0,0.0,358.0,0.0738,0.3303,0.0402,3,2
740.0,22.0,338.0,298.0,298.0,139.0,182.8066,152.1003,233.1545,71.7844,88.285,179.0,179.0,3020.0,716.0,0.0486,0.0831,0.0107,6,1
5221.0,157.0,80.0,100.0,100.0,139.0,83.5374,142.762,92.3472,36.2664,18.8481,100.0,100.0,399.0,100.0,0.2538,0.2538,0.0103,10,2
3374.0,103.0,139.0,179.0,278.0,80.0,554.203,574.6723,677.5227,126.2864,54.5367,278.0,139.0,299.0,0.0,0.1385,0.248,0.0387,5,1
1257.0,40.0,119.0,80.0,80.0,219.0,154.2806,103.3852,175.8664,47.5946,33.7231,80.0,80.0,2105.0,0.0,0.2087,0.2087,0.023,5,1
262.0,8.0,238.0,219.0,219.0,179.0,188.0538,244.232,152.2662,38.0296,32.5346,219.0,219.0,0.0,0.0,-0.1086,0.0959,0.0439,1,4
440.0,13.0,219.0,139.0,298.0,99.0,526.9843,103.9832,632.6271,97.6281,49.0026,298.0,149.0,0.0,0.0,0.0283,0.2703,0.0572,9,1
771.0,23.0,119.0,219.0,219.0,139.0,275.7,471.8805,182.0989,91.6106,83.0376,219.0,219.0,0.0,0.0,0.0756,0.1351,0.0338,3,4
4927.0,150.0,259.0,139.0,139.0,139.0,101.4938,105.5746,35.5106,67.8178,63.9414,179.0,179.0,497.0,179.0,0.1121,0.1211,0.0161,5,3
9443.0,293.0,0.0,80.0,80.0,139.0,0.0,70.8467,0.0,27.1017,47.5079,80.0,80.0,139.0,1752.0,0.0751,0.1456,0.0056,1,2
7316.0,224.0,179.0,139.0,139.0,298.0,309.9823,200.3902,183.4693,118.0265,125.016,139.0,139.0,0.0,0.0,0.0233,0.4978,0.0207,9,3
9351.0,290.0,139.0,199.0,199.0,139.0,131.595,550.5908,166.012,30.104,26.9676,199.0,199.0,278.0,199.0,0.0832,0.1402,0.0289,2,6
6146.0,181.0,259.0,139.0,298.0,80.0,366.1291,129.5782,457.526,89.244,49.3077,298.0,149.0,0.0,0.0,0.0756,0.0816,0.0349,5,1
9786.0,301.0,99.0,159.0,159.0,139.0,124.2266,726.9458,216.0579,87.8778,76.0345,159.0,159.0,0.0,159.0,0.0385,0.1345,0.0183,10,6
9962.0,306.0,179.0,179.0,179.0,99.0,59.7097,173.518,118.2709,60.2516,60.6712,179.0,179.0,0.0,979.0,0.168,0.2,0.012,4,1
925.0,28.0,119.0,239.0,239.0,258.0,427.3585,219.4203,384.1575,47.7624,51.2884,239.0,239.0,0.0,298.0,0.0509,0.0954,0.0256,4,6
9952.0,306.0,199.0,139.0,139.0,99.0,179.0698,246.6577,33.121,155.6767,158.0902,139.0,139.0,0.0,1431.0,0.16,0.1755,0.0093,1,2
9154.0,287.0,239.0,238.0,238.0,99.0,283.5004,290.7275,201.1591,78.1937,92.1358,238.0,238.0,0.0,0.0,0.1812,0.2357,0.0243,5,3
10201.0,310.0,159.0,80.0,80.0,139.0,79.6241,85.2877,100.3444,67.0075,62.1289,99.0,99.0,1212.0,0.0,0.3622,0.3622,0.0127,10,1
685.0,22.0,199.0,139.0,139.0,298.0,194.6856,365.9535,161.0124,36.7049,43.203,139.0,139.0,0.0,834.0,0.1466,0.1466,0.0083,3,4
2744.0,83.0,199.0,159.0,159.0,379.0,335.8724,249.6808,297.4357,40.2244,51.8941,339.0,339.0,4864.0,0.0,1.3035,1.3035,0.0339,10,3
6589.0,195.0,80.0,119.0,119.0,179.0,138.6001,160.3824,114.2804,31.0161,19.2419,119.0,119.0,0.0,0.0,0.077,0.2895,0.027,4,2
1699.0,52.0,199.0,179.0,179.0,278.0,159.8202,174.1522,225.7299,75.4801,61.9839,199.0,199.0,0.0,199.0,0.1646,0.1356,0.0175,10,1
8224.0,256.0,139.0,139.0,139.0,99.0,142.6482,191.6377,40.1123,103.0303,89.3155,139.0,139.0,0.0,0.0,0.2754,0.3804,0.0119,7,2
4341.0,135.0,179.0,278.0,278.0,159.0,90.7331,243.837,90.0,66.9496,76.58,258.0,258.0,0.0,794.0,0.089,0.1455,0.0159,2,2
10625.0,326.0,139.0,80.0,80.0,99.0,868.8757,126.3171,958.3261,90.5124,88.782,338.0,112.6667,0.0,338.0,0.0267,0.3182,0.1251,3,1
5997.0,178.0,239.0,99.0,99.0,199.0,84.7835,936.2094,126.3962,44.5,36.9628,238.0,238.0,0.0,992.0,0.0396,0.2071,0.0177,3,1
4207.0,134.0,199.0,159.0,159.0,219.0,81.2804,179.747,14.3178,67.9577,93.9415,159.0,159.0,0.0,0.0,0.074,0.1935,0.0082,2,2
797.0,24.0,239.0,179.0,179.0,179.0,122.2007,111.8403,148.0135,22.9456,24.2539,179.0,179.0,596.0,179.0,0.0386,0.1211,0.0198,3,3
10715.0,329.0,139.0,179.0,179.0,99.0,155.6767,59.5336,130.1883,15.0416,13.1244,179.0,179.0,99.0,0.0,-0.0505,0.0825,0.0315,4,3
543.0,17.0,139.0,159.0,159.0,139.0,681.7692,95.4385,775.893,90.7965,98.2866,219.0,219.0,736.0,0.0,0.1303,0.2083,0.0473,6,1
9645.0,297.0,139.0,239.0,239.0,80.0,125.3994,181.4456,56.1427,68.5292,80.9707,239.0,239.0,0.0,0.0,0.1276,0.1861,0.0464,5,2
7976.0,248.0,258.0,179.0,179.0,99.0,197.3537,617.5275,144.4611,71.3109,75.2728,179.0,179.0,99.0,0.0,0.2298,0.3053,0.0245,6,7
5382.0,162.0,179.0,318.0,318.0,278.0,176.1817,151.2878,170.0471,7.9057,9.9247,318.0,318.0,0.0,0.0,0.0537,0.0917,0.0398,5,2
2849.0,86.0,159.0,239.0,239.0,179.0,515.5546,158.5788,499.1693,44.0369,47.6471,239.0,239.0,0.0,0.0,1.1002,3.0962,0.0271,9,5
7109.0,216.0,99.0,159.0,239.0,179.0,252.0005,116.1034,310.0581,56.6414,44.3762,318.0,106.0,0.0,318.0,0.0781,0.3761,0.0741,9,1
2064.0,66.0,139.0,119.0,119.0,159.0,227.5659,306.1066,287.9201,96.8155,91.2195,119.0,119.0,1791.0,517.0,0.0729,0.3264,0.0119,4,1
9804.0,302.0,219.0,100.0,100.0,139.0,234.8154,120.3755,373.5144,142.571,152.0008,100.0,100.0,0.0,0.0,0.122,0.258,0.0202,4,1
163.0,5.0,99.0,119.0,119.0,199.0,125.077,293.3343,15.0,107.0012,101.8982,119.0,119.0,0.0,0.0,0.1855,0.17,0.0106,10,5
1537.0,46.0,139.0,80.0,80.0,139.0,703.7565,119.501,681.1989,111.2036,107.5174,80.0,80.0,0.0,0.0,0.1861,0.3311,0.0205,10,1
8238.0,256.0,179.0,139.0,139.0,119.0,89.0056,124.291,66.9403,31.5357,30.7937,139.0,139.0,218.0,278.0,0.2659,0.3344,0.0119,10,6
4312.0,135.0,258.0,139.0,139.0,179.0,119.6766,446.1491,47.0956,72.7083,67.0075,139.0,139.0,7889.0,0.0,0.188,0.01,0.0086,8,5
8451.0,266.0,159.0,219.0,219.0,179.0,258.6238,81.0941,267.0674,11.8533,14.5774,219.0,219.0,179.0,0.0,-0.0193,0.2122,0.0401,5,4
8133.0,254.0,139.0,139.0,139.0,179.0,38.1477,113.5099,93.1933,56.2228,59.439,139.0,139.0,0.0,139.0,0.2284,0.1764,0.0274,3,1
3984.0,129.0,159.0,179.0,179.0,99.0,114.6571,174.2326,36.8917,82.1842,81.0139,179.0,179.0,0.0,0.0,-0.0469,0.1101,0.0157,6,2
4797.0,148.0,219.0,219.0,219.0,179.0,103.8809,107.3371,117.5925,57.717,58.7729,219.0,219.0,0.0,438.0,0.2256,0.3006,0.0125,3,1
900.0,28.0,258.0,338.0,338.0,199.0,251.7628,173.1416,220.4359,57.9159,48.283,338.0,338.0,0.0,0.0,-0.0191,0.1294,0.0362,1,7
4966.0,151.0,219.0,278.0,278.0,239.0,435.3723,24.4591,508.1191,81.1249,98.0319,80.0,80.0,0.0,80.0,0.2591,0.4046,0.0116,9,1
1469.0,44.0,139.0,219.0,318.0,139.0,147.7921,98.8863,196.367,53.3526,50.9902,139.0,139.0,0.0,1510.0,0.0586,0.1681,0.0093,5,1
849.0,25.0,99.0,179.0,179.0,358.0,232.5774,624.1036,137.0584,97.0052,92.4905,179.0,179.0,0.0,0.0,0.1441,0.1951,0.0306,5,6
5828.0,173.0,159.0,278.0,278.0,258.0,100.5609,80.0765,52.9245,54.5711,66.2514,179.0,179.0,0.0,179.0,0.2475,0.2565,0.0322,1,2
3307.0,100.0,99.0,199.0,199.0,80.0,534.4645,26.6552,539.3042,11.6297,19.2094,199.0,199.0,80.0,0.0,-0.07,0.4355,0.027,8,2
6999.0,212.0,119.0,179.0,179.0,99.0,190.2978,83.5419,248.6966,69.5449,51.2299,179.0,179.0,0.0,0.0,-0.0127,0.2253,0.0259,6,1
9418.0,292.0,80.0,239.0,239.0,139.0,425.4703,153.8343,463.3757,128.1425,128.7109,239.0,239.0,0.0,0.0,0.0946,0.1531,0.0479,1,1
7264.0,222.0,139.0,179.0,179.0,119.0,207.2661,47.2017,181.4304,53.4158,62.3157,99.0,99.0,0.0,99.0,-0.0177,0.2813,0.0125,7,2
2328.0,74.0,359.0,199.0,199.0,239.0,159.5282,58.1485,94.255,98.5051,99.8499,199.0,199.0,717.0,0.0,0.1037,0.5577,0.0169,1,2
5253.0,159.0,139.0,298.0,298.0,179.0,413.4834,272.3417,327.4706,85.3756,60.208,298.0,298.0,0.0,0.0,0.0983,0.0943,0.0217,2,4
6105.0,180.0,159.0,199.0,199.0,179.0,234.5645,148.5,248.582,13.5093,23.585,199.0,199.0,0.0,0.0,0.1126,0.2701,0.0193,6,4
434.0,13.0,298.0,219.0,219.0,298.0,90.6973,130.1883,81.5414,98.0204,86.8058,219.0,219.0,0.0,0.0,0.2168,0.2168,0.0421,4,1
737.0,22.0,298.0,99.0,99.0,99.0,99.0051,163.0989,62.3699,45.2355,44.1163,119.0,119.0,0.0,1490.0,0.0756,0.0626,0.0071,4,2
6382.0,188.0,100.0,99.0,99.0,179.0,940.6488,118.5854,919.34,26.2393,11.6619,159.0,159.0,0.0,99.0,0.0945,0.0945,0.0379,4,2
2459.0,77.0,239.0,219.0,219.0,159.0,90.05,245.3166,149.0839,67.5167,33.0606,219.0,219.0,0.0,657.0,-0.8475,-0.924,0.0193,5,1
7652.0,236.0,99.0,219.0,219.0,159.0,724.0451,256.9679,750.4832,43.0116,65.5134,438.0,146.0,1193.0,0.0,0.2326,0.2216,0.0439,4,1
5527.0,165.0,278.0,119.0,119.0,159.0,105.9292,213.758,71.8471,45.2604,44.7353,119.0,119.0,0.0,299.0,0.0445,0.0805,0.0124,6,2
3151.0,96.0,139.0,239.0,239.0,279.0,329.3543,124.6796,370.3633,35.6546,59.0,239.0,239.0,0.0,0.0,-0.3974,1.6111,0.0308,5,1
6818.0,204.0,139.0,139.0,139.0,199.0,117.5383,80.4767,67.0075,50.1224,45.722,139.0,139.0,1570.0,377.0,0.1599,0.3464,0.0288,2,2
9245.0,289.0,119.0,139.0,139.0,199.0,301.6061,567.5731,191.2616,113.853,119.8593,139.0,139.0,15964.0,0.0,0.3877,0.3152,0.0067,10,5
2388.0,75.0,20.0,100.0,100.0,419.0,111.7195,829.4607,49.0918,62.1289,15.8824,100.0,100.0,0.0,0.0,-0.1378,0.2482,0.0103,4,6
8480.0,267.0,239.0,239.0,239.0,100.0,84.0536,149.5209,99.7647,52.6165,55.9933,239.0,239.0,0.0,0.0,0.5062,0.5592,0.0475,8,1
8516.0,269.0,139.0,159.0,159.0,199.0,68.0,103.3017,29.0,47.9088,56.0045,199.0,199.0,0.0,199.0,0.1937,0.0227,0.0445,2,2
1217.0,38.0,0.0,139.0,139.0,219.0,0.0,171.1213,0.0,81.6364,90.2497,139.0,139.0,0.0,0.0,-0.0577,0.0438,0.0213,2,3
7035.0,213.0,80.0,99.0,99.0,318.0,148.0135,376.0618,54.5894,94.1409,93.0121,99.0,99.0,0.0,0.0,0.1698,0.5128,0.0202,9,4
4576.0,142.0,179.0,139.0,139.0,139.0,561.0893,182.654,602.2242,39.2747,40.1995,139.0,139.0,0.0,0.0,0.0487,0.1072,0.01,7,1
5458.0,164.0,119.0,119.0,119.0,99.0,142.6403,760.0929,107.0561,36.0451,42.0862,119.0,119.0,0.0,0.0,0.0252,0.0947,0.0101,4,9
7566.0,231.0,278.0,119.0,119.0,119.0,196.5407,240.8137,107.6894,85.6461,97.1558,119.0,119.0,0.0,0.0,0.2697,0.1872,0.02,7,3
1722.0,54.0,139.0,139.0,258.0,99.0,203.2265,154.0552,252.3351,55.1725,108.5104,258.0,129.0,0.0,258.0,0.1618,0.2758,0.0426,4,1
2701.0,81.0,159.0,319.0,319.0,179.0,583.1063,70.2887,611.2553,26.6552,53.6004,319.0,319.0,0.0,0.0,1.15,2.157,0.0341,8,1
10517.0,321.0,258.0,139.0,139.0,119.0,103.3102,307.2751,177.2484,80.5248,79.3095,139.0,139.0,4533.0,378.0,0.2592,0.1042,0.0139,8,4
6218.0,183.0,139.0,139.0,238.0,199.0,333.524,116.0097,249.3933,80.6226,34.6157,238.0,119.0,378.0,0.0,-0.0039,0.1206,0.0229,5,4
10796.0,332.0,159.0,119.0,119.0,159.0,120.0333,0.0,66.7533,48.1508,59.5252,119.0,119.0,0.0,0.0,0.522,0.522,0.0265,9,2
290.0,9.0,258.0,119.0,119.0,358.0,71.9253,216.2279,21.3776,54.3438,50.7568,119.0,119.0,0.0,0.0,0.1974,0.3034,0.0153,5,2
2147.0,68.0,279.0,538.0,538.0,339.0,82.1736,0.0,64.2884,28.64,40.6971,638.0,638.0,937.0,0.0,2.3504,2.3504,0.1503,3,2
710.0,22.0,179.0,99.0,218.0,139.0,201.8143,100.6591,60.0167,136.6318,137.6154,218.0,109.0,6938.0,1191.0,0.0771,0.0751,0.0131,7,4
6117.0,180.0,139.0,99.0,298.0,80.0,314.8575,160.3753,251.5094,69.2261,20.573,298.0,149.0,179.0,99.0,0.2576,0.3966,0.0288,8,3
8613.0,273.0,199.0,99.0,99.0,199.0,146.1925,170.6436,135.3699,23.7171,30.1869,99.0,99.0,0.0,0.0,0.0222,0.5007,0.0167,6,2
4080.0,131.0,179.0,179.0,179.0,139.0,109.4166,565.0009,103.4698,36.4314,27.1017,179.0,179.0,1390.0,0.0,0.1186,0.2041,0.036,3,8
6207.0,183.0,139.0,219.0,219.0,159.0,571.4169,112.8716,640.7262,73.2547,63.4606,219.0,219.0,0.0,0.0,0.1766,0.0461,0.021,3,1
4338.0,135.0,119.0,139.0,139.0,199.0,236.5338,161.038,70.7107,170.3555,161.3722,239.0,239.0,0.0,617.0,0.065,0.089,0.0148,1,4
2536.0,78.0,319.0,120.0,120.0,379.0,119.877,1600.9859,131.0038,12.6194,16.6208,120.0,120.0,24987.0,0.0,1.4535,0.948,0.003,10,9
4309.0,135.0,199.0,80.0,80.0,199.0,742.0197,71.8923,786.482,46.0435,61.0942,99.0,99.0,99.0,0.0,0.231,0.1165,0.0061,8,2
474.0,14.0,298.0,219.0,219.0,119.0,125.8501,43.2695,107.4477,101.789,83.5015,219.0,219.0,0.0,0.0,0.1543,0.5623,0.0258,8,1
10018.0,306.0,179.0,80.0,80.0,139.0,202.9495,170.5007,124.1974,80.2574,80.3197,159.0,159.0,0.0,1272.0,0.1525,0.193,0.0106,5,3
3353.0,102.0,318.0,99.0,298.0,278.0,196.1842,212.2569,137.4627,67.5463,65.6144,298.0,149.0,0.0,0.0,-0.1885,-0.0835,0.0532,5,2
5973.0,178.0,239.0,179.0,179.0,259.0,104.7688,480.6376,134.3466,46.3816,52.4452,179.0,179.0,0.0,179.0,-0.0004,0.0651,0.0133,1,2
8866.0,280.0,179.0,179.0,179.0,238.0,111.6714,290.0108,107.3546,99.5615,103.8809,179.0,179.0,2664.0,238.0,0.1162,0.1852,0.0227,2,2
9258.0,289.0,179.0,99.0,99.0,278.0,151.1861,518.0,130.1384,25.2438,26.7255,99.0,99.0,2087.0,735.0,0.1592,0.2227,0.0048,2,7
8160.0,255.0,259.0,278.0,278.0,179.0,245.3946,444.0405,338.5292,98.5203,20.3039,278.0,139.0,0.0,0.0,0.1139,0.2504,0.0338,4,2
6770.0,203.0,100.0,80.0,80.0,99.0,169.1686,108.3444,130.7823,60.3013,55.2268,80.0,80.0,0.0,0.0,0.0179,0.1124,0.0082,3,4
5085.0,154.0,100.0,99.0,198.0,258.0,92.5419,129.387,54.3783,52.6711,61.502,198.0,99.0,258.0,0.0,0.3048,0.3583,0.023,9,2
572.0,18.0,119.0,119.0,119.0,159.0,122.4847,212.8057,84.0952,39.08,40.078,119.0,119.0,0.0,0.0,0.0983,0.1538,0.0196,8,4
10520.0,321.0,119.0,99.0,99.0,219.0,52.9741,684.8215,98.1275,49.0153,54.6008,99.0,99.0,4612.0,99.0,0.0097,-0.0343,0.0099,10,2
7932.0,246.0,119.0,139.0,139.0,199.0,199.3847,232.1659,149.7231,56.3205,49.4292,139.0,139.0,0.0,139.0,0.0853,0.1678,0.0237,8,2
6858.0,206.0,119.0,99.0,99.0,80.0,211.3534,196.4701,80.4487,161.623,159.0739,99.0,99.0,0.0,0.0,0.0869,0.2544,0.043,3,6
8578.0,272.0,99.0,199.0,199.0,179.0,138.058,129.0475,111.5706,39.6232,26.9258,199.0,199.0,0.0,0.0,0.2252,0.2487,0.0736,1,3
6177.0,182.0,199.0,119.0,119.0,139.0,78.5064,345.167,63.1506,15.8114,37.5133,199.0,199.0,995.0,199.0,0.0526,0.1061,0.0247,2,4
5396.0,163.0,219.0,139.0,139.0,159.0,261.6911,185.6946,208.6145,58.8069,52.9741,139.0,139.0,0.0,0.0,0.0802,0.1392,0.0151,1,3
4469.0,137.0,278.0,199.0,199.0,259.0,771.8654,756.6033,856.9726,90.7579,54.0093,497.0,248.5,0.0,696.0,0.1272,0.1602,0.062,2,1
10276.0,312.0,278.0,179.0,179.0,159.0,813.0781,846.1575,812.7903,5.5902,75.228,378.0,189.0,397.0,0.0,0.1168,0.1168,0.0546,10,5
8118.0,253.0,199.0,99.0,99.0,139.0,99.1476,878.5898,44.1475,53.5397,67.7661,99.0,99.0,0.0,0.0,0.1834,0.3684,0.0182,10,6
3804.0,122.0,219.0,139.0,139.0,278.0,276.2829,288.1189,243.1317,38.2688,25.0799,139.0,139.0,0.0,0.0,0.1523,0.3958,0.0247,10,4
1921.0,61.0,159.0,139.0,139.0,139.0,232.6414,140.4226,280.0875,73.7835,76.9367,139.0,139.0,2566.0,139.0,0.0284,0.1029,0.0112,4,2
8165.0,255.0,159.0,199.0,199.0,99.0,73.6495,322.6399,53.8516,21.0297,17.3566,199.0,199.0,0.0,0.0,0.1289,0.2504,0.0242,1,4
1627.0,50.0,139.0,139.0,139.0,179.0,186.784,75.738,238.4785,61.2883,43.2695,139.0,139.0,0.0,0.0,0.0716,0.1031,0.0318,3,2
6235.0,183.0,159.0,179.0,179.0,139.0,121.2456,895.1633,51.0882,72.092,70.8978,179.0,179.0,0.0,0.0,0.3176,0.3761,0.0172,8,8
3199.0,98.0,319.0,20.0,20.0,199.0,89.9389,119.0851,131.5751,63.1862,71.0862,518.0,518.0,0.0,0.0,0.9836,0.9836,0.0365,1,3
8305.0,259.0,139.0,99.0,99.0,119.0,149.5535,97.1815,39.2046,116.0,132.6358,219.0,219.0,338.0,219.0,0.1319,0.1319,0.041,3,2
5548.0,166.0,139.0,179.0,179.0,159.0,61.0184,127.5353,31.305,52.7944,59.1037,179.0,179.0,0.0,0.0,0.0495,0.166,0.0134,1,3
2319.0,73.0,339.0,20.0,20.0,239.0,521.6474,229.752,586.5501,71.7809,60.6486,20.0,20.0,6098.0,259.0,2.0367,4.4917,0.0012,5,3
8444.0,266.0,159.0,139.0,139.0,99.0,113.8914,164.746,85.2115,72.4189,67.8565,139.0,139.0,0.0,0.0,0.0437,0.0437,0.0254,2,4
9386.0,291.0,179.0,139.0,139.0,119.0,243.8955,252.5124,311.8782,80.0281,80.2309,139.0,139.0,0.0,0.0,0.2122,0.2497,0.0217,3,1
4320.0,135.0,179.0,99.0,99.0,139.0,140.5889,134.1641,94.0213,43.5,46.8108,99.0,99.0,0.0,99.0,-0.0285,0.0335,0.0061,6,5
3585.0,111.0,159.0,278.0,278.0,239.0,581.5325,103.0946,577.5483,44.7269,44.6346,278.0,278.0,0.0,0.0,0.152,0.374,0.0448,10,1
6628.0,197.0,80.0,80.0,80.0,99.0,197.31,99.8624,173.4618,24.6678,33.738,80.0,80.0,0.0,0.0,0.0345,0.2091,0.015,6,4
8945.0,282.0,100.0,159.0,159.0,199.0,547.9891,248.8664,658.7481,112.7752,104.0637,159.0,159.0,0.0,0.0,0.0557,0.1757,0.0229,2,1
5673.0,168.0,219.0,199.0,199.0,159.0,109.573,271.914,73.0616,38.9391,28.1603,199.0,199.0,0.0,0.0,0.102,0.076,0.0191,4,2
8083.0,252.0,99.0,119.0,278.0,219.0,67.6018,135.9458,155.3222,94.4312,64.438,278.0,139.0,0.0,0.0,0.0268,0.0558,0.0869,1,1
9466.0,293.0,80.0,99.0,99.0,99.0,262.5019,120.9566,229.7869,37.7359,12.53,99.0,99.0,198.0,0.0,0.2636,0.3266,0.0069,8,4
5024.0,153.0,298.0,99.0,99.0,119.0,126.8671,142.4254,101.9657,16.9189,19.7041,99.0,99.0,0.0,0.0,0.3651,0.2981,0.0083,6,6
4214.0,134.0,219.0,199.0,378.0,179.0,142.8863,543.5301,54.3415,90.1388,193.9826,378.0,189.0,0.0,0.0,0.2075,0.2075,0.0195,1,5
4204.0,134.0,219.0,139.0,139.0,199.0,98.9949,115.7411,33.9559,75.6257,75.1033,139.0,139.0,0.0,0.0,0.0755,0.1935,0.0072,3,3
8842.0,279.0,139.0,139.0,139.0,80.0,229.2477,345.3259,156.0801,69.7209,58.228,139.0,139.0,0.0,0.0,0.0193,0.0958,0.0173,7,5
6851.0,206.0,99.0,99.0,99.0,199.0,88.5353,102.8251,57.9828,42.3615,31.6267,99.0,99.0,1409.0,99.0,0.0149,0.1279,0.043,3,5
8419.0,265.0,99.0,99.0,99.0,139.0,163.0192,466.7574,123.1787,41.9762,44.1163,99.0,99.0,0.0,0.0,0.0342,0.2142,0.0208,1,5
1564.0,47.0,99.0,159.0,159.0,199.0,98.0319,342.7922,65.3758,40.3113,36.5,139.0,139.0,0.0,417.0,0.0631,0.1426,0.0172,5,3
8395.0,264.0,99.0,159.0,159.0,99.0,99.3227,628.2653,98.4733,144.261,150.4635,179.0,179.0,0.0,0.0,0.0552,0.1682,0.0404,3,1
8087.0,252.0,0.0,99.0,99.0,119.0,545.8177,69.1809,566.2623,22.8035,21.9659,99.0,99.0,219.0,0.0,0.0558,0.4663,0.0309,2,2
6681.0,198.0,139.0,179.0,179.0,99.0,273.3629,0.0,159.7655,133.3042,127.0984,179.0,179.0,0.0,0.0,0.1016,0.1016,0.0429,10,4
1894.0,59.0,119.0,99.0,99.0,80.0,195.829,233.0048,165.469,33.5596,36.7764,99.0,99.0,0.0,318.0,0.1034,0.2229,0.0304,2,2
3642.0,113.0,219.0,238.0,238.0,199.0,162.5831,129.0659,104.8475,98.1759,77.6305,238.0,238.0,0.0,0.0,0.081,0.164,0.0684,6,2
9057.0,285.0,0.0,99.0,99.0,99.0,0.0,111.4955,0.0,243.237,233.8568,99.0,99.0,0.0,0.0,0.1042,0.1372,0.0167,2,1
8881.0,280.0,159.0,278.0,278.0,139.0,226.7355,205.8501,212.8497,26.6833,33.2415,278.0,278.0,0.0,199.0,0.2297,0.1802,0.0353,10,4
6563.0,194.0,179.0,139.0,139.0,80.0,716.0939,149.5209,721.7319,15.0083,18.1108,139.0,139.0,80.0,337.0,0.1656,0.419,0.0141,8,4
9315.0,289.0,219.0,139.0,139.0,139.0,149.9108,161.6052,155.3222,25.894,28.2312,139.0,139.0,0.0,278.0,0.1522,0.1172,0.0067,5,3
4650.0,144.0,239.0,179.0,179.0,179.0,108.5092,77.8155,37.054,75.8765,72.8371,179.0,179.0,0.0,179.0,-0.1048,-0.0238,0.0196,4,2
3587.0,111.0,239.0,219.0,219.0,497.0,774.717,963.9922,668.618,110.0023,116.1992,219.0,219.0,0.0,0.0,0.195,0.374,0.0353,10,6
8707.0,276.0,139.0,119.0,119.0,99.0,70.066,148.1595,152.1217,86.0131,66.7608,119.0,119.0,0.0,0.0,0.0943,0.1448,0.0209,6,1
10895.0,336.0,99.0,159.0,159.0,119.0,142.5035,633.9416,147.0918,18.7883,26.4055,159.0,159.0,0.0,0.0,-0.005,-0.1045,0.0136,2,5
1489.0,44.0,119.0,219.0,219.0,139.0,210.965,129.5473,134.1641,81.7863,90.1388,159.0,159.0,0.0,1054.0,0.1471,0.8481,0.0107,8,6
1349.0,42.0,139.0,99.0,99.0,80.0,240.6372,140.4315,174.0718,69.6796,76.6877,139.0,139.0,219.0,0.0,0.1267,0.1567,0.0148,6,2
7334.0,225.0,80.0,199.0,199.0,99.0,95.3952,425.15,183.8097,86.077,97.5,199.0,199.0,0.0,0.0,0.2008,0.2003,0.0199,1,1
500.0,15.0,358.0,179.0,318.0,179.0,100.8129,219.4767,141.0319,50.4505,72.5017,258.0,258.0,4314.0,0.0,0.0793,0.0608,0.0273,7,2
4653.0,144.0,258.0,139.0,139.0,99.0,107.3231,85.9215,83.5464,36.2215,36.0312,139.0,139.0,0.0,139.0,-0.0683,-0.0238,0.0152,3,5
4243.0,134.0,159.0,159.0,159.0,219.0,238.4722,607.0908,177.0113,67.7588,62.5859,159.0,159.0,1490.0,0.0,0.0295,0.0295,0.0082,6,6
9858.0,304.0,99.0,239.0,338.0,179.0,431.1812,94.1833,450.16,17.5642,39.6548,338.0,169.0,537.0,2132.0,0.122,0.1815,0.0273,3,2
1486.0,44.0,139.0,278.0,278.0,179.0,425.2473,205.0274,462.0444,57.6888,37.1652,159.0,159.0,0.0,318.0,0.1331,0.2486,0.0107,8,1
8748.0,277.0,100.0,139.0,139.0,179.0,359.834,478.6047,242.2065,114.632,98.0638,139.0,139.0,0.0,0.0,0.1843,0.2678,0.0147,8,5
3170.0,97.0,179.0,259.0,259.0,438.0,140.4724,115.5692,104.7855,32.8672,21.9317,259.0,259.0,0.0,0.0,1.1726,1.1726,0.05,1,3
9356.0,290.0,219.0,338.0,338.0,99.0,561.6558,309.1314,617.2001,60.7988,62.8172,338.0,338.0,0.0,0.0,0.0852,0.2407,0.049,4,2
2484.0,78.0,0.0,259.0,259.0,179.0,0.0,141.1072,0.0,117.7391,81.8551,259.0,259.0,0.0,2032.0,-0.575,0.3635,0.0065,1,1
8733.0,277.0,219.0,199.0,199.0,119.0,216.0208,378.0212,205.4775,13.8293,11.6726,199.0,199.0,0.0,0.0,0.1643,0.1838,0.0211,4,3
6311.0,186.0,119.0,159.0,258.0,139.0,408.3754,197.5664,496.6327,115.5173,53.668,258.0,129.0,0.0,0.0,0.211,0.3765,0.1312,1,1
