V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54
0.0116667,0.108333,0.147222,0.35335,0.153835,0.085707,0.142298,0.0838294,0.268505,95.878,80.3527,61.6434,45.165,38.9486,32.9104,0.108841,0.40831,0.847558,60.9967,1.49561,10.7821,14.6791,2.43025,4.38766,-0.767231,-1.0694,0.0527342,51.7623,0.114583,-1.2844,9.95145,0.421949,6.9997,0.513334,6.51827,0.4217,137.447,0.188889,40.1466,10.4435,0.451427,18.9467,1.47202,55.4589,70.821,0.218883,0.678947,0.038126,143.044,1.9824,14.8622,9.55558,0.197721,0.345671
0.0612037,0.1625,0.961111,0.960774,0.489385,0.0865951,1.03073,0.0765885,0.608122,85.3099,61.4517,42.3365,52.7775,47.0579,38.2518,1.3317,1.48033,1.63172,54.053,5.82868,16.3206,15.6928,3.43476,6.21524,0.838679,-0.424781,1.47806,68.5082,0.510417,0.107527,70.9824,0.0868695,21.835,0.364651,3.76994,0.734256,164.067,0.447222,187.081,5.77823,-0.235279,13.1878,13.3993,91.1616,32.128,0.465006,0.407314,0.0417732,156.728,-0.362575,18.4037,6.25345,0.580677,0.237656
0.186569,0.484375,0.75,0.472426,0.237756,0.461118,0.593991,0.0355934,0.486434,254.813,254.838,254.824,2.88454,2.75027,2.52167,-41.7534,-41.7715,-42.4651,99.9723,-0.00461427,0.000996345,0.514143,0.0597898,0.112301,-46.23,-1.63508,-21.7169,68.325,0.127083,-0.137234,17.075,0.413541,5.09864,0.0763842,4.77079,0.287289,121.705,0.352778,89.7821,18.9563,-0.305456,13.1243,10.017,128.734,7.75081,0.615887,0.401736,0.0859555,105.859,0.443487,54.0871,10.1446,0.417378,0.564602
0.0107118,0.1125,0.125,0.437215,0.502638,0.0983138,0.106388,0.0788763,0.238272,247.341,240.349,126.915,5.493,21.3392,75.0241,-1.4218,-3.05353,0.504191,96.5665,-8.41297,33.7887,3.42011,5.94648,21.5066,-2.41976,0.531419,-0.370911,73.2406,1.0,-0.772312,46.664,0.558216,8.06997,0.286711,3.04708,0.0452811,194.968,0.147222,128.9,38.2595,-12.9182,14.6302,7.48109,55.104,79.8063,0.485943,0.313725,0.0735255,137.368,0.964002,33.5389,10.2758,0.00851273,0.135663
0.474734,0.71875,1.0,0.563949,0.424197,0.588225,0.953876,0.0153595,0.339501,105.987,98.5156,96.2805,39.6997,33.5853,37.121,-0.0135187,1.40339,1.80307,67.8915,1.4763,1.76175,9.19027,5.54821,7.27295,0.129826,0.369366,0.219984,87.0364,0.352083,-8.0998,66.5927,0.322428,5.18246,1.13604,-0.549713,0.830388,46.698,0.147222,66.3098,0.541789,-0.0393161,9.96599,16.5882,157.931,51.6781,0.50996,0.193752,0.0343553,176.048,-2.20562,44.9317,9.60376,0.313366,0.27714
0.034838,0.15625,0.322222,0.0798093,0.547294,0.14719,0.260118,0.0581395,0.308046,198.686,197.726,194.151,16.1717,15.354,16.6401,-2.66161,-2.92225,-3.03007,90.4712,-0.173754,0.975745,3.14095,0.484714,1.47036,-4.41553,-1.4769,2.59682,62.1252,0.191667,2.2692,33.7381,0.311658,18.1212,0.291893,0.619297,-0.451205,252.043,0.275,84.8691,16.3722,0.0752595,53.6953,26.6759,104.451,9.85069,0.539378,0.07864,0.0236866,109.403,-0.551271,16.8308,13.875,0.118397,0.251607
0.0977865,0.333333,0.353125,0.143974,0.172857,0.290402,0.349258,0.0386152,0.169248,123.373,120.867,103.697,46.1322,47.4336,46.5989,0.504303,0.583362,1.01264,72.7831,-1.49248,6.74101,11.5076,2.16484,5.48425,0.282716,0.171933,0.375072,77.3353,0.252083,1.32818,21.4795,0.580938,10.1909,0.510432,-5.48229,-0.103446,121.34,0.33125,120.554,18.3349,-0.113963,28.5573,4.01545,119.233,31.5965,0.534326,0.400837,0.0111354,203.036,-1.11106,46.0526,1.47817,0.0473322,0.62563
0.36827,0.997917,0.405556,0.486501,0.199384,0.957354,0.38493,0.0191555,0.090042,158.157,166.186,175.664,12.756,11.7159,11.476,-0.452032,-0.699567,-0.892526,84.3043,-0.588558,-3.15345,2.48088,0.461567,0.362344,-1.38757,-0.218674,0.380638,76.6608,0.222917,5.00669,58.5035,0.214278,2.52768,0.0776792,4.7607,0.521869,212.715,0.0861111,178.958,8.73578,4.30106,12.8307,6.73912,141.45,25.8394,0.304005,0.507221,0.0176734,183.409,0.356672,74.3174,17.2049,0.131667,0.191807
0.0132234,0.0833333,0.288889,0.953646,0.742571,0.064375,0.264278,0.116849,0.450721,98.2748,84.5129,77.0438,54.7744,52.4971,49.64,0.612309,0.785075,0.787369,61.7757,3.34699,5.32373,16.0799,4.12033,3.9664,0.279246,3.00775,1.44213,66.9209,1.0,2.75402,14.0893,0.384667,2.27641,0.263507,-6.20927,-10.308,114.703,0.441667,151.457,10.7884,0.44215,9.44036,4.46389,53.9982,45.5241,0.621899,0.463768,0.0458015,154.865,0.139742,68.2061,14.2513,0.27794,1.25553
0.202234,0.877083,0.477778,0.504468,0.840447,0.699298,0.394892,0.0404624,0.5174,155.583,158.387,144.077,58.5505,59.7775,65.2919,-0.299297,-0.329394,-0.261172,80.6348,-2.39594,5.3641,14.3472,2.52242,5.91537,-0.858079,-0.691487,2.07545,31.1564,0.49375,6.96136,28.4378,0.53305,7.24739,0.248574,-5.23343,-1.90406,43.7498,1.0,160.493,16.8694,-0.0632177,30.1068,6.71878,83.865,26.8132,0.547526,0.254056,0.0431806,150.554,1.05872,14.8039,0.802665,0.035515,0.0441861
0.0127778,0.341667,0.0777778,0.604644,0.334301,0.289046,0.0661433,0.149457,0.519164,71.0018,85.2074,84.5512,34.1898,40.1699,51.7304,0.751921,0.750215,0.869962,61.5555,-5.05099,0.412589,12.3863,2.48568,6.77944,0.327317,-0.579477,0.00443306,69.1496,0.24375,-1.26853,28.0717,0.858004,6.40168,0.0877507,3.43807,0.992618,122.094,0.633333,97.9119,21.071,0.304092,44.5815,22.3737,164.427,24.4262,0.419152,0.380471,0.0195978,40.4963,3.41935,39.9161,10.5274,0.0976736,0.715578
0.00933449,0.0666667,0.2,0.83666,0.774251,0.0543318,0.178953,0.101054,0.299913,40.5952,42.6193,57.9857,29.8175,33.1312,44.5294,0.939238,0.77887,0.411402,43.4318,4.04908,-8.02716,17.7077,5.98854,13.0931,-0.131395,1.39761,-0.0360808,81.7606,1.0,-18.0389,22.5402,0.21655,5.62833,0.250247,2.86313,-0.430984,70.6368,0.39375,53.9704,6.85507,1.91825,76.276,4.91958,238.851,16.6763,0.497137,0.248759,0.0464144,128.034,0.532358,28.6424,10.9608,0.135289,0.270366
0.133137,0.916667,0.24375,0.612593,0.0862376,0.76518,0.200459,0.0320786,0.404144,253.337,252.793,253.002,5.82119,9.71934,8.10755,-11.0763,-10.2578,-10.5912,99.6648,0.116968,-0.0202414,1.54058,1.01808,0.291505,-10.9096,10.9282,-4.67373,77.2378,1.0,2.35879,30.4391,0.199089,15.6404,0.43136,0.654996,-0.0326929,154.348,0.41875,97.5389,39.4511,-0.524336,30.5978,2.61816,79.3917,56.1835,0.161322,0.23149,0.0317015,66.3795,0.598748,79.1306,14.4613,0.00650463,0.334512
0.286105,1.0,0.410417,0.512775,0.163807,1.12629,0.37617,0.0237464,0.302891,219.403,221.714,232.457,24.2361,19.035,12.1248,-0.380728,-0.339275,-0.123672,94.6646,0.528079,-2.6612,3.30546,0.346088,2.14909,-0.414569,-0.326898,-0.548033,98.7249,0.0729167,1.94392,30.9656,0.695081,22.8301,0.124834,-4.67633,1.04846,140.576,0.205556,114.114,42.5886,1.38512,40.8061,10.4122,96.6863,24.3898,0.423824,0.353009,0.0247082,156.414,0.311018,30.811,17.5149,0.0616782,0.932336
0.370804,0.75,0.705556,0.683108,0.325551,0.718085,0.586544,0.0217558,0.299267,64.3042,95.3469,146.355,23.9297,24.6874,22.7881,0.637176,0.397541,0.0399316,66.082,-1.01457,-21.4811,7.1841,1.61606,4.24008,0.0599204,-0.293349,0.613983,73.2875,0.129167,5.65316,52.5502,0.258439,2.90591,0.424611,3.00673,-0.0499024,158.012,0.161111,111.429,9.91147,-0.117856,31.2221,7.43703,57.2238,69.7636,0.243023,0.517159,0.0185549,154.947,-2.36142,21.0716,15.4558,0.615446,0.99062
0.00228009,0.06875,0.0472222,0.60258,0.504498,0.0590464,0.0388158,0.180203,0.297683,162.426,134.807,101.434,40.2039,41.0534,41.8536,-0.616958,-0.40859,-0.00768423,77.4985,2.36454,14.9161,10.3744,1.66182,6.11637,-0.97772,1.13532,1.2666,74.236,0.766667,12.591,42.5364,0.12155,13.2785,0.381688,3.48326,-1.51892,79.1126,0.433333,31.501,20.7256,-1.02845,54.8203,19.82,124.663,23.1262,0.395455,0.360308,0.0183976,116.955,-7.68245,39.0221,3.40727,0.0124074,0.118959
0.325215,1.0,0.434375,0.475375,0.796368,1.02883,0.345416,0.0231017,0.251304,65.67,56.9002,26.9482,27.5852,14.3211,9.35388,1.24605,1.22071,0.00583356,53.6324,-3.76702,22.3252,6.44749,5.33736,5.76996,0.639794,-0.60061,0.224121,91.464,1.0,-1.4256,22.6739,0.251049,26.5627,0.198907,-9.01099,-0.486461,250.843,0.0805556,236.69,26.4853,-0.892663,22.1059,20.3808,122.194,56.8265,0.506234,0.584008,0.0982801,165.668,0.790698,57.0306,19.6081,0.0426852,0.196896
0.180104,0.73125,0.403125,0.57917,0.192666,0.668905,0.36323,0.0365095,0.389032,93.7526,88.7534,69.5642,28.6653,26.7065,21.1289,0.687194,0.672958,1.09115,64.7195,-1.46693,9.1113,7.92933,3.35226,5.18102,0.282541,-0.412831,0.247871,41.5433,1.0,1.03255,57.4423,1.08709,12.767,0.297897,0.371858,0.774256,112.592,0.644444,233.137,53.0138,2.46752,28.1217,7.35743,14.2321,11.683,0.295605,0.249105,0.10989,137.084,1.50351,22.8397,21.1671,0.184456,0.147381
0.035434,0.1875,0.25,0.220315,0.880532,0.156846,0.22973,0.0468725,0.244074,201.588,177.506,129.154,38.5248,46.0241,46.0135,-1.40011,-0.95052,-0.357417,86.2315,0.0876375,16.904,9.8266,3.52733,6.65699,-1.61244,1.87352,1.35801,74.4097,1.0,4.43258,22.8823,0.225592,8.60036,0.293503,-8.50274,0.481322,76.4827,0.195833,193.338,45.0158,1.84408,30.6597,11.0139,144.48,38.904,0.916687,0.323308,0.0287652,130.886,1.00029,9.35059,8.31017,0.104826,1.05404
0.290255,1.0,0.427778,0.478105,0.161888,1.11934,0.37129,0.0260786,0.321483,110.333,157.83,220.766,27.4836,26.8949,18.3527,0.820908,0.453122,-0.371324,81.3683,-2.80918,-19.9835,5.52752,1.27108,4.48517,0.241952,0.300201,1.30291,83.1281,0.197917,3.53055,20.0342,0.512756,11.2772,0.409429,-8.77679,3.32265,187.07,0.241667,94.5496,53.144,1.94235,23.6633,10.1522,114.345,29.2955,0.14076,0.228762,0.0305346,129.352,0.94711,68.7285,5.41145,0.266134,0.309634
0.109925,0.454167,0.808333,0.81315,0.361585,0.629775,0.727163,0.0592788,0.700574,98.6963,67.691,38.7588,25.5779,18.1349,14.0435,0.153434,0.503793,0.476809,59.6571,5.19891,21.3333,6.2531,6.99147,6.899,-0.0263951,0.293434,0.362662,46.9115,1.0,1.56639,38.4975,0.782432,17.4032,0.236969,0.513715,0.450138,114.787,1.0,85.7547,13.7366,0.738889,68.0481,6.40755,96.6836,40.4707,0.546206,0.475505,0.0622222,113.462,-0.211288,31.2206,13.6704,0.173125,0.845859
0.0851273,0.4375,0.325,0.205572,0.622624,0.411842,0.240721,0.0362338,0.401302,155.066,101.175,98.415,47.5597,32.5495,36.5019,-0.736079,-0.177331,-0.831813,71.1689,12.4257,7.27265,10.1966,9.26825,6.85845,-1.21394,-0.555111,2.32588,67.3092,0.191667,-8.8749,73.3442,0.262555,3.84737,0.239982,3.60615,-0.59266,100.5,0.227083,240.722,49.602,-2.31299,17.1351,12.4399,89.1036,64.2377,0.441168,0.554196,0.0542977,189.821,0.462152,32.5541,10.7392,0.4175,0.945501
0.0491956,0.354167,0.25,0.139183,0.415692,0.318057,0.182322,0.0505823,0.444379,172.614,171.899,146.767,34.4657,30.5649,24.7178,0.20592,0.260727,0.159939,85.0156,-2.44256,7.12886,6.09601,1.11598,3.42001,0.0503567,-0.366856,-0.803731,68.4591,0.19375,-0.335884,15.5555,0.234731,0.92038,0.408814,11.2231,0.254834,64.846,0.258333,91.1565,48.0823,5.68886,67.1611,24.0299,112.376,49.0062,0.664628,0.356265,0.0249055,137.089,-0.41271,25.2167,18.4924,0.419155,0.685275
0.126348,0.314583,0.5375,0.871882,0.763139,0.255587,0.52042,0.0282372,0.252772,192.841,157.493,114.331,12.4278,12.2283,11.4346,-0.466664,-0.256673,0.343343,83.6366,2.42951,16.185,2.49457,1.12221,1.41813,-0.561577,0.268255,-0.791468,73.3423,0.20625,-10.7245,72.1924,0.533059,12.5766,0.310733,-4.29793,-1.0351,225.282,0.316667,11.8424,8.3473,0.231163,45.5889,6.92281,184.819,14.556,0.696127,0.428651,0.0533148,157.412,1.29314,12.2148,4.24959,0.0423785,0.176966
0.151777,0.94375,0.236111,0.36672,0.907284,0.819117,0.211358,0.0375186,0.318868,72.8802,83.2571,83.2427,73.7035,80.8589,80.7692,0.532839,0.337638,0.408571,47.279,-1.72595,-2.53222,36.2894,5.72109,7.57559,-0.137601,1.23811,-0.444405,85.5143,0.1625,0.518808,61.6686,0.192036,19.1056,0.304903,2.62694,0.41574,129.839,0.536111,116.014,18.2905,-1.38958,50.5801,15.115,55.3386,50.2056,0.48238,0.163629,0.0442873,112.502,0.0839142,17.7998,16.2051,0.0257234,0.98332
0.192627,1.0,0.204167,0.498335,0.0975916,1.01499,0.194,0.0270985,0.0565193,179.378,199.283,231.886,13.1582,10.1833,6.63291,0.460074,0.371992,0.290372,90.4779,-0.447924,-8.8993,1.88492,0.306884,1.31938,0.322815,-0.00751135,0.421947,55.6248,0.495833,20.8619,74.5127,0.110116,4.11464,0.0686338,-1.97513,0.686564,39.4352,0.477778,71.7258,36.1113,0.381187,55.5869,3.68889,87.7265,79.0143,0.190465,0.564661,0.0600574,105.205,-0.475203,13.2958,17.3315,0.633965,0.560693
0.423414,1.0,0.720833,0.525956,0.252388,0.949953,0.530076,0.0193532,0.412604,100.107,113.217,78.0033,53.827,52.2154,51.3242,0.860775,0.742858,1.61264,68.9107,-9.03851,14.1086,13.6973,6.42905,12.2683,0.161172,-0.0760867,0.841407,48.3025,0.160417,2.34693,43.925,0.315834,10.1771,0.195218,0.415054,2.04936,50.8182,0.347917,188.666,18.9509,-0.0514683,64.8569,11.0675,75.8191,22.7659,0.268038,0.228711,0.0580594,78.4826,-1.11772,12.1141,5.46067,0.175683,0.155959
0.526745,1.0,0.946875,0.365414,0.416374,0.872725,0.778434,0.0234711,0.443702,71.4088,83.8151,40.5951,34.7659,35.3075,28.1208,0.247711,-0.0250572,1.57019,60.0337,-12.5836,23.8225,13.2828,4.58481,8.43383,-0.853917,0.108102,-0.117814,73.4326,0.569444,-2.23789,25.3749,0.14246,7.28825,0.674293,-1.12316,-0.107747,153.763,0.659375,157.222,14.5797,0.991087,25.2164,19.6715,134.425,42.8749,0.705626,0.500729,0.0229885,151.735,1.12279,33.6087,4.33431,0.114086,0.769614
0.0601389,0.525,0.272222,0.819987,0.910349,0.408843,0.219719,0.0539838,0.579203,207.177,180.427,140.742,31.9128,32.4784,32.1487,-1.38288,-1.03811,-0.872738,87.4681,1.04492,13.3641,6.87139,1.02728,2.94655,-1.96055,-1.29927,4.42231,73.6972,0.104167,0.247102,50.4065,0.529685,12.2896,0.429754,-5.31287,0.946447,73.927,0.172917,131.358,14.3946,-0.453595,63.6547,22.239,97.9702,45.5293,0.521413,0.647949,0.0211361,223.623,-1.68291,78.2824,4.42164,0.0808738,0.23025
0.41011,1.0,0.5625,0.415221,0.24391,0.867178,0.56304,0.0200375,0.270916,205.889,208.729,211.809,13.2822,10.9307,9.8236,-1.08261,-0.843463,-0.675497,92.4081,-0.208359,-0.914379,1.99012,0.501818,1.03198,-0.97404,-0.368098,-3.44772,68.8234,0.452778,3.44942,6.82773,0.217318,20.978,0.370968,1.35781,-0.564379,52.3519,0.2625,254.35,65.7007,0.341337,42.4189,3.86048,84.9839,14.7852,0.485095,0.18958,0.143897,121.989,0.701418,41.7645,1.25912,0.0744734,1.00286
0.0114526,0.0875,0.166667,0.712295,0.644742,0.0759606,0.147341,0.0783224,0.214682,103.322,88.5518,81.7069,41.623,42.5143,42.2461,1.43585,1.48838,1.62971,64.6113,3.63802,4.9401,11.7887,2.67976,3.13445,0.503913,0.769791,0.364902,57.1303,1.0,11.6061,51.2501,0.450038,18.9392,0.277872,-4.04389,3.08947,115.917,0.716667,121.133,45.8971,4.84872,39.229,4.41373,51.04,23.5201,0.638808,0.353652,0.0446057,151.684,1.2182,52.6665,11.9888,0.0187211,0.920939
0.0177778,0.14375,0.169444,0.246073,0.365665,0.131552,0.143973,0.0647786,0.270135,107.441,107.198,49.1426,21.72,16.8923,15.792,-0.965107,-1.66132,-0.0240546,69.4083,-8.61379,27.6059,5.70557,3.8039,5.36352,-2.73954,-0.119249,0.783283,65.6907,0.29375,0.0665874,24.8525,0.542595,5.44345,0.133638,-2.86493,-0.655795,66.6892,0.275,161.808,53.3293,0.247131,16.3584,5.77996,49.0661,16.3248,0.241771,0.792741,0.050618,146.508,1.98142,43.389,1.11991,0.476348,0.955729
0.157338,0.675,0.4,0.765848,0.836923,0.60824,0.39103,0.0329925,0.417267,87.8477,78.2683,31.5739,56.6667,46.4862,35.1234,0.699588,0.795419,1.39148,58.4247,-6.47933,33.5167,16.1701,6.09972,10.1194,0.0752289,-0.434959,0.20537,61.4171,1.0,1.15999,62.7665,0.33867,14.1589,0.391868,0.980274,2.17708,149.659,0.470833,138.835,43.4885,2.31131,36.8647,4.36111,250.812,49.3683,0.169667,0.672837,0.0923077,193.984,3.06971,12.6675,8.72268,0.0437847,0.0399806
0.447436,0.94375,1.0,0.672223,0.494758,0.883514,1.25016,0.0284672,0.525895,245.285,232.414,220.728,8.98194,10.6609,10.5333,-1.81067,-1.22111,-1.29618,96.749,1.02641,3.34582,1.66849,0.756402,0.476859,-1.60239,-0.165356,1.63286,71.5218,1.0,0.44926,12.2864,0.20633,9.32404,0.153457,4.18112,2.70215,58.167,0.688889,131.917,45.9838,0.405261,21.0288,13.2131,108.061,43.3649,0.237354,0.690752,0.074262,237.405,1.3123,5.3918,12.523,0.0161169,0.123143
0.594236,1.0,0.830556,0.557095,0.681584,0.898741,0.685869,0.0139262,0.284532,126.78,132.674,144.118,33.4168,38.2964,41.4649,-0.369212,-0.131127,-0.195837,76.2307,0.183019,-3.96499,9.66694,1.72129,2.20198,-1.01286,0.133506,0.310781,50.6861,0.116667,8.03724,31.0078,0.344331,10.6232,0.252983,3.1117,2.82584,159.715,0.475,217.054,33.5549,0.422519,13.3007,2.79201,177.648,17.1111,0.722562,0.354639,0.0517208,181.022,-1.98163,35.8207,18.8942,0.25419,0.364899
0.0479803,0.430556,0.247917,0.852413,0.927775,0.382102,0.192684,0.0542757,0.550501,177.558,157.024,132.603,29.6038,28.0464,25.8442,-0.553372,-0.246864,-0.0988314,82.8682,1.52573,8.93763,6.04566,1.40275,2.83276,-0.71787,-0.248856,0.183173,81.862,0.269444,1.26141,11.7828,0.784254,11.4523,0.676693,2.29033,1.92685,115.54,0.0805556,50.1625,23.9378,0.716942,31.7499,10.7758,85.5194,14.047,0.758825,0.344107,0.0545455,232.59,-6.97608,17.4579,13.6789,0.259855,1.18884
0.224746,1.0,0.303125,0.560491,0.884192,0.985446,0.252773,0.0319226,0.25857,126.921,121.726,56.2257,17.005,12.5555,9.39764,-0.0977582,-0.301322,-0.0194,73.6324,-7.3856,28.2801,3.25463,3.38369,2.9195,-0.577824,-0.156579,0.205287,88.1507,0.977778,-3.54878,32.4942,0.269873,13.3919,0.494676,3.11507,-13.4075,220.698,0.2,71.3414,54.5625,-1.56154,43.1036,11.1705,84.2274,8.12223,0.606131,0.373333,0.0932339,178.196,-5.79317,19.3253,13.7935,0.722298,0.0982035
0.142083,0.25625,0.630556,0.23694,0.303666,0.232475,0.614163,0.0270854,0.120662,110.52,134.506,164.949,32.1056,50.8845,80.7532,1.14859,0.340246,-0.289531,75.8637,-0.574572,-7.56833,10.4956,7.21846,17.9379,-0.028397,-0.381715,0.72446,98.609,0.60625,-6.75389,17.066,0.554346,13.7919,0.294454,0.752231,0.432287,115.178,0.436111,44.9406,30.1977,0.056942,28.3356,7.22027,115.705,15.7785,0.509973,0.423175,0.0292709,184.211,1.72892,43.0181,21.6677,0.0167593,0.407515
0.0653385,0.235417,0.490625,0.0866927,0.292588,0.212437,0.41318,0.0423475,0.434305,139.136,127.336,98.8486,44.1466,41.4434,39.3721,0.00674417,0.189262,0.855124,75.0046,-0.77498,11.5321,10.2528,1.86742,6.56851,-0.148637,-0.415926,0.127689,78.8161,0.34375,2.92437,34.7259,0.378642,10.3565,0.610759,-9.54892,0.267682,61.3577,0.391667,93.1532,44.6263,-0.0837109,14.0489,18.278,244.968,38.9177,0.0999566,0.48655,0.0487139,55.3797,0.676048,15.3044,12.2962,0.168762,0.612728
0.0312674,0.15625,0.4,0.945207,0.647654,0.136142,0.352904,0.0662595,0.499722,156.757,145.264,147.908,61.0102,63.3607,69.1565,-0.335553,-0.118361,-0.0726589,78.3296,3.05026,0.780642,15.5749,3.65283,6.0411,-0.707506,0.917326,-0.320165,49.6474,0.275,14.0597,13.9932,0.0853697,7.20954,0.645929,8.07074,-0.834199,105.766,0.339583,78.5489,9.68393,1.53411,19.8125,7.04719,176.262,22.2193,0.456129,0.434932,0.0216813,185.732,1.46041,10.6731,19.112,0.00586806,1.01337
0.00769097,0.0708333,0.122222,0.744893,0.764685,0.0656895,0.115509,0.100075,0.111631,32.9729,33.7758,41.915,38.2516,35.4892,33.1766,1.93039,1.76977,1.36045,36.853,3.84104,-8.92899,19.3817,5.68668,7.53461,0.313167,1.71565,0.177938,67.2317,0.183333,2.84043,18.64,0.371052,8.20853,0.382817,0.499311,1.16609,67.5119,0.180556,129.4,46.1594,-0.00671126,43.0939,4.07655,160.736,10.4878,0.125854,0.533755,0.0620071,181.923,-9.4957,30.9831,4.80654,0.0623669,0.126747
0.00382523,0.0805556,0.0625,0.275542,0.41886,0.0692997,0.0545883,0.122542,0.24023,234.083,228.346,165.216,33.2781,39.8069,61.9484,-2.01495,-1.8754,-0.622661,94.7731,-4.53908,18.3223,7.57784,2.61096,12.9097,-2.28057,0.0822086,0.750702,81.9589,0.539583,2.23091,17.2764,0.0533152,12.8188,0.456227,-4.93799,-7.40983,144.615,0.575,112.521,46.9729,1.26747,50.2272,4.45676,91.931,28.7893,0.329106,0.494216,0.0376919,183.103,1.31582,41.2067,6.10225,0.0260069,0.651108
0.0609144,0.15,0.713889,0.822915,0.434721,0.124811,0.602435,0.0716321,0.43115,83.7107,81.8505,86.5307,60.2992,53.8395,55.5703,0.876023,1.27945,1.14843,60.3367,1.7947,-1.69283,16.1031,11.1509,14.3392,0.31027,-1.96545,0.351734,60.0393,0.736111,-0.00760109,66.7551,0.630433,25.6504,0.382082,0.0260932,0.215668,89.1496,0.358333,203.58,32.0676,-0.377459,32.2984,16.1709,78.2802,53.5431,0.488695,0.445078,0.0456819,68.7465,0.434526,35.9193,17.8466,0.22342,0.937217
0.293779,1.0,0.414583,0.544204,0.776788,0.931122,0.3572,0.0180242,0.291388,142.218,124.095,83.4724,44.9005,41.6061,35.8521,-0.299237,-0.248667,0.356776,74.1536,-0.730293,17.4961,11.1265,3.44037,7.66572,-0.703224,-1.16189,1.02541,69.623,1.0,-0.76893,15.2218,0.205323,9.30857,0.287088,1.45178,0.0619233,67.9025,0.197222,154.61,32.0718,4.24321,19.3012,14.5144,111.973,43.484,0.304187,0.323074,0.0236006,74.244,0.291071,47.0206,16.3699,0.45147,0.301738
0.0189468,0.327083,0.0805556,0.862703,0.0404101,0.304847,0.067491,0.106903,0.280914,219.861,219.275,205.547,11.1133,10.3453,10.6387,-0.658801,-0.651373,-0.769661,94.1345,-1.08121,3.28086,1.76697,0.387278,1.17504,-0.746551,-0.300067,-0.561651,67.4,1.0,-0.950458,69.2932,0.453601,5.14576,0.241911,1.43493,1.40825,130.86,0.3,132.843,19.7388,0.683396,69.0269,14.8913,136.314,32.6817,0.642566,0.283478,0.0452074,133.729,2.10371,41.578,2.03225,0.00506366,0.15262
0.0903993,0.579167,0.177778,0.304249,0.90947,0.546267,0.166975,0.0412266,0.122021,236.488,236.249,235.614,12.232,11.9336,13.8392,-5.7222,-7.8013,-6.85748,97.0413,-0.0197699,0.176312,2.28666,0.603137,0.766937,-8.78303,-1.01906,4.17202,83.5352,1.0,1.64888,57.1641,0.526337,7.19645,0.317572,0.33172,0.980647,122.487,0.325,120.998,32.7832,2.41418,40.946,19.1867,77.7323,59.1148,0.497435,0.362685,0.0244542,194.173,1.01464,24.551,5.93677,0.149919,1.0529
0.0170486,0.0625,0.3,0.754174,0.143085,0.0583985,0.291266,0.0882553,0.0907407,48.4236,50.2366,58.4881,43.7572,38.1511,38.4327,0.871379,0.84615,0.869444,47.185,0.454943,-6.93707,16.9683,4.91919,7.06282,0.405079,-0.0435775,-0.382297,75.9397,0.789583,-1.59682,16.2107,0.181777,9.87494,0.232907,1.55973,5.24785,98.3155,0.977778,82.2675,55.238,2.96743,52.4656,4.4029,133.562,16.1984,0.206124,0.161052,0.0231293,91.3724,0.7573,40.7424,12.4802,0.316667,0.0319802
0.0872454,0.275,0.797222,0.458804,0.481276,0.156613,0.814265,0.0503449,0.602048,152.131,147.972,159.629,59.6424,59.7348,60.4035,-0.0605016,0.0274908,-0.179925,79.0451,2.27579,-3.27625,14.5117,1.22505,2.13945,-0.757478,0.227113,-0.656255,76.5111,0.609375,-0.489799,64.7795,0.0647186,10.0817,0.265297,0.57638,0.0787598,114.61,0.522222,109.684,46.5051,2.25959,31.1861,13.0532,113.501,54.5955,0.565542,0.253952,0.0452394,57.8502,-0.0157463,43.6932,15.4645,0.0200752,0.595434
0.0507407,0.16875,0.422222,0.767069,0.42782,0.142595,0.381316,0.0459626,0.287849,82.7635,71.1044,61.6082,55.4938,50.9104,48.4825,0.0659085,0.303427,0.647557,54.7333,2.34265,7.0486,21.1595,3.02571,5.23853,-0.281126,0.362678,0.599595,87.8537,0.827083,2.18453,61.8775,0.360194,19.3214,0.360297,12.008,1.57767,134.58,0.15625,213.251,6.46733,1.12954,45.9577,4.25719,109.644,11.1519,0.216741,0.102103,0.0642857,57.7324,1.92431,9.21388,0.857275,0.0367361,0.123101
0.453067,1.0,0.558333,0.501808,0.232726,1.05883,0.481984,0.0173585,0.188536,146.355,197.001,239.747,17.5785,14.7404,9.78527,0.360276,-0.164584,-1.04501,88.9685,-4.95977,-13.1726,2.67006,0.660225,3.95008,-0.208126,0.100859,1.32314,70.3235,0.204167,7.46713,78.5746,0.174516,4.34347,0.261365,0.168621,-0.283198,125.606,0.522222,145.56,62.3093,2.11837,34.5197,16.9288,124.157,55.4069,0.459441,0.566223,0.114042,174.629,0.520843,14.1063,16.4326,0.655145,0.328355
