RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.119094045,46,0,0.177721702,2773.0,3,0,1,0,0
0.886140766,69,0,0.550536838,2700.0,11,0,0,0,0
0.089246034,61,0,0.401009428,10500.0,8,0,2,0,0
0.911292924,72,1,0.398299079,5643.0,14,0,2,1,0
0.928319955,27,0,0.204475125,4200.0,10,0,0,0,2
0.339294728,55,3,0.042756075,3250.0,6,0,0,2,1
0.02331308,79,0,0.032193561,5000.0,18,0,1,0,0
0.085126921,43,0,0.219479653,5995.0,13,0,1,0,0
0.025153343,89,0,0.001679866,8333.0,3,0,0,0,0
0.865172087,49,7,0.291270873,10000.0,16,4,2,3,0
1.011494253,33,0,0.034217877,5727.0,3,0,0,0,4
0.02369459,78,0,0.07295271,3467.0,14,0,0,0,0
0.387331563,54,0,0.71152547,7400.0,11,0,2,1,1
0.9999999,50,0,0.31934033,2000.0,2,3,0,0,0
0.857349322,36,1,0.776011561,2075.0,9,0,0,0,2
0.265890112,30,2,0.476702509,5300.0,10,0,2,0,1
0.175839229,65,0,0.323795459,10833.0,20,0,2,0,0
1.20174482,33,3,0.177176148,2917.0,3,0,0,0,0
0.274699204,50,2,0.12637028,3283.0,7,1,0,0,0
0.918163673,34,0,0.216522318,1500.0,3,0,0,0,0
0.117276458,34,0,0.08461026,1500.0,9,0,0,0,4
0.029096662,57,0,0.163274052,4666.0,8,0,1,0,1
0.076417737,56,0,0.479122622,7567.0,13,0,3,0,2
0.9999999,54,1,0.072090466,6366.0,2,1,0,1,0
0.895420916,42,0,0.235586772,3416.0,2,0,1,0,0
0.346738061,29,1,0.411078717,2400.0,7,0,0,0,0
0.074355797,36,0,149.4230769,25.0,8,0,2,0,0
0.443001086,57,1,0.770351328,3500.0,7,0,1,0,0
0.189262358,55,0,0.193277311,6782.0,14,0,0,0,0
0.971631551,64,0,0.61368865,5215.0,12,0,0,0,1
0.143964118,68,0,0.163315187,9000.0,13,0,1,0,0
0.951973109,51,0,0.717832512,5074.0,9,0,2,0,0
0.123325112,52,0,0.252872096,7833.0,4,0,1,0,0
0.143523661,37,0,0.190095847,1877.0,2,0,0,1,0
0.428110848,53,0,0.264492141,11833.0,13,0,1,0,1
0.9999999,24,0,0.104025939,3700.0,2,0,0,0,0
1.082917083,27,1,0.186278964,2200.0,7,0,0,0,1
0.025881776,78,0,0.162055336,505.0,13,0,0,0,0
0.03775226,61,0,0.391102739,6900.0,19,0,2,0,1
0.178903425,52,0,0.069824669,3250.0,8,0,0,0,1
0.315786384,48,2,0.504326091,5200.0,12,1,1,1,2
0.358599344,52,0,0.624309392,3800.0,16,0,2,0,2
0.9999999,62,98,0.0,2400.0,0,98,0,98,0
0.199319686,44,0,0.365573413,13750.0,11,0,2,0,2
0.850829834,53,2,0.465010603,3300.0,12,0,1,2,0
0.9999999,43,98,0.001717475,2328.0,0,98,0,98,2
0.990764426,36,2,0.361340457,4117.0,4,0,0,0,1
0.096226353,39,0,0.327779461,3300.0,7,0,1,0,2
0.568106312,48,0,0.272070485,5674.0,5,0,2,0,0
0.9999999,52,1,0.245290273,2600.0,2,0,1,0,2
0.000819186,87,0,0.0,8078.0,3,0,0,0,0
0.857197158,35,0,0.40787418,9600.0,13,0,2,0,0
0.64873296,40,1,0.402060294,6600.0,10,0,2,0,3
0.386782388,57,0,0.518355019,4303.0,13,0,1,0,0
0.969100618,47,2,1.083436151,6483.0,10,0,2,0,2
0.052764801,56,0,0.041040228,2460.0,9,0,0,0,1
0.899010492,51,1,0.429801416,7200.0,12,0,1,0,0
0.388049955,49,0,0.549838238,6490.0,5,0,1,0,3
0.0,70,0,0.38492734,5917.0,10,0,2,0,0
0.0,55,0,0.825497878,6125.0,14,0,3,0,1
0.948207171,27,0,0.005828476,1200.0,1,0,0,0,0
0.890867536,48,1,0.480674526,6700.0,7,0,2,0,1
0.0,62,0,0.883263463,3100.0,12,0,2,0,0
0.016171243,36,0,0.134025152,11370.0,11,0,1,0,2
0.564843516,29,0,0.149155454,3492.0,2,0,0,0,0
0.0950448,89,1,0.031737194,1795.0,10,1,0,1,1
0.290054112,72,2,0.74351832,4666.0,11,0,3,0,0
0.026571029,49,0,0.385124697,4530.0,10,0,2,0,1
0.031678896,58,0,0.148909183,11825.0,17,0,1,0,2
0.091902678,43,1,0.325928328,12333.0,13,0,2,0,0
0.011746538,34,0,0.103145264,16500.0,12,0,0,0,2
0.029060631,78,0,0.005999143,7000.0,4,0,0,0,0
0.613145876,38,0,0.279872785,2200.0,2,1,0,0,0
0.085640373,66,0,0.913271682,4000.0,14,0,1,1,0
0.482462819,58,1,0.554579035,7850.0,14,1,2,0,1
0.591723714,33,0,0.639636364,5499.0,6,0,1,0,0
0.9999999,26,1,0.217951566,4500.0,3,0,0,0,1
0.287972001,52,0,0.418877483,7500.0,8,0,1,0,3
0.9999999,28,0,0.087825777,2800.0,1,0,0,0,0
0.042096867,55,0,0.369299802,9582.0,7,0,2,0,1
0.55875763,56,0,0.427254378,18330.0,14,0,2,0,0
0.138792772,22,0,0.020430108,929.0,3,0,0,0,0
0.9999999,63,0,0.865151515,1979.0,5,0,1,0,0
0.169962231,24,0,1.0,820.0,5,0,0,0,0
1.179640719,26,0,0.029990628,3200.0,2,2,0,0,3
0.801410106,49,1,0.071451154,3162.0,1,4,0,1,0
0.31898275,72,0,0.925653349,6657.0,13,0,3,0,0
0.981638033,38,0,0.532429379,4424.0,9,0,1,0,4
0.171707073,26,0,0.002651101,43000.0,6,0,0,0,0
0.0,55,0,0.322343077,8825.0,4,0,3,0,3
0.0,28,0,0.222793488,3500.0,7,0,0,0,0
0.9999999,35,1,0.319822321,1800.0,1,0,0,0,2
1.188270576,42,1,0.197392924,536.0,2,1,0,0,4
0.987202559,67,3,0.651219512,2869.0,3,1,1,0,0
0.014174482,74,0,0.037446286,3257.0,9,0,0,0,1
0.4688064,39,0,0.699357296,4200.0,6,0,2,0,3
0.07009554,65,0,0.153420105,3610.0,3,0,1,0,0
0.836938738,40,5,0.149403641,4778.0,10,5,0,5,0
0.998644986,45,4,0.051207023,5467.0,8,1,0,2,1
0.987004332,57,3,0.363998861,3510.0,6,0,0,0,1
0.900395103,51,0,0.415516897,5000.0,5,0,1,0,0
0.157824342,29,0,0.353558926,1713.0,15,0,0,0,0
0.321188307,74,0,0.640387805,7838.0,12,0,1,0,0
0.9999999,39,0,0.158785083,2600.0,1,2,0,0,1
0.895300276,40,1,0.284821986,1600.0,9,1,0,0,1
0.083837294,79,0,0.357773704,6000.0,10,0,2,0,0
0.128092642,35,0,0.507295174,9800.0,9,0,2,0,0
0.287922928,56,0,0.74730108,2500.0,8,0,2,0,0
0.230631184,65,2,0.506279498,12500.0,15,0,3,0,0
0.242737738,45,0,0.304829871,7846.0,8,0,2,0,4
0.545636243,36,0,0.082096334,3300.0,2,1,0,2,0
0.9999999,56,1,0.176040495,5333.0,3,3,1,3,1
0.9999999,29,0,0.167191188,2541.0,3,0,0,0,2
0.956690727,50,0,0.055145362,4333.0,5,4,0,0,0
0.65553652,30,0,0.365454811,6848.0,5,0,2,0,2
0.989802422,39,0,1.122047923,5800.0,11,0,2,0,3
0.180748015,55,0,839.0,0.0,17,0,0,0,0
0.08239588,52,0,0.038888889,1259.0,2,0,0,0,0
0.034413794,54,0,0.23005789,13300.0,20,0,2,0,1
0.888211179,53,7,0.478577674,3430.0,13,3,1,4,0
1.35775452,48,3,0.148155228,5230.0,8,2,0,0,1
0.102877568,45,0,0.601637493,7083.0,15,0,2,0,1
2.020881671,53,6,0.110772596,12800.0,4,1,0,1,0
0.786172232,50,0,0.635830445,3750.0,8,0,0,0,2
0.554942194,47,0,0.875380426,6242.0,5,0,1,0,0
0.563463772,27,2,0.447809468,3400.0,11,0,0,0,2
0.045029737,65,0,0.174434702,2166.0,6,0,1,0,0
0.0,22,0,0.0,75.0,1,0,0,0,0
0.69400938,41,0,0.202177294,4500.0,7,0,0,0,2
0.018865576,70,0,0.256193756,9000.0,12,0,3,0,1
0.96100325,49,2,0.773226042,4100.0,9,0,2,0,3
0.210100855,58,0,0.096065874,7650.0,8,0,0,0,0
0.9999999,34,1,0.282810341,5066.0,4,0,1,0,3
1.114540317,52,4,0.47184466,514.0,5,1,0,1,0
1.025392307,43,0,0.360077099,8300.0,13,1,1,0,2
0.035708891,67,0,0.46832473,2130.0,8,0,1,0,0
0.9999999,42,0,0.045105566,2083.0,3,0,0,0,2
0.388914682,55,1,0.563907871,3950.0,7,0,1,0,0
0.966790514,53,2,0.873360363,4192.0,14,0,1,0,1
0.320837507,70,2,1.529825737,2983.0,11,0,1,0,0
0.903946248,52,0,1.706146927,2000.0,9,0,2,1,0
0.9999999,48,0,0.001249219,1600.0,1,0,0,0,0
0.058944131,52,1,0.210871603,3200.0,4,1,1,0,2
0.9999999,47,0,0.303049422,4754.0,2,1,1,0,3
0.226386323,44,0,1.667179093,1300.0,6,0,1,0,0
0.974471631,38,0,0.264493362,5950.0,6,0,0,0,0
1.034182522,51,1,0.251655081,12083.0,3,0,1,1,1
0.9999999,44,1,0.022078734,4800.0,3,2,0,1,2
0.791520848,49,0,0.829931973,1910.0,6,1,1,0,0
0.092476381,32,0,0.280494456,5500.0,8,0,1,0,0
0.83680464,50,0,0.538010688,5800.0,12,0,1,0,0
0.400666389,30,1,0.197243988,3700.0,9,0,0,0,0
0.514925787,46,4,0.44699021,4800.0,9,0,1,1,2
0.622289402,60,2,0.631648142,8366.0,13,2,1,1,0
0.9999999,49,0,0.227843427,2707.0,3,0,0,0,1
0.126045419,74,0,0.044017359,8064.0,5,0,0,0,0
0.9999999,43,1,0.28022493,3200.0,6,2,0,1,1
0.623845566,29,0,0.24515097,5000.0,7,0,0,1,1
0.0,66,0,0.0,5000.0,7,0,0,0,0
0.561929759,43,0,0.385854008,8383.0,12,1,3,0,1
0.950928847,48,0,0.515486726,10847.0,13,0,2,0,1
0.9999999,58,2,0.176008116,3942.0,1,5,1,1,0
0.9999999,32,0,0.030396526,8750.0,1,1,0,1,0
0.0,33,0,0.308527974,1840.0,8,0,0,0,1
0.07210651,49,0,0.294922823,10300.0,16,1,1,0,3
0.111980828,70,0,0.050928056,6518.0,5,0,0,0,1
0.752473981,56,0,0.611523612,6733.0,27,0,2,0,4
0.0,36,1,0.599189021,3205.0,6,1,1,2,2
0.006347618,51,0,0.352966841,9167.0,16,0,3,1,3
0.0,51,0,0.244670817,5300.0,4,0,1,0,3
0.383381265,29,0,0.075994934,15000.0,11,0,0,0,0
0.9999999,27,0,0.254545455,1044.0,3,0,0,0,0
0.216117413,66,0,0.517122103,2890.0,12,0,1,0,2
0.45234823,30,2,0.682632237,2400.0,10,0,1,0,0
0.008845028,58,0,0.192464603,8333.0,7,0,1,0,0
0.00091934,31,0,0.030987635,6550.0,25,0,0,0,1
0.88501513,49,3,0.322549179,6150.0,11,4,2,1,4
0.0,63,0,0.277066667,7499.0,4,0,2,0,0
0.405402638,56,0,0.440838077,8256.0,18,0,1,0,2
0.160715406,49,0,0.757103768,4750.0,24,0,1,0,0
0.94101765,42,0,0.446924553,9900.0,6,0,0,0,1
0.011742313,81,0,0.001856878,7000.0,4,0,0,0,0
0.9999999,61,3,0.146090535,2429.0,2,2,0,0,0
0.664223851,45,1,0.299457995,4427.0,6,0,0,0,3
0.9999999,49,0,0.00779844,5000.0,0,3,0,0,3
0.064557936,45,2,0.259561703,12000.0,12,0,3,0,3
0.005984268,51,0,0.686586985,7529.0,23,0,2,0,1
0.171354434,40,0,0.227179737,10264.0,15,0,2,0,2
0.043781417,29,0,0.011036468,2083.0,8,0,0,0,0
0.023082172,59,0,0.091580502,8800.0,17,0,0,0,1
0.033242436,54,0,0.207858638,4300.0,6,0,1,0,0
0.790105224,40,0,0.28287076,3566.0,11,0,0,0,1
0.023779526,62,0,0.342353424,7316.0,13,0,2,0,1
0.302620913,54,1,0.085496712,8666.0,8,0,0,0,0
0.021710629,44,0,0.212718546,5833.0,8,0,1,0,1
0.43387457,30,0,0.259239422,5600.0,27,0,0,0,3
0.027292512,33,0,0.032928943,7500.0,4,0,0,0,0
0.884452165,40,2,0.93304767,5600.0,12,0,1,0,0
0.000357135,73,0,0.29086502,6600.0,7,0,1,0,0
0.244272293,55,0,0.067801906,6400.0,8,0,0,0,0
0.473882724,48,0,0.423192269,3000.0,8,0,0,0,1
0.953669755,47,0,0.375070502,3545.0,4,0,1,1,0
0.837162837,25,0,0.033143705,4042.0,2,0,0,0,0
0.431032943,49,2,0.45046344,4854.0,9,0,1,1,2
0.0,67,0,0.345825195,16383.0,20,0,3,0,1
0.691191312,44,0,0.72510332,7500.0,20,0,4,0,5
0.880440256,52,0,0.811495894,2800.0,10,0,0,0,0
0.179499948,56,0,0.35028966,12600.0,21,0,1,0,0
0.699471504,49,3,0.049985718,3500.0,4,2,0,0,2
0.31534221,75,1,0.530747588,4975.0,12,0,3,0,0
0.9999999,64,0,0.075817538,4800.0,2,0,0,1,0
1.072583632,28,4,0.339871612,2803.0,12,1,0,3,0
0.706844636,69,0,0.283105023,4379.0,6,0,0,0,0
0.050389389,48,2,1.281566694,3650.0,20,0,4,0,0
0.289893874,41,0,0.468839885,7300.0,6,0,1,0,3
0.47697933,35,0,0.264347131,5000.0,6,0,2,0,0
0.707996707,39,6,0.446707589,3583.0,7,0,0,0,2
0.9999999,37,1,0.171622327,3833.0,6,0,0,1,2
0.0,52,0,0.042591482,5000.0,6,0,1,0,2
0.039514958,29,0,0.086844736,7000.0,6,1,0,0,0
1.018836279,36,0,0.333427442,3541.0,4,0,0,0,1
1.192012289,42,2,0.449278268,4987.0,5,3,2,2,2
0.439171217,48,0,0.804134106,3966.0,8,0,1,0,1
1.010253781,32,0,0.867060561,2030.0,3,0,1,0,2
0.033827266,71,0,0.128490401,4583.0,5,0,0,0,1
0.013499663,48,0,0.231213277,9700.0,13,0,2,0,2
0.4797981,39,0,0.290044372,16000.0,17,0,2,0,0
1.667613935,42,0,0.295540892,5000.0,7,0,0,0,3
0.919246245,61,5,1.032653061,6124.0,16,0,8,5,0
0.169843338,40,0,0.718362013,4590.0,14,0,2,0,2
0.968541391,63,0,0.381970618,13000.0,10,0,2,0,0
0.679516024,85,0,0.141182555,5800.0,6,0,0,0,0
0.620995564,61,0,0.643789188,5900.0,6,0,1,0,1
0.156745116,33,0,1.156445267,4320.0,8,0,2,0,0
0.17921396,30,0,0.135912288,4833.0,7,0,0,0,0
0.308129207,69,0,0.828429153,2208.0,12,0,1,0,0
0.0,61,0,0.475161987,4166.0,11,0,2,0,2
1.10167582,54,0,0.121319853,9000.0,4,3,0,0,3
0.883978758,65,1,0.379231538,7000.0,16,0,0,0,1
0.684630739,45,2,0.441092196,5932.0,5,0,1,0,2
1.002997003,38,0,0.807596202,2000.0,5,0,0,0,0
0.361190717,40,0,0.772556861,4000.0,19,0,2,0,3
0.730531912,57,0,0.541078487,7083.0,11,0,1,0,3
1.003123048,38,0,0.284777452,7166.0,6,1,1,0,0
0.18586797,67,0,0.649175412,2000.0,12,0,2,0,0
0.11280545,48,0,0.463984582,4150.0,6,0,1,0,0
0.88644209,31,1,0.085351788,2600.0,7,0,0,0,0
0.000299994,69,1,0.0,3500.0,5,0,0,0,0
0.196020166,38,0,0.508865485,7500.0,10,0,2,0,0
0.9999999,35,0,0.0,2500.0,0,1,0,0,1
0.028429894,74,0,0.013486513,2001.0,5,0,0,0,0
0.962509373,31,0,0.272174354,1972.0,5,0,0,0,2
0.786829238,44,2,0.37481251,18000.0,13,0,2,0,4
0.9999999,53,1,0.123888378,3260.0,1,0,0,0,0
0.0,40,0,0.32488397,2800.0,11,0,1,0,1
0.662247338,39,0,128.0,1.0,3,0,0,0,3
0.985202959,43,4,0.781574285,3950.0,12,0,1,0,1
0.738553836,52,0,0.105718154,9600.0,7,1,0,0,0
0.357865382,79,0,0.479187817,10834.0,12,0,2,0,0
0.056956282,62,0,0.311984401,6666.0,8,0,1,0,0
0.299898776,29,0,0.43818596,4828.0,11,1,1,0,1
0.051413654,37,0,0.302892428,3076.0,6,0,1,0,0
0.337587747,36,0,0.344476744,5503.0,7,0,2,0,4
0.402410463,53,2,0.362909273,4000.0,15,0,2,1,0
0.037874666,62,0,0.186863438,4810.0,10,0,0,0,1
0.031492376,33,0,0.329800714,8680.0,14,0,2,0,1
0.447223733,45,0,0.653607103,9009.0,14,0,3,0,3
0.003088144,41,0,0.000181818,10999.0,5,0,0,0,3
0.861663137,57,2,0.801717172,9899.0,20,0,3,0,4
0.093214399,47,0,0.339704451,11300.0,14,0,3,0,3
0.503856041,64,0,1.206393329,2877.0,11,10,1,2,0
0.944111776,33,2,0.205128205,6200.0,4,1,0,1,0
0.053059688,58,0,0.399192111,8416.0,9,0,2,0,0
0.9999999,30,2,0.1347485,6500.0,2,0,0,0,1
1.03307888,52,0,0.197564276,1477.0,7,0,0,0,0
0.9999999,30,0,0.20043494,2758.0,2,1,0,0,0
0.59304296,63,0,0.506606356,8400.0,12,1,2,0,0
0.858130911,77,6,0.314021255,2916.0,21,1,0,1,0
0.714107366,37,3,0.415528157,3000.0,7,2,0,0,3
0.0,36,0,0.331160011,3680.0,4,0,1,0,0
0.766386555,55,0,0.4060808,2400.0,6,0,1,0,1
0.096870426,43,0,0.337798242,7166.0,16,0,1,0,2
0.9999999,49,1,0.278026035,5146.0,3,5,2,1,4
0.281343731,34,0,1.68165596,1400.0,5,0,1,0,3
0.418837675,29,0,0.148318683,7166.0,8,1,0,0,0
0.946843854,23,1,1.700348432,286.0,3,2,0,0,0
0.07293595,30,0,0.017074296,6500.0,3,0,0,0,0
0.9999999,35,0,0.221808511,1879.0,11,0,0,0,0
0.9999999,32,0,0.022998296,2347.0,0,0,0,0,0
0.168316252,54,0,0.008515643,70575.0,4,1,0,1,1
0.167393689,37,0,0.25276049,4980.0,7,0,1,0,0
0.15190276,48,0,0.238402987,6962.0,6,0,1,0,0
0.012048193,59,0,0.179481076,4200.0,7,0,1,0,1
0.658710904,43,0,0.089720584,3900.0,4,2,0,1,2
0.089997,61,0,0.095542857,17499.0,3,0,1,0,0
0.9999999,72,0,0.007490637,800.0,1,0,0,0,0
0.315473699,58,0,0.355265924,4756.0,9,0,1,0,2
0.059756298,66,0,0.250163624,13750.0,16,0,2,0,0
0.9999999,43,0,0.1736579,4600.0,1,1,0,0,4
0.016534326,56,0,0.501931212,5436.0,14,0,2,0,1
0.511774928,68,0,2.091954023,2000.0,17,0,2,0,0
0.199666147,49,1,0.684568131,10743.0,15,0,4,0,2
0.03833683,31,0,0.381633595,6500.0,8,0,2,0,0
0.0,67,0,0.254542338,5833.0,10,0,1,0,0
0.946487433,66,5,0.698974359,7799.0,20,0,2,0,2
0.0,66,0,0.120907738,5375.0,5,0,1,0,0
0.9999999,32,0,0.105964678,3000.0,2,2,0,0,1
0.576143046,46,0,0.218761362,8250.0,7,0,0,1,0
0.0,45,1,675.0,1.0,5,0,1,2,3
0.651627641,29,0,0.008180466,4033.0,3,0,0,0,0
1.119920053,36,0,0.166798211,3800.0,4,0,0,0,0
1.833887043,43,0,0.026819923,1826.0,1,2,0,0,1
0.9999999,33,98,0.0,2600.0,0,98,0,98,4
0.066538724,45,0,0.274700026,7833.0,6,0,2,0,4
0.561098466,50,1,0.066514806,13169.0,5,0,0,1,2
0.497284561,55,0,0.357561793,9547.0,13,0,2,0,1
0.043464486,44,0,0.555222253,11000.0,11,0,3,0,2
0.339228643,57,0,0.552484563,3400.0,18,0,0,0,0
0.044738099,33,0,0.483303339,5000.0,12,0,2,0,1
0.0,40,0,0.24815037,5000.0,6,0,1,0,0
0.725116039,45,0,0.52308528,1840.0,8,0,0,0,3
0.750960799,35,2,0.164488017,3671.0,2,0,0,0,2
0.000696083,46,0,0.275532697,10887.0,13,0,2,0,3
0.297534298,71,0,0.428734647,3500.0,13,0,1,0,0
0.040564773,71,0,0.291714123,7023.0,15,0,2,0,2
0.369337615,72,0,0.109344533,6666.0,16,0,0,0,0
0.268231677,61,0,0.586682663,5000.0,16,0,2,0,1
0.9999999,41,1,0.0,5500.0,1,0,0,2,0
0.9999999,33,0,0.174510621,2400.0,2,0,0,0,2
1.063699403,40,5,0.489853355,6750.0,4,0,2,0,2
0.043635826,55,6,0.041263622,8166.0,16,0,0,0,2
0.08417261,46,0,0.210200927,6469.0,14,0,2,0,0
0.762170963,53,1,0.541139876,9965.0,13,2,2,0,0
0.998023332,49,1,0.52956743,9824.0,9,1,4,1,0
0.279811114,70,0,0.150916448,4200.0,4,0,0,0,0
0.049730709,60,0,0.363663634,10000.0,16,0,3,0,4
0.609223699,50,0,0.262529213,3850.0,7,0,0,0,1
0.943521595,51,2,0.462677725,3375.0,3,1,0,1,0
0.017381197,41,0,0.100971548,8645.0,10,0,1,0,3
0.04795162,35,0,0.169474493,16916.0,12,0,3,0,0
1.039456937,60,3,0.331183441,6666.0,14,1,2,0,1
0.009087605,54,0,1.061505644,11250.0,12,0,4,0,0
0.629852906,43,4,0.553965008,4400.0,15,3,0,0,2
0.939217405,43,4,0.819740037,7000.0,18,0,3,0,3
0.0,50,2,0.083986817,8798.0,4,4,0,1,0
0.072021361,65,1,0.312027726,17600.0,16,0,3,0,0
0.998889136,42,2,0.491305629,3392.0,6,1,1,0,0
0.937354215,43,1,0.380330579,6049.0,4,0,1,0,3
0.269461078,34,0,0.230915728,6300.0,5,0,0,3,4
0.201260231,91,0,0.038318371,4566.0,3,0,0,0,0
0.053613942,44,0,0.293966624,3115.0,6,0,1,0,1
0.854779143,58,3,0.609572201,6100.0,15,0,1,0,1
0.315021141,43,1,0.119114169,4650.0,8,0,0,0,1
0.916966178,35,1,0.356214595,3000.0,14,0,0,0,0
0.011102147,77,0,0.016393443,2500.0,7,0,0,0,0
0.031984273,35,0,0.865927419,6943.0,19,0,9,0,0
0.026814119,24,0,0.001528585,3270.0,3,0,0,0,0
0.62649356,33,2,0.398305085,2831.0,7,2,0,0,0
0.508761481,50,1,0.325903849,7716.0,8,1,1,1,1
1.18762475,25,0,0.131596091,1534.0,2,0,0,0,1
1.01996008,30,0,0.428083862,2050.0,5,0,1,0,1
0.392637582,49,0,0.325794956,7295.0,14,0,1,0,3
0.991637124,41,4,0.350549817,3000.0,9,0,0,1,1
0.758201608,46,0,0.292906178,7865.0,6,0,2,0,1
0.577753286,52,1,0.553194813,6400.0,10,0,1,1,0
0.947565543,31,0,0.366187303,2850.0,4,1,2,1,2
0.134304106,36,0,0.29696288,5333.0,13,0,1,0,1
0.9999999,29,0,0.011157601,716.0,1,0,0,0,0
0.081099792,33,2,0.09179204,5250.0,10,0,0,0,1
0.051071764,68,0,0.02878096,7226.0,10,0,0,0,0
0.088036479,88,0,0.010136692,6510.0,2,0,0,0,0
0.001428554,57,0,0.000155836,19250.0,9,0,0,0,3
0.877415057,30,3,0.191382205,5360.0,5,0,0,0,2
0.012564384,60,0,0.268945583,7956.0,10,0,1,0,0
0.051799309,63,0,0.770687088,4700.0,16,0,1,0,1
0.786485406,44,0,0.291709578,3883.0,7,2,0,2,1
0.165073989,45,0,0.170184403,4500.0,7,0,0,0,0
0.951116543,46,1,0.488734353,3594.0,12,0,2,0,0
0.98876045,46,0,0.438056554,6400.0,8,0,1,0,1
0.196786816,42,0,0.132949364,4166.0,8,0,0,0,4
0.9999999,26,1,0.134216786,2942.0,2,1,0,0,2
0.996156802,35,1,0.298387097,2603.0,8,2,0,1,1
0.813648294,47,2,0.415882275,7542.0,16,0,1,1,2
0.971675566,34,6,0.692307692,1000.0,14,0,0,0,1
2.083832335,51,0,0.10991545,1300.0,2,3,0,2,1
1.005165806,40,3,0.690551575,6000.0,8,0,2,0,4
1.088904445,40,1,0.389317338,3500.0,5,1,0,2,4
0.9999999,64,0,0.499911894,5674.0,2,2,1,1,0
0.608595477,36,2,0.779354262,8950.0,20,0,3,0,2
0.309747829,65,0,1.886142061,2871.0,16,0,3,0,0
0.377242097,58,0,0.563234941,4166.0,13,0,2,0,0
0.830599019,44,0,0.492304676,10200.0,10,0,2,0,4
0.626192789,33,0,0.891048292,1697.0,9,0,0,0,0
0.440294582,47,0,0.132083001,2505.0,2,3,1,0,3
1.095175535,53,0,1.024675601,4700.0,5,2,3,0,0
0.988687007,46,0,0.47656648,3925.0,5,4,0,2,3
1.23255814,40,2,0.406798489,4500.0,7,3,1,0,1
0.9999999,46,0,0.165834166,1000.0,2,2,0,0,0
1.427145709,65,3,0.210961737,2900.0,4,0,0,1,0
0.043611027,61,0,0.142097426,4700.0,6,0,1,0,1
0.141831239,52,0,0.120787921,10000.0,7,0,1,0,0
0.011033007,74,0,0.379072442,2608.0,14,0,1,0,0
0.960254968,36,1,0.96866937,2712.0,6,1,1,0,3
0.617523322,39,0,0.50032113,4670.0,12,0,1,0,0
1.003322259,46,0,0.003213138,2800.0,1,0,0,0,0
0.479724325,32,1,0.151832461,4583.0,6,0,0,0,1
0.568757586,49,0,0.64990248,21533.0,18,0,7,0,0
0.334599757,48,0,0.209731898,9473.0,7,0,2,0,0
0.100771434,57,0,0.30625101,6190.0,17,0,2,0,0
0.018249848,76,0,0.007110321,9000.0,8,0,0,0,0
0.024358638,30,0,0.047234177,9526.0,14,0,0,0,1
0.071810643,54,0,0.106902519,5200.0,10,0,0,0,0
0.042284506,65,0,44.0,0.0,2,0,0,0,0
0.828165987,49,4,0.303457447,7519.0,14,0,1,0,2
0.957069997,61,0,0.696871977,3100.0,7,0,2,0,0
0.052560857,56,0,0.616947185,3445.0,4,0,2,0,0
0.089741436,55,0,1.034881138,4500.0,20,0,3,0,0
0.239101068,50,0,0.229295117,6000.0,7,0,0,0,0
0.648533964,54,0,0.402726683,4620.0,9,0,1,0,2
0.018403257,44,0,0.50281767,5500.0,13,0,1,0,4
0.384608477,58,0,0.235127479,6000.0,9,0,0,0,5
0.164285161,54,3,0.546739055,14366.0,14,0,1,0,4
0.765815612,49,1,0.109975006,4400.0,5,1,0,0,3
0.0,49,0,0.199691596,3890.0,11,0,1,0,0
0.843263129,54,0,0.181587894,15000.0,4,0,0,0,1
0.9999999,43,0,0.393668273,2905.0,6,0,1,0,0
1.018196361,44,3,0.232810337,4333.0,3,0,2,0,5
0.036496959,68,0,0.00259948,5000.0,1,0,0,0,0
0.636178794,52,0,0.108300908,12335.0,4,0,0,0,0
0.822052353,52,0,0.478036606,6009.0,9,0,1,0,2
0.847157723,70,0,0.10751357,10500.0,11,0,0,0,0
0.030620709,58,0,1.991519896,1532.0,12,0,2,0,0
0.73985203,41,3,0.258381649,11900.0,7,3,1,2,0
0.039462759,47,0,0.19019049,6666.0,10,0,1,0,2
0.671307429,69,6,0.212590952,3160.0,11,2,0,0,1
0.426962656,48,1,0.593876913,3200.0,12,0,3,0,1
0.00386021,59,0,0.00279888,2500.0,12,0,0,0,0
0.069815643,60,0,0.031649084,1800.0,2,0,0,0,1
0.024031483,66,0,0.005386876,4083.0,2,0,0,0,0
0.461473569,57,0,0.6172,7499.0,10,0,3,0,0
0.748654881,30,2,0.17694102,3000.0,6,3,0,0,0
0.970320362,74,0,0.113946978,6072.0,6,0,0,0,1
1.091816367,31,1,0.048433681,4500.0,3,0,0,0,0
0.269899532,47,0,779.5,1.0,4,0,1,0,3
0.011223345,42,0,0.081639454,3000.0,4,0,0,0,0
0.011568401,49,0,0.572767021,1600.0,15,0,0,0,0
0.915084751,44,0,0.584987315,6700.0,12,0,2,0,2
0.0,38,0,0.452364941,4460.0,3,1,1,1,0
0.177812864,65,0,0.188816449,3987.0,9,0,0,0,1
