date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer
0.881244,5,0.893617,0.02639,0.374442,0.001778,0.39798,0.529386
0.443476,5,0.446809,0.075417,0.555936,0.005172,0.60668,0.353947
0.464581,2,0.723404,0.117569,0.588218,0.007867,0.48783,0.547368
0.8812,4,0.255319,0.030023,0.307051,0.001915,0.373382,0.739474
0.014159,1,0.617021,0.061847,0.49033,0.003467,0.422915,0.414912
0.424893,4,0.638298,0.100546,0.416691,0.003467,0.422915,0.414912
0.014247,3,0.106383,0.040711,0.278042,0.003467,0.422915,0.414912
0.876466,1,0.404255,0.035787,0.582565,0.002277,0.512947,0.700439
0.428919,5,0.723404,0.089078,0.419667,0.003467,0.422915,0.414912
0.876908,4,0.404255,0.035547,0.556977,0.002443,0.525893,0.333333
0.898987,2,0.531915,0.087577,0.539572,0.004936,0.637752,0.491667
0.013495,0,0.893617,0.051759,0.531538,0.003467,0.422915,0.414912
0.026547,3,0.893617,0.10475,0.408063,0.003467,0.422915,0.414912
0.91142,5,0.680851,0.044434,0.477834,0.002968,0.550233,0.422807
0.018495,2,0.787234,0.047166,0.534662,0.003467,0.422915,0.414912
0.897925,6,0.829787,0.088147,0.694734,0.005555,0.47333,0.675439
0.442901,6,0.787234,0.060706,0.507885,0.004244,0.423097,0.389912
0.881111,2,0.978723,0.035427,0.449271,0.002354,0.420249,0.561842
0.911597,2,0.914894,0.042242,0.418625,0.002719,0.328068,0.698684
0.889253,5,0.170213,0.02609,0.201726,0.001685,0.278871,0.766667
0.907615,2,0.93617,0.080821,0.448378,0.005436,0.446919,0.512281
0.42976,3,0.361702,0.07845,0.593276,0.003467,0.422915,0.414912
0.867528,3,0.638298,0.041221,0.62288,0.002727,0.84956,0.286404
0.465466,1,0.851064,0.029182,0.396757,0.002007,0.363024,0.444298
0.425247,5,0.106383,0.062748,0.119756,0.003467,0.422915,0.414912
0.455998,3,0.851064,0.084304,0.682089,0.005758,0.541688,0.489474
0.911376,4,0.510638,0.068452,0.545076,0.004472,0.571466,0.521053
0.031193,3,0.276596,0.127897,0.441833,0.003467,0.422915,0.414912
0.009159,6,0.93617,0.088838,0.52291,0.003467,0.422915,0.414912
0.446794,4,0.446809,0.043863,0.598185,0.003035,0.550233,0.430263
0.000664,2,0.617021,0.098775,0.476346,0.003467,0.422915,0.414912
0.906863,6,0.978723,0.070373,0.339929,0.004967,0.357069,0.428509
0.009424,5,0.468085,0.041642,0.488545,0.003467,0.422915,0.414912
0.014247,3,0.404255,0.040591,0.592978,0.003467,0.422915,0.414912
0.898456,4,0.808511,0.088868,0.675097,0.005924,0.645779,0.269298
0.880536,3,0.361702,0.03975,0.52767,0.002773,0.528742,0.22807
0.465156,1,0.659574,0.042632,0.441535,0.002995,0.484723,0.083772
0.031945,6,0.106383,0.055242,0.025736,0.003467,0.422915,0.414912
0.425158,3,0.042553,0.058394,0.223297,0.003467,0.422915,0.414912
0.469271,4,0.808511,0.047946,0.504909,0.003191,0.403936,0.392544
0.867793,2,0.212766,0.037468,0.294555,0.002366,0.317452,0.694737
0.868147,3,0.595745,0.074607,0.70485,0.00469,0.522786,0.646491
0.872439,3,0.042553,0.032214,0.235198,0.002065,0.394096,0.745614
0.017964,4,0.723404,0.082022,0.499851,0.003467,0.422915,0.414912
0.438078,1,0.829787,0.068362,0.47352,0.003467,0.422915,0.414912
0.894031,1,0.93617,0.06581,0.636566,0.004437,0.495598,0.607456
0.009557,1,0.042553,0.041732,0.52172,0.003467,0.422915,0.414912
0.8762,2,0.489362,0.028822,0.541803,0.001853,0.582341,0.537719
0.438476,3,0.382979,0.06584,0.529307,0.003467,0.422915,0.414912
0.86797,6,0.042553,0.028702,0.242487,0.00168,0.340497,0.702632
0.438432,2,0.234043,0.055212,0.229694,0.003467,0.422915,0.414912
0.8935,3,0.702128,0.138826,0.761381,0.009204,0.678664,0.545614
0.017875,2,0.680851,0.076468,0.432609,0.003467,0.422915,0.414912
0.907792,6,0.170213,0.02594,0.130021,0.001689,0.204298,0.719298
0.470023,0,0.446809,0.028221,0.347664,0.001901,0.211031,0.634649
0.018716,0,0.851064,0.075718,0.483785,0.003467,0.422915,0.414912
0.881111,2,0.744681,0.040561,0.618417,0.002813,0.608493,0.328509
0.031326,6,0.212766,0.051909,0.067539,0.003467,0.422915,0.414912
0.437768,1,0.510638,0.045334,0.437816,0.003467,0.422915,0.414912
0.429096,2,0.659574,0.093071,0.535704,0.003467,0.422915,0.414912
0.894031,1,0.808511,0.088627,0.831747,0.005947,0.714397,0.504825
0.434538,4,0.212766,0.050288,0.120649,0.003467,0.422915,0.414912
0.486837,3,0.93617,0.044104,0.407468,0.00306,0.354738,0.326316
0.894518,5,0.531915,0.071574,0.644749,0.004761,0.644744,0.520614
0.87651,2,0.553191,0.030803,0.58673,0.00198,0.568099,0.655702
0.031415,1,0.106383,0.068212,0.17108,0.003467,0.422915,0.414912
0.429273,6,0.276596,0.076738,0.180601,0.003467,0.422915,0.414912
0.881067,1,0.957447,0.029422,0.425617,0.001955,0.346712,0.667982
0.500111,6,0.468085,0.059325,0.383963,0.004053,0.308389,0.384649
0.911331,3,0.297872,0.049147,0.492115,0.003261,0.544278,0.482456
0.438034,0,0.553191,0.0783,0.484975,0.003467,0.422915,0.414912
0.008716,3,0.319149,0.10475,0.622583,0.003467,0.422915,0.414912
0.880404,0,0.425532,0.034466,0.370574,0.002142,0.235111,0.747807
0.438432,2,0.829787,0.058244,0.449717,0.003467,0.422915,0.414912
0.872218,5,0.404255,0.033986,0.646831,0.002169,0.544278,0.807456
0.00031,1,0.851064,0.143389,0.535852,0.003467,0.422915,0.414912
0.906863,6,0.659574,0.038489,0.354954,0.002516,0.193941,0.678509
0.031636,6,0.191489,0.051909,0.047159,0.003467,0.422915,0.414912
0.889695,1,0.489362,0.048607,0.631657,0.011992,0.578716,0.075439
0.434538,4,0.12766,0.040441,0.095656,0.003467,0.422915,0.414912
0.452148,6,0.765957,0.033265,0.67108,0.002246,0.450285,0.366228
0.030839,2,0.0,0.074817,0.354805,0.003467,0.422915,0.414912
0.425601,6,0.021277,0.056923,0.164832,0.003467,0.422915,0.414912
0.867041,6,0.744681,0.029422,0.358375,0.001614,0.209218,0.771053
0.87651,2,0.276596,0.029993,0.490777,0.001942,0.608752,0.503509
0.977744,2,1.0,0.108262,0.550729,0.007239,0.458571,0.599123
0.911376,4,0.87234,0.035187,0.383963,0.002289,0.399534,0.531579
0.894606,0,0.212766,0.024499,0.152336,0.001602,0.229156,0.748246
0.885492,3,0.042553,0.031524,0.301101,0.002086,0.412481,0.529386
0.447768,5,0.085106,0.029272,0.402856,0.002073,0.419731,0.657895
0.429892,6,0.638298,0.07956,0.411633,0.003467,0.422915,0.414912
0.442635,0,0.170213,0.040411,0.105772,0.002322,0.158726,0.765789
0.44706,3,0.574468,0.063889,0.579887,0.00446,0.625842,0.287281
0.0273,6,0.468085,0.077639,0.301696,0.003467,0.422915,0.414912
0.911774,6,0.276596,0.044764,0.31449,0.002921,0.363542,0.657895
0.907438,5,0.170213,0.041852,0.158435,0.002819,0.24521,0.531579
0.872484,4,0.702128,0.667137,0.79277,0.043745,0.975919,0.255263
0.005309,3,0.510638,0.077939,0.554151,0.003467,0.422915,0.414912
0.000575,0,0.510638,0.119731,0.505802,0.003467,0.422915,0.414912
0.447502,6,0.382979,0.049388,0.651443,0.00349,0.424909,0.429386
0.01407,6,0.0,0.055512,0.417584,0.003467,0.422915,0.414912
0.464758,6,0.06383,0.028011,0.302589,0.001897,0.333765,0.515351
0.884651,5,0.829787,0.029933,0.483487,0.002146,0.544795,0.2
0.90319,0,0.808511,0.089138,0.463255,0.005785,0.41015,0.610088
0.013716,5,0.12766,0.051549,0.229545,0.003467,0.422915,0.414912
0.429539,5,0.744681,0.080401,0.403303,0.003467,0.422915,0.414912
0.912128,0,0.319149,0.044254,0.29277,0.002869,0.221647,0.778509
0.442901,6,0.744681,0.061787,0.54582,0.004321,0.44407,0.378947
0.000796,5,0.276596,0.090429,0.230735,0.003467,0.422915,0.414912
0.004203,6,0.978723,0.043983,0.372062,0.003467,0.422915,0.414912
0.894252,6,0.829787,0.083884,0.639839,0.00549,0.507509,0.65307
0.02699,6,0.978723,0.059265,0.266141,0.003467,0.422915,0.414912
0.880846,3,0.510638,0.028732,0.482892,0.001872,0.485759,0.675877
0.880625,5,0.234043,0.029753,0.105623,0.001793,0.149663,0.897368
0.880669,6,0.829787,0.035427,0.341267,0.002248,0.304247,0.768421
0.013628,3,0.808511,0.041431,0.593722,0.003467,0.422915,0.414912
0.461042,6,0.255319,0.027381,0.177626,0.001843,0.143708,0.577193
0.45998,3,0.404255,0.050288,0.570515,0.003427,0.523563,0.279386
0.468785,0,0.297872,0.029002,0.22404,0.001909,0.116779,0.636404
0.880669,6,0.297872,0.033385,0.184171,0.001834,0.133868,0.862719
0.473519,2,0.87234,0.023208,0.384261,0.001527,0.358364,0.555702
0.898013,1,0.276596,0.075357,0.562333,0.00499,0.487053,0.563158
0.42976,3,0.148936,0.041431,0.159476,0.003467,0.422915,0.414912
0.000752,4,0.276596,0.124204,0.458941,0.003467,0.422915,0.414912
0.004513,6,0.404255,0.102198,0.490181,0.003467,0.422915,0.414912
0.434229,4,0.382979,0.135313,0.549241,0.003467,0.422915,0.414912
0.027078,1,0.914894,0.074817,0.38917,0.003467,0.422915,0.414912
0.473209,2,1.0,0.043053,0.400476,0.0029,0.323666,0.444737
0.438476,3,0.829787,0.061066,0.488396,0.003467,0.422915,0.414912
0.902659,2,0.744681,0.088297,0.587771,0.00582,0.614966,0.485965
0.889474,3,0.893617,0.034796,0.587623,0.00242,0.544278,0.387281
0.881156,3,0.808511,0.029182,0.530497,0.001963,0.576644,0.542982
0.469139,1,0.276596,0.050108,0.426807,0.003344,0.51709,0.332456
0.429981,1,1.0,0.072985,0.396757,0.003467,0.422915,0.414912
0.46551,2,0.06383,0.027171,0.208271,0.001853,0.331952,0.442105
0.000885,0,0.468085,0.224481,0.547159,0.003467,0.422915,0.414912
0.022654,5,0.680851,0.081152,0.290836,0.003467,0.422915,0.414912
0.885492,3,0.87234,0.045515,0.536894,0.003149,0.54117,0.40614
0.877129,2,0.319149,0.036147,0.526778,0.002495,0.464785,0.254386
0.911818,0,0.297872,0.040441,0.240702,0.00258,0.198343,0.802193
0.009734,5,0.319149,0.041732,0.394079,0.003467,0.422915,0.414912
0.438343,0,0.212766,0.05281,0.1687,0.003467,0.422915,0.414912
0.890005,1,0.765957,0.037078,0.8313,0.002567,0.795184,0.225439
0.89027,0,0.510638,0.089888,0.470098,0.004161,0.364578,0.699123
0.004425,4,0.978723,0.077249,0.535406,0.003467,0.422915,0.414912
0.443255,0,0.638298,0.038579,0.273282,0.002513,0.175298,0.704825
0.42507,1,0.021277,0.075868,0.28429,0.003467,0.422915,0.414912
0.872484,4,0.446809,0.040591,0.73371,0.002632,0.804505,0.303947
0.023141,2,0.851064,0.079621,0.375483,0.003467,0.422915,0.414912
0.872484,4,0.531915,0.228053,0.792175,0.014819,0.904195,0.157456
0.872351,1,0.06383,0.027561,0.156055,0.000841,0.28405,0.797807
0.906774,4,0.978723,0.068392,0.445701,0.004674,0.387882,0.448684
0.912216,2,0.744681,0.050979,0.463701,0.003481,0.464785,0.311842
0.464316,3,0.638298,0.028522,0.418774,0.001965,0.458053,0.342982
0.468873,2,0.042553,0.027891,0.260042,0.001882,0.295702,0.420175
0.880359,6,0.531915,0.047346,0.401666,0.003187,0.310202,0.400439
0.438343,0,0.276596,0.061187,0.396311,0.003467,0.422915,0.414912
0.912216,2,0.085106,0.043053,0.19518,0.002916,0.339461,0.41886
0.456528,1,0.425532,0.046385,0.67227,0.003051,0.680476,0.482895
0.872351,1,0.276596,0.032214,0.460131,0.002065,0.536769,0.629386
0.911464,6,0.06383,0.043233,0.218536,0.002823,0.375712,0.713596
0.890049,2,0.829787,0.082503,0.866111,0.005658,0.684102,0.421053
0.881377,1,0.659574,0.029122,0.455965,0.002034,0.532885,0.345614
0.429892,6,0.914894,0.070554,0.372806,0.003467,0.422915,0.414912
0.885005,6,0.489362,0.090549,0.455073,0.005955,0.339979,0.480263
0.437945,5,0.765957,0.048337,0.419667,0.003467,0.422915,0.414912
0.455821,6,0.510638,0.034406,0.459238,0.002329,0.353444,0.64386
0.889784,3,0.255319,0.086045,0.458792,0.005671,0.461937,0.572807
0.027255,5,1.0,0.074817,0.25781,0.003467,0.422915,0.414912
0.893677,0,0.87234,0.049358,0.555936,0.003261,0.409373,0.613596
0.867572,4,0.510638,0.356971,0.712288,0.00711,0.562144,0.735088
0.898721,3,0.978723,0.086496,0.562928,0.005226,0.539099,0.595614
0.898279,0,0.808511,0.078119,0.671526,0.004896,0.514759,0.688158
0.425468,3,0.787234,0.096013,0.447635,0.003467,0.422915,0.414912
0.443476,5,0.829787,0.073826,0.598631,0.00505,0.538581,0.471491
0.455776,5,0.744681,0.115047,0.697411,0.008091,0.643967,0.033333
0.452148,6,0.468085,0.034947,0.524695,0.002416,0.336354,0.432018
0.876997,6,0.638298,0.035967,0.394079,0.002393,0.266442,0.52193
0.013451,6,0.12766,0.062958,0.197858,0.003467,0.422915,0.414912
0.890005,1,0.617021,0.028942,0.618715,0.003803,0.674003,0.343421
0.447104,4,0.319149,0.056983,0.700833,0.003824,0.56784,0.464474
0.867307,5,0.276596,0.033175,0.364177,0.002227,0.396168,0.527632
0.473917,4,0.723404,0.027981,0.546712,0.001832,0.453133,0.666228
0.461042,6,0.382979,0.033025,0.457602,0.002275,0.277835,0.455263
0.425556,5,0.255319,0.076258,0.200238,0.003467,0.422915,0.414912
0.907482,6,0.404255,0.089288,0.443023,0.005945,0.361212,0.501754
0.460112,6,0.957447,0.031644,0.460577,0.002117,0.321854,0.560965
0.424716,0,0.851064,0.100276,0.406724,0.003467,0.422915,0.414912
0.889562,5,0.106383,0.05314,0.319697,0.002009,0.348006,0.587719
0.004911,1,0.510638,0.077669,0.535406,0.003467,0.422915,0.414912
0.027255,5,0.574468,0.074817,0.312705,0.003467,0.422915,0.414912
0.469891,4,0.638298,0.121082,0.768819,0.008382,0.624029,0.381579
0.451396,3,0.914894,0.03933,0.602648,0.002175,0.497929,0.671053
0.022787,1,0.085106,0.071304,0.276703,0.003467,0.422915,0.414912
0.893899,5,0.978723,0.061427,0.642666,0.004028,0.551528,0.589035
0.000221,6,0.021277,0.047106,0.259,0.003467,0.422915,0.414912
0.912172,1,0.680851,0.137144,0.541654,0.009221,0.569394,0.40307
0.473519,2,0.446809,0.027861,0.566052,0.001851,0.545572,0.415789
0.898102,3,0.851064,0.064969,0.688634,0.004317,0.618074,0.512281
0.8935,3,0.06383,0.086976,0.509372,0.005658,0.514241,0.723684
0.898943,1,0.191489,0.034947,0.190866,0.002268,0.294407,0.653509
0.442458,3,0.212766,0.044704,0.16632,0.003006,0.181771,0.500526
0.451927,1,0.808511,0.124625,0.835466,0.008257,0.60668,0.626316
0.907216,0,0.170213,0.036988,0.103392,0.002426,0.185396,0.725877
0.889208,4,0.255319,0.028462,0.36388,0.001892,0.393061,0.515351
0.868103,2,0.978723,0.035277,0.426064,0.00232,0.392025,0.660965
0.443387,3,0.297872,0.042122,0.463404,0.0028,0.473848,0.590351
0.898146,4,0.382979,0.099255,0.731627,0.006572,0.743915,0.491667
0.894562,6,0.893617,0.069173,0.537935,0.004341,0.465821,0.746053
0.425202,4,0.93617,0.076618,0.406575,0.003467,0.422915,0.414912
0.894651,1,0.489362,0.084064,0.680006,0.005507,0.665458,0.494737
0.89381,3,0.404255,0.075087,0.671973,0.005127,0.691611,0.32807
0.876333,5,0.531915,0.03891,0.693246,0.00258,0.690575,0.471053
0.014114,0,0.170213,0.059565,0.167658,0.003467,0.422915,0.414912
0.425114,2,0.957447,0.073316,0.403303,0.003467,0.422915,0.414912
0.429671,1,0.680851,0.117089,0.667361,0.003467,0.422915,0.414912
0.915623,2,0.148936,0.048277,0.171824,0.003247,0.243397,0.527632
0.429008,0,0.255319,0.077489,0.344689,0.003467,0.422915,0.414912
0.469669,6,0.702128,0.045725,0.352276,0.003091,0.429052,0.446491
0.876156,4,0.489362,0.102108,0.483338,0.006984,0.577421,0.374561
0.018185,2,0.042553,0.054912,0.391996,0.003467,0.422915,0.414912
0.890226,6,1.0,0.060826,0.505951,0.002075,0.470223,0.625
0.429096,2,0.404255,0.085655,0.509372,0.003467,0.422915,0.414912
0.45206,4,0.106383,0.040891,0.368492,0.002794,0.409891,0.595614
0.867528,3,0.553191,0.041882,0.65784,0.002769,0.837908,0.253509
0.022344,5,0.744681,0.069143,0.314639,0.003467,0.422915,0.414912
0.424804,2,0.574468,0.058394,0.372062,0.003467,0.422915,0.414912
0.451307,1,0.191489,0.033115,0.192353,0.00177,0.232781,0.860088
0.455467,5,0.021277,0.040351,0.562333,0.002773,0.46349,0.538596
0.021857,1,0.744681,0.090068,0.488694,0.003467,0.422915,0.414912
0.468917,3,0.468085,0.049958,0.515323,0.003415,0.462714,0.294298
0.867616,5,0.319149,0.027741,0.499405,0.001766,0.472553,0.719298
0.912128,0,0.382979,0.044284,0.373252,0.002904,0.270844,0.704825
0.469139,1,0.978723,0.041672,0.415948,0.002752,0.342569,0.532018
0.027255,5,0.617021,0.074817,0.296935,0.003467,0.422915,0.414912
0.903544,1,0.382979,0.064039,0.544778,0.004524,0.440963,0.536404
0.871864,4,0.340426,0.033325,0.604731,0.002194,0.615743,0.478947
0.014247,3,0.021277,0.040711,0.468611,0.003467,0.422915,0.414912
0.031016,6,0.170213,0.050829,0.04582,0.003467,0.422915,0.414912
0.451219,6,0.361702,0.040771,0.587623,0.002609,0.403677,0.634211
0.429715,2,0.723404,0.066891,0.551622,0.003467,0.422915,0.414912
0.885226,4,0.319149,0.03981,0.54582,0.002808,0.519161,0.158772
0.898146,4,0.170213,0.034346,0.252603,0.002221,0.369757,0.673246
0.442281,5,0.0,0.054672,0.430824,0.003467,0.422915,0.414912
0.903102,5,0.06383,0.080972,0.393335,0.00539,0.453392,0.553947
0.460776,0,0.0,0.033025,0.333085,0.002279,0.331952,0.258333
0.030795,1,0.957447,0.098024,0.410741,0.003467,0.422915,0.414912
0.446617,0,0.085106,0.029122,0.232223,0.001849,0.361212,0.730702
0.90788,1,0.617021,0.075928,0.539274,0.005044,0.529259,0.467982
0.452104,5,0.170213,0.033025,0.250074,0.002216,0.285603,0.75614
0.868147,3,0.553191,0.043083,0.707825,0.002829,0.53651,0.552193
0.008982,2,0.12766,0.078209,0.307349,0.003467,0.422915,0.414912
0.90704,3,0.361702,0.086466,0.486909,0.005976,0.773951,0.201754
0.013628,3,0.170213,0.042602,0.190122,0.003467,0.422915,0.414912
0.031016,6,0.93617,0.077489,0.288605,0.003467,0.422915,0.414912
0.446662,1,0.978723,0.041642,0.560547,0.002632,0.506473,0.640351
0.469493,2,0.404255,0.045575,0.512943,0.003035,0.495598,0.434211
0.013982,4,0.808511,0.061066,0.652633,0.003467,0.422915,0.414912
0.429229,5,0.638298,0.095473,0.45537,0.003467,0.422915,0.414912
0.867926,5,0.723404,0.030443,0.622731,0.001967,0.470482,0.751754
0.009247,1,0.829787,0.119881,0.832193,0.003467,0.422915,0.414912
0.026282,4,0.06383,0.046746,0.225826,0.003467,0.422915,0.414912
0.894075,2,0.914894,0.064399,0.658584,0.004304,0.579492,0.517105
0.881421,2,0.659574,0.028942,0.463553,0.002048,0.556965,0.414912
0.456263,2,0.021277,0.034526,0.529604,0.002254,0.453133,0.697368
0.03168,0,0.744681,0.054131,0.377715,0.003467,0.422915,0.414912
0.442326,0,0.404255,0.053321,0.364475,0.002239,0.171155,0.500526
0.912349,5,0.382979,0.077279,0.553258,0.005262,0.607198,0.335088
0.867351,6,0.680851,0.028462,0.314341,0.001884,0.399534,0.721053
0.876333,5,0.595745,0.038279,0.718982,0.00253,0.665976,0.514912
0.912261,3,0.765957,0.05224,0.442874,0.003546,0.441222,0.342982
0.008805,5,0.170213,0.041582,0.164683,0.003467,0.422915,0.414912
0.018008,5,0.12766,0.064639,0.227611,0.003467,0.422915,0.414912
0.442989,1,0.148936,0.03999,0.142666,0.002594,0.185914,0.707018
0.902659,2,0.617021,0.081632,0.470544,0.005484,0.563439,0.485965
0.465333,5,0.680851,0.074216,0.487355,0.005129,0.502589,0.178947
0.469935,5,0.234043,0.103068,0.435436,0.006909,0.35681,0.618421
0.8935,3,0.085106,0.084604,0.450015,0.005469,0.486794,0.701754
0.023141,2,0.234043,0.107572,0.358078,0.003467,0.422915,0.414912
0.465289,4,0.468085,0.074667,0.49762,0.005133,0.492491,0.271491
0.000531,6,0.553191,0.080731,0.292621,0.003467,0.422915,0.414912
0.017875,2,0.234043,0.076468,0.272835,0.003467,0.422915,0.414912
0.031592,5,0.191489,0.051909,0.0964,0.003467,0.422915,0.414912
0.469537,3,0.042553,0.028221,0.270753,0.001882,0.347488,0.52807
0.438609,6,0.255319,0.046836,0.102648,0.003467,0.422915,0.414912
0.434229,4,0.638298,0.069653,0.479917,0.003467,0.422915,0.414912
0.018185,2,0.87234,0.046866,0.400774,0.003467,0.422915,0.414912
0.424716,0,0.106383,0.055242,0.077358,0.003467,0.422915,0.414912
0.031636,6,0.829787,0.077819,0.349003,0.003467,0.422915,0.414912
0.907128,5,0.893617,0.081782,0.440048,0.005544,0.599171,0.457895
0.017433,6,0.93617,0.087366,0.414162,0.003467,0.422915,0.414912
0.447414,4,0.510638,0.057524,0.601755,0.004231,0.6116,0.224123
0.898323,1,0.085106,0.074246,0.29515,0.002929,0.419213,0.680263
0.437812,2,0.510638,0.065089,0.479173,0.003467,0.422915,0.414912
0.446706,2,0.446809,0.057434,0.654716,0.003947,0.627395,0.389035
0.027477,3,0.212766,0.072625,0.285034,0.003467,0.422915,0.414912
0.912438,0,0.12766,0.028972,0.088515,0.001525,0.205593,0.689474
0.880979,6,0.595745,0.028942,0.323267,0.000779,0.260746,0.706579
0.876377,6,0.531915,0.032575,0.473222,0.001959,0.339202,0.898684
0.867439,1,0.595745,0.035247,0.630616,0.002351,0.796737,0.148684
0.491261,4,0.425532,0.056263,0.508331,0.003891,0.486794,0.282456
0.885359,0,0.297872,0.021676,0.166766,0.000935,0.128949,0.825
0.898456,4,0.425532,0.093221,0.628831,0.006248,0.648628,0.364912
0.027432,2,0.702128,0.099346,0.530794,0.003467,0.422915,0.414912
0.90319,0,0.361702,0.056533,0.322821,0.002642,0.195753,0.686404
0.8985,5,0.595745,0.086826,0.482743,0.00576,0.588037,0.275877
0.897925,6,0.723404,0.080371,0.590449,0.004946,0.467115,0.616228
0.898589,0,0.787234,0.120992,0.723297,0.007877,0.513465,0.527193
0.872041,1,0.829787,0.030713,0.466082,0.000924,0.410668,0.666667
0.451352,2,0.957447,0.03996,0.565903,0.001722,0.416624,0.714912
0.446662,1,0.191489,0.018824,0.196221,0.00123,0.220352,0.596491
0.902836,6,0.914894,0.043203,0.326837,0.002829,0.328068,0.630702
0.438211,4,0.978723,0.062357,0.455965,0.003467,0.422915,0.414912
0.013008,3,0.340426,0.041732,0.644451,0.003467,0.422915,0.414912
0.425335,0,0.170213,0.072715,0.13612,0.003467,0.422915,0.414912
0.013008,3,0.255319,0.078059,0.395418,0.003467,0.422915,0.414912
0.469493,2,0.787234,0.029182,0.407766,0.001955,0.357328,0.563596
0.468962,4,0.765957,0.029092,0.427551,0.00199,0.401346,0.360965
0.477988,1,0.744681,0.033686,0.475454,0.002356,0.436302,0.202632
0.460112,6,0.829787,0.0266,0.461321,0.001759,0.343086,0.542544
0.456528,1,0.87234,0.040321,0.703065,0.002676,0.566546,0.628509
0.013406,5,0.93617,0.084965,0.477536,0.003467,0.422915,0.414912
0.875846,1,0.340426,0.038549,0.571556,0.002572,0.530036,0.627632
0.009292,2,0.87234,0.106611,0.754984,0.003467,0.422915,0.414912
0.018141,1,0.680851,0.088387,0.515025,0.003467,0.422915,0.414912
0.438742,2,0.021277,0.050588,0.408212,0.003467,0.422915,0.414912
0.876156,1,0.638298,0.02588,0.50967,0.001265,0.278353,0.857456
0.902969,2,0.297872,0.047376,0.465784,0.003083,0.533143,0.304825
0.452369,4,0.425532,0.084724,0.704999,0.005904,0.616261,0.223246
0.86713,1,0.021277,0.027021,0.165278,0.001826,0.152771,0.598684
0.885049,0,0.319149,0.030803,0.321928,0.001942,0.188762,0.823246
0.456307,3,0.255319,0.031854,0.427849,0.001938,0.404195,0.734211
0.026857,3,0.765957,0.108502,0.505356,0.003467,0.422915,0.414912
0.469581,4,0.595745,0.053651,0.537786,0.003567,0.486277,0.397807
0.464493,0,0.425532,0.027801,0.333829,0.001843,0.205075,0.654825
0.017787,0,0.021277,0.045244,0.29515,0.003467,0.422915,0.414912
0.872307,0,0.468085,0.029993,0.364921,0.001016,0.253237,0.841667
0.912349,5,0.319149,0.076498,0.497471,0.005282,0.597359,0.245175
0.434627,6,0.87234,0.047526,0.250967,0.003467,0.422915,0.414912
0.013937,3,0.914894,0.045485,0.567242,0.003467,0.422915,0.414912
0.017787,0,0.148936,0.044974,0.143558,0.003467,0.422915,0.414912
0.442768,3,0.319149,0.07908,0.588069,0.005422,0.51217,0.475439
0.87682,2,0.085106,0.028312,0.20485,0.000868,0.291818,0.708333
0.013141,6,1.0,0.041401,0.38917,0.003467,0.422915,0.414912
0.026503,2,0.12766,0.047526,0.145344,0.003467,0.422915,0.414912
0.443078,3,0.12766,0.042002,0.241744,0.002734,0.28638,0.726754
0.45144,4,0.553191,0.039,0.587325,0.002636,0.678664,0.372807
0.022344,5,0.191489,0.063348,0.116037,0.003467,0.422915,0.414912
0.890138,4,0.851064,0.076258,0.815977,0.005239,0.659762,0.425877
0.433432,0,0.765957,0.077609,0.474561,0.003467,0.422915,0.414912
0.907216,0,0.978723,0.094392,0.370425,0.006182,0.460642,0.573684
0.455599,1,0.808511,0.057944,0.793216,0.003901,0.660021,0.490789
0.482412,2,0.468085,0.044584,0.484231,0.003093,0.495339,0.267544
0.022742,0,0.659574,0.088117,0.423981,0.003467,0.422915,0.414912
0.906774,4,0.404255,0.093191,0.598929,0.006232,0.508286,0.436404
0.893854,4,0.659574,0.077129,0.605028,0.005183,0.765407,0.465789
0.014159,1,0.12766,0.040591,0.260488,0.003467,0.422915,0.414912
0.447281,1,0.595745,0.088537,0.65665,0.006099,0.626359,0.387281
0.437989,6,0.212766,0.046806,0.067688,0.003467,0.422915,0.414912
0.452104,5,0.340426,0.033746,0.707974,0.002316,0.636717,0.282895
0.433919,4,0.361702,0.057043,0.555936,0.003467,0.422915,0.414912
0.429981,1,0.808511,0.072985,0.479619,0.003467,0.422915,0.414912
0.866953,4,0.148936,0.022037,0.06144,0.001462,0.080269,0.88114
0.001018,3,0.085106,0.082383,0.338738,0.003467,0.422915,0.414912
0.912305,4,0.340426,0.115588,0.542844,0.007925,0.593475,0.364035
0.438432,2,0.148936,0.050829,0.161262,0.003467,0.422915,0.414912
0.004425,4,0.957447,0.07902,0.525885,0.003467,0.422915,0.414912
0.995443,6,0.276596,0.032965,0.284439,0.001782,0.253755,0.831579
0.894208,5,0.531915,0.072025,0.609938,0.004909,0.694718,0.347368
0.881244,5,0.382979,0.030203,0.548349,0.002081,0.567582,0.409649
0.031193,3,0.93617,0.125465,0.414758,0.003467,0.422915,0.414912
0.000354,2,0.574468,0.089798,0.468908,0.003467,0.422915,0.414912
0.425247,5,0.170213,0.070163,0.104284,0.003467,0.422915,0.414912
0.031769,2,0.0,0.074817,0.304225,0.003467,0.422915,0.414912
0.893722,1,0.425532,0.034646,0.624368,0.002345,0.612118,0.371491
0.461086,0,0.0,0.030083,0.314639,0.002065,0.306318,0.387719
0.455821,6,1.0,0.043503,0.484677,0.002987,0.421025,0.585526
0.031945,6,0.489362,0.058394,0.247545,0.003467,0.422915,0.414912
