P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4
224.0,0.486607,0.0,0.1875,0.130435,0.848214,0.053571,0.721519,0.0,0.0,0.150538,0.0,0.936709,0.387097,0.357143,0.666667
175.0,0.434286,0.0,0.211429,0.191919,0.857143,0.0,0.683544,0.0,0.0,0.168421,0.0,1.0,0.305263,0.090909,0.0
30462.0,0.479351,0.343018,0.127831,0.092371,0.88461,0.0,0.735324,0.00395,0.044189,0.040462,0.319339,0.988516,0.177627,0.11742,0.1625
394.0,0.444162,0.0,0.213198,0.150685,0.862944,0.0,0.680723,0.0,0.006024,0.121693,0.0,0.963855,0.322751,0.137931,1.0
16389.0,0.474404,0.002014,0.146318,0.112027,0.824639,0.039356,0.691555,0.00538,0.038637,0.060499,0.001141,0.993968,0.259458,0.08579,0.516129
22776.0,0.499034,0.031964,0.069854,0.050394,0.907446,0.004698,0.790198,0.002457,0.029603,0.091812,0.029972,0.917701,0.229362,0.096012,0.302583
41659.0,0.491611,0.018916,0.119998,0.062515,0.91164,0.00917,0.824734,0.00174,0.035602,0.033941,0.017533,0.961119,0.166861,0.086447,0.272727
12703.0,0.465323,0.004251,0.174919,0.153858,0.878139,0.037472,0.786654,0.00094,0.027021,0.038844,0.003055,0.983553,0.191509,0.084656,0.442308
409.0,0.459658,0.0,0.234719,0.199095,0.858191,0.0,0.660819,0.0,0.0,0.044693,0.0,1.0,0.284916,0.054054,0.0
267.0,0.513109,0.0,0.198502,0.107692,0.906367,0.0,0.767677,0.010101,0.010101,0.1,0.0,0.989899,0.272727,0.041667,1.0
1243.0,0.469831,0.006436,0.173773,0.128983,0.822204,0.0,0.639216,0.0,0.056863,0.024857,0.005882,1.0,0.1587,0.070707,0.666667
577.0,0.471404,0.17331,0.12305,0.140984,0.909879,0.0,0.785714,0.0,0.019048,0.066667,0.171429,0.995238,0.177778,0.162162,0.666667
345.0,0.513044,0.0,0.008696,0.029762,0.971015,0.0,0.890244,0.0,0.012195,0.310924,0.0,0.987805,0.563025,0.466667,0.0
11839.0,0.469803,0.456373,0.089366,0.080134,0.812062,0.043078,0.68851,0.004488,0.059022,0.085386,0.378142,0.988555,0.351601,0.047283,0.402778
37808.0,0.48778,0.00566,0.146265,0.093153,0.862146,0.01669,0.729135,0.004128,0.049685,0.057309,0.005779,0.937481,0.445592,0.124388,0.5
3157.0,0.502692,0.008552,0.122268,0.056051,0.938549,0.006335,0.869223,0.0,0.030482,0.017391,0.006883,0.962635,0.068599,0.121951,0.25
3363.0,0.501933,0.002082,0.13143,0.106269,0.86292,0.024086,0.725284,0.004862,0.026742,0.141267,0.002431,0.998379,0.324983,0.071672,0.87037
347.0,0.466859,0.0,0.146974,0.102703,0.910663,0.0,0.792308,0.007692,0.023077,0.121622,0.0,1.0,0.27027,0.086957,0.8
3245.0,0.421264,0.700462,0.185516,0.201278,0.853313,0.034823,0.686679,0.002814,0.020638,0.037906,0.602251,0.996248,0.34296,0.203209,0.0
58165.0,0.463629,0.319041,0.163655,0.127252,0.809198,0.01243,0.64258,0.002877,0.059917,0.090382,0.279073,0.983864,0.316354,0.080351,0.578641
1586.0,0.505044,0.0,0.130517,0.076433,0.884615,0.0,0.751678,0.005034,0.041946,0.08589,0.0,0.989933,0.326687,0.138728,0.777778
1088.0,0.505515,0.022059,0.144302,0.122677,0.724265,0.149816,0.692695,0.002519,0.030227,0.099773,0.002519,1.0,0.301587,0.073826,0.888889
1625.0,0.486769,0.024,0.107692,0.077938,0.928615,0.0,0.832248,0.0,0.016287,0.016026,0.02443,0.996743,0.092949,0.082192,0.333333
382.0,0.492147,0.0,0.162304,0.149485,0.86911,0.0,0.683099,0.0,0.035211,0.071895,0.0,1.0,0.228758,0.083333,0.0
19536.0,0.47932,0.21207,0.129709,0.110991,0.819922,0.013821,0.658375,0.002605,0.058088,0.086061,0.1882,0.929669,0.505654,0.093774,0.821256
1395.0,0.492473,0.001434,0.18638,0.086158,0.891039,0.0,0.747433,0.002053,0.055442,0.031809,0.0,0.965092,0.439364,0.175,0.0
263.0,0.509506,0.0,0.258555,0.124031,0.859316,0.0,0.7,0.0,0.036364,0.126984,0.0,1.0,0.301587,0.105263,1.0
17453.0,0.503352,0.117286,0.07758,0.070605,0.867415,0.003839,0.728004,0.010391,0.072566,0.051502,0.111782,0.83459,0.44969,0.173539,0.353846
65.0,0.507692,0.0,0.123077,0.125,0.923077,0.0,0.772727,0.0,0.0,0.153846,0.0,1.0,0.423077,0.5,0.0
31384.0,0.489931,0.044896,0.079977,0.067779,0.904697,0.015932,0.782934,0.002907,0.031143,0.053733,0.05149,0.460708,0.516405,0.215879,0.349515
33673.0,0.495085,0.026668,0.070917,0.058934,0.945891,0.009919,0.883636,0.000772,0.021227,0.02484,0.021034,0.972308,0.094467,0.08209,0.605769
1779.0,0.471051,0.096121,0.160765,0.129649,0.878584,0.005621,0.734214,0.005874,0.024963,0.21814,0.082232,0.991189,0.377727,0.05036,0.807692
869.0,0.500575,0.101266,0.096663,0.071429,0.934407,0.0,0.84589,0.003425,0.023973,0.081761,0.071918,0.989726,0.330189,0.210526,0.0
1818.0,0.463696,0.0044,0.254676,0.151795,0.80088,0.022002,0.633588,0.003817,0.038168,0.140044,0.005089,0.882952,0.5,0.07485,0.807692
888.0,0.484234,0.0,0.216216,0.126638,0.807432,0.0,0.587467,0.0,0.033943,0.174569,0.0,0.731071,0.573276,0.100775,0.375
584.0,0.505137,0.030822,0.191781,0.107266,0.840753,0.0,0.703704,0.0,0.069959,0.167808,0.016461,0.995885,0.356164,0.041667,0.625
11299.0,0.603593,0.227365,0.001682,0.004912,0.782193,0.215948,0.992122,0.000463,0.00139,0.008272,0.240501,0.848007,0.243107,0.33597,0.0
1342.0,0.491058,0.00149,0.084948,0.070278,0.935917,0.0,0.841304,0.008696,0.019565,0.051546,0.002174,0.98913,0.319588,0.159575,0.8
35710.0,0.476673,0.026099,0.169476,0.10274,0.792915,0.004453,0.626712,0.002701,0.075236,0.033739,0.023021,0.992862,0.37486,0.023518,0.458333
529.0,0.47259,0.00189,0.139887,0.100358,0.854442,0.0,0.691943,0.004739,0.052133,0.066372,0.004739,0.985782,0.402655,0.054546,0.5
1226.0,0.546493,0.004078,0.118271,0.08813,0.831974,0.02447,0.683652,0.006369,0.044586,0.364373,0.004246,0.849257,0.739541,0.129412,1.0
11824.0,0.475051,0.001269,0.200778,0.155309,0.819351,0.018353,0.664981,0.004046,0.041068,0.087334,0.000809,0.995954,0.351736,0.034961,0.584906
56381.0,0.492169,0.049396,0.03322,0.030386,0.86178,0.000993,0.725351,0.006034,0.082704,0.041336,0.047778,0.990435,0.325276,0.046407,0.437838
85.0,0.505882,0.0,0.223529,0.214286,0.835294,0.0,0.638889,0.027778,0.027778,0.142857,0.0,1.0,0.238095,0.0,0.75
1089.0,0.437098,0.0,0.372819,0.274062,0.71258,0.17539,0.685637,0.0,0.01626,0.072864,0.0,0.99458,0.218593,0.10101,0.5
2597.0,0.473238,0.006931,0.115518,0.090643,0.821717,0.0,0.663904,0.009208,0.06814,0.053182,0.005525,0.995396,0.314734,0.023965,1.0
6141.0,0.521088,0.020518,0.054714,0.048283,0.905553,0.005699,0.802899,0.00628,0.045894,0.085285,0.017874,0.853623,0.278392,0.181694,0.75641
1125.0,0.496,0.063111,0.044444,0.017637,0.947556,0.0,0.90799,0.0,0.031477,0.098253,0.048426,0.910412,0.783843,0.014881,0.0
4247.0,0.459854,0.063339,0.140334,0.145161,0.866965,0.003061,0.698291,0.000589,0.017678,0.080217,0.051267,0.993518,0.356098,0.088989,0.592593
159.0,0.446541,0.0,0.188679,0.125,0.880503,0.0,0.701754,0.0,0.035088,0.313253,0.0,1.0,0.409639,0.142857,1.0
66.0,0.530303,0.787879,0.19697,0.16129,0.80303,0.0,0.625,0.0,0.03125,0.255814,0.90625,1.0,0.441861,0.0,0.0
42762.0,0.484683,0.11101,0.120317,0.091577,0.716641,0.090267,0.611141,0.002021,0.079068,0.070766,0.088461,0.977112,0.442935,0.045016,0.447471
700.0,0.514286,0.018571,0.068571,0.055882,0.847143,0.0,0.693487,0.003831,0.072797,0.047445,0.007663,0.988506,0.277372,0.145631,0.0
881.0,0.488082,0.0,0.148695,0.13969,0.829739,0.029512,0.675141,0.0,0.025424,0.082902,0.0,0.988701,0.445596,0.1,0.0
79.0,0.518987,0.0,0.113924,0.078947,0.924051,0.0,0.814815,0.0,0.037037,0.068966,0.0,0.851852,0.310345,0.166667,1.0
2310.0,0.460606,0.000433,0.267965,0.199037,0.804762,0.039394,0.657114,0.001024,0.022518,0.068637,0.0,0.997953,0.246902,0.047273,0.642857
7392.0,0.482549,0.002706,0.104573,0.087059,0.890693,0.002435,0.758349,0.003377,0.044653,0.030909,0.002627,0.980863,0.278546,0.048544,0.368421
6249.0,0.488878,0.003041,0.181629,0.090795,0.93551,0.005441,0.850628,0.000465,0.017683,0.012408,0.002792,0.994881,0.018382,0.153846,0.761905
17457.0,0.444578,0.525577,0.164232,0.144905,0.855473,0.014665,0.697231,0.002977,0.028133,0.095463,0.477821,0.995832,0.310893,0.109486,0.57265
565.0,0.507965,0.376991,0.175221,0.143885,0.861947,0.0,0.702703,0.004505,0.036036,0.093878,0.337838,1.0,0.240816,0.24,1.0
1859.0,0.458849,0.000538,0.145239,0.120278,0.83432,0.0,0.654619,0.009371,0.041499,0.103241,0.0,0.994645,0.352941,0.036667,0.2
1933.0,0.498189,0.002587,0.151061,0.107217,0.882049,0.0,0.738606,0.001341,0.034853,0.304105,0.001341,0.979893,0.137127,0.069307,0.916667
346.0,0.50578,0.00289,0.251445,0.087719,0.783237,0.0,0.625698,0.005587,0.03352,0.820641,0.005587,0.994413,0.332665,0.023256,0.28125
1298.0,0.493837,0.0,0.140216,0.082192,0.928351,0.0,0.784314,0.0,0.012255,0.151767,0.0,0.995098,0.162162,0.232143,0.636364
169.0,0.455621,0.0,0.349112,0.23913,0.757396,0.035503,0.5875,0.0,0.025,0.120879,0.0,1.0,0.230769,0.142857,0.5
18219.0,0.546737,0.011581,0.057962,0.04977,0.53285,0.000823,0.388356,0.002072,0.246293,0.05336,0.009267,0.949738,0.586954,0.013456,0.323077
13088.0,0.469896,0.0353,0.131265,0.091525,0.815862,0.060131,0.715548,0.002735,0.049232,0.041734,0.042289,0.993688,0.141331,0.033333,0.5
139.0,0.561151,0.0,0.136691,0.081967,0.942446,0.0,0.857143,0.0,0.020408,0.169492,0.0,1.0,0.20339,0.25,0.0
40153.0,0.488108,0.024357,0.059323,0.050258,0.917167,0.006401,0.817134,0.005248,0.034149,0.05033,0.022914,0.988026,0.174365,0.085752,0.204444
706.0,0.491501,0.011331,0.114731,0.094708,0.856941,0.0,0.707143,0.0,0.064286,0.16914,0.014286,0.996429,0.059347,0.043478,0.333333
3790.0,0.500792,0.034829,0.08496,0.058668,0.307124,0.458575,0.472356,0.002404,0.241587,0.042578,0.015625,0.991587,0.27618,0.07109,0.5
18692.0,0.475391,0.00642,0.149797,0.103814,0.810347,0.005564,0.643038,0.004051,0.064684,0.033048,0.004177,0.985443,0.352999,0.04713,0.125
1856.0,0.494612,0.001616,0.08028,0.041578,0.939655,0.0,0.845787,0.00318,0.017488,0.033794,0.00318,0.995231,0.112135,0.135922,0.333333
350.0,0.417143,0.0,0.442857,0.343137,0.631429,0.168571,0.597122,0.007194,0.05036,0.136646,0.0,1.0,0.298137,0.030303,1.0
2650.0,0.470566,0.000755,0.161132,0.110478,0.846793,0.009811,0.696941,0.011472,0.043977,0.155089,0.000956,0.997132,0.405493,0.074169,0.5625
553.0,0.464738,0.009042,0.253165,0.22973,0.797468,0.0,0.594142,0.004184,0.050209,0.108209,0.0,1.0,0.429105,0.068493,0.5
186.0,0.462366,0.0,0.198925,0.11,0.833333,0.0,0.694118,0.0,0.058824,0.095745,0.0,0.988235,0.223404,0.0,1.0
113.0,0.513274,0.0,0.424779,0.145455,0.876106,0.0,0.740741,0.0,0.0,0.114754,0.0,1.0,0.131148,0.0,0.666667
2089.0,0.459071,0.0,0.241264,0.186726,0.824318,0.024414,0.65701,0.004635,0.019699,0.125633,0.0,0.996524,0.27153,0.081784,0.714286
805.0,0.481988,0.001242,0.236025,0.165468,0.831056,0.0,0.636111,0.0,0.011111,0.097744,0.0,1.0,0.365915,0.064815,0.666667
1617.0,0.479901,0.003711,0.142857,0.084423,0.86209,0.0,0.710078,0.003101,0.049612,0.02568,0.003101,0.987597,0.283988,0.061225,0.0
4264.0,0.492495,0.001173,0.102486,0.062847,0.924719,0.010084,0.809924,0.003817,0.013741,0.074205,0.000763,0.949618,0.272792,0.154088,0.413793
1667.0,0.565087,0.0,0.35033,0.182069,0.625675,0.284943,0.754601,0.00818,0.042945,0.543417,0.0,1.0,0.225957,0.049505,0.75
1938.0,0.459752,0.00258,0.569659,0.174785,0.786894,0.0,0.64611,0.0,0.036053,0.111299,0.003795,0.961101,0.198145,0.017046,0.230769
1564.0,0.484655,0.003836,0.189258,0.090571,0.857417,0.0,0.719937,0.007911,0.05538,0.21197,0.003165,0.990506,0.360349,0.125,0.0
345.0,0.492754,0.0,0.133333,0.074286,0.907246,0.0,0.780702,0.0,0.026316,0.042017,0.0,1.0,0.117647,0.142857,0.0
298.0,0.469799,0.0,0.191275,0.132911,0.862416,0.0,0.713178,0.007752,0.023256,0.535971,0.0,0.992248,0.366907,0.04,0.857143
571.0,0.455342,0.0,0.292469,0.228296,0.789842,0.06655,0.643172,0.0,0.004405,0.174546,0.0,0.969163,0.305455,0.084746,0.8
88675.0,0.485018,0.492687,0.12715,0.118557,0.807454,0.042143,0.652745,0.004261,0.059264,0.084401,0.432442,0.896663,0.389928,0.146574,0.645299
6760.0,0.493935,0.472189,0.157544,0.119556,0.877515,0.001775,0.743139,0.009434,0.047599,0.15599,0.433105,0.932676,0.436844,0.267327,0.365385
1640.0,0.498781,0.006098,0.032317,0.013382,0.948171,0.0,0.887006,0.003767,0.039548,0.082902,0.007533,0.964219,0.086356,0.15,0.5
214.0,0.448598,0.0,0.130841,0.09322,0.845794,0.0,0.691358,0.0,0.049383,0.129032,0.0,1.0,0.322581,0.166667,0.666667
5824.0,0.502919,0.004636,0.151099,0.157858,0.673077,0.131696,0.573044,0.006784,0.058797,0.096814,0.004975,0.992764,0.429739,0.052157,0.34375
149.0,0.52349,0.0,0.194631,0.070423,0.879195,0.0,0.716667,0.0,0.016667,0.104478,0.0,1.0,0.149254,0.0,0.0
3354.0,0.474061,0.0,0.215564,0.159864,0.813357,0.033393,0.654492,0.001461,0.021914,0.111039,0.0,0.998539,0.398052,0.08209,0.529412
194.0,0.489691,0.025773,0.087629,0.060606,0.891753,0.0,0.760563,0.0,0.056338,0.040541,0.014085,1.0,0.135135,0.041667,0.0
144.0,0.548611,0.0,0.284722,0.107692,0.854167,0.0,0.711864,0.0,0.067797,0.233766,0.0,1.0,0.428571,0.0,1.0
295.0,0.474576,0.288136,0.162712,0.129032,0.884746,0.0,0.717949,0.0,0.008547,0.07874,0.307692,1.0,0.322835,0.148148,1.0
12781.0,0.487208,0.043893,0.073077,0.068355,0.86879,0.012832,0.758756,0.003263,0.06787,0.025647,0.035893,0.988906,0.086901,0.080176,0.133333
1593.0,0.399247,0.020088,0.394225,0.322884,0.639674,0.283741,0.75737,0.0,0.034014,0.02649,0.027211,0.993197,0.07947,0.027778,0.0
20859.0,0.493744,0.008821,0.150343,0.116761,0.854595,0.014239,0.692481,0.003045,0.041303,0.036848,0.008737,0.789516,0.4446,0.126065,0.387097
113.0,0.548673,0.0,0.19469,0.176471,0.787611,0.0,0.592593,0.0,0.037037,0.0,0.0,0.981482,0.333333,0.0,0.0
3222.0,0.521105,0.004966,0.066729,0.064809,0.925823,0.004966,0.823142,0.001882,0.026341,0.053428,0.001882,0.992474,0.325913,0.194245,0.666667
523.0,0.453155,0.086042,0.214149,0.192308,0.868069,0.0,0.682028,0.0,0.0,0.07265,0.078341,1.0,0.337607,0.1,1.0
1139.0,0.445127,0.0,0.282704,0.231013,0.789289,0.059702,0.657787,0.0,0.010246,0.061539,0.0,0.997951,0.355769,0.053097,0.444444
1235.0,0.495547,0.00081,0.220243,0.170145,0.797571,0.059109,0.683761,0.012821,0.038462,0.067729,0.002137,0.982906,0.358566,0.076923,0.5
2924.0,0.502052,0.004446,0.081053,0.061813,0.934679,0.008892,0.858696,0.001976,0.016798,0.048872,0.003953,1.0,0.121241,0.09901,0.5625
4162.0,0.498318,0.06247,0.138155,0.090517,0.843585,0.003844,0.6819,0.007216,0.049309,0.104952,0.062538,0.941672,0.46071,0.097416,0.454546
2141.0,0.495096,0.023821,0.038767,0.030527,0.848669,0.0,0.706758,0.001146,0.075601,0.063305,0.019473,0.982818,0.129828,0.036496,0.216216
657.0,0.512938,0.0,0.161339,0.096875,0.913242,0.0,0.782609,0.0,0.007905,0.041667,0.0,1.0,0.17803,0.03125,1.0
374.0,0.489305,0.0,0.216578,0.183246,0.794118,0.0,0.573099,0.0,0.023392,0.262931,0.0,0.994152,0.461207,0.09434,0.714286
151.0,0.529801,0.0,0.165563,0.084507,0.887417,0.0,0.733333,0.0,0.016667,0.230769,0.0,1.0,0.282051,0.166667,1.0
799.0,0.460576,0.0,0.187735,0.174014,0.842303,0.0,0.657817,0.0059,0.023599,0.18705,0.0,0.99705,0.177458,0.010989,1.0
264.0,0.481061,0.0,0.090909,0.080292,0.943182,0.0,0.840909,0.0,0.011364,0.053763,0.0,1.0,0.032258,0.1,0.0
7172.0,0.500558,0.009481,0.087702,0.046064,0.85778,0.0,0.719474,0.002767,0.065029,0.076653,0.010377,0.987202,0.310444,0.030075,0.181818
2495.0,0.473347,0.000401,0.133066,0.130898,0.887375,0.001603,0.731392,0.003236,0.024811,0.114613,0.0,0.996764,0.418338,0.140426,0.5
79.0,0.582279,0.0,0.088608,0.0,0.936709,0.0,0.821429,0.0,0.0,0.176471,0.0,1.0,0.205882,0.333333,0.0
4387.0,0.483474,0.09323,0.193754,0.163725,0.726465,0.116709,0.679058,0.005576,0.084882,0.076659,0.07311,0.949814,0.340961,0.063191,0.222222
5940.0,0.495791,0.030976,0.107913,0.090818,0.83771,0.021212,0.691547,0.007194,0.056655,0.069845,0.02473,0.96313,0.343789,0.074742,0.444444
3056.0,0.466296,0.001309,0.155759,0.14347,0.879908,0.044503,0.804287,0.001864,0.017707,0.061242,0.002796,0.997204,0.259842,0.067039,0.375
6257.0,0.468595,0.001758,0.209845,0.148571,0.745885,0.077034,0.620453,0.002829,0.049313,0.053196,0.000808,0.998383,0.367394,0.056564,0.588235
2121.0,0.458746,0.01273,0.272513,0.170732,0.851485,0.0,0.678344,0.0,0.011677,0.022822,0.015924,0.998938,0.215768,0.017964,0.1
14865.0,0.458056,0.450925,0.170064,0.158764,0.836663,0.038883,0.695343,0.002557,0.025753,0.09204,0.390137,0.993059,0.348259,0.14269,0.564103
903.0,0.458472,0.265781,0.187154,0.157464,0.885936,0.0,0.7151,0.0,0.008547,0.088312,0.242165,1.0,0.228571,0.142857,1.0
8515.0,0.480094,0.00047,0.167352,0.115654,0.879507,0.0,0.733552,0.002977,0.029175,0.045196,0.000595,0.994344,0.288232,0.034646,0.393939
3819.0,0.485729,0.158157,0.142708,0.098778,0.83137,0.02121,0.696403,0.01295,0.069065,0.165666,0.128777,0.961151,0.541417,0.152318,0.291667
148.0,0.445946,0.0,0.20946,0.134146,0.831081,0.0,0.636364,0.0,0.015152,0.029412,0.0,1.0,0.073529,0.0,1.0
7.0,0.428571,0.0,0.285714,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6258.0,0.608182,0.072228,0.058006,0.054649,0.629594,0.318792,0.81444,0.005776,0.033213,0.138146,0.025993,0.765343,0.416926,0.228374,0.157895
297.0,0.457913,0.0,0.178451,0.118012,0.929293,0.0,0.818182,0.0,0.009091,0.026549,0.0,0.972727,0.0,0.0,1.0
1965.0,0.473282,0.000509,0.20916,0.161353,0.809669,0.019338,0.653701,0.006274,0.052698,0.23805,0.001255,0.998745,0.288719,0.08658,0.814815
32.0,0.5625,0.0,0.1875,0.0,0.90625,0.0,0.769231,0.0,0.0,0.133333,0.0,1.0,0.133333,0.333333,1.0
406.0,0.480296,0.0,0.113301,0.132701,0.8867,0.0,0.72549,0.0,0.026144,0.15,0.0,0.986928,0.333333,0.229167,0.333333
2788.0,0.490316,0.017575,0.083214,0.04715,0.932927,0.0,0.830357,0.001984,0.013889,0.07438,0.016865,0.993056,0.090909,0.044776,0.147059
462.0,0.465368,0.0,0.181818,0.170041,0.841991,0.0,0.637755,0.0,0.010204,0.140351,0.0,1.0,0.219298,0.116279,1.0
1300.0,0.42,0.376923,0.400769,0.274536,0.766923,0.0,0.563092,0.001577,0.033123,0.094286,0.260252,0.993691,0.465714,0.102362,0.705882
715.0,0.341259,0.0,0.360839,0.078556,0.618182,0.271329,0.666667,0.0,0.02381,0.041096,0.0,1.0,0.283105,0.032258,0.0
2261.0,0.502875,0.135781,0.062804,0.066726,0.876161,0.0,0.722661,0.00451,0.031567,0.186984,0.127396,0.960541,0.513291,0.096639,0.384615
2409.0,0.470735,0.002491,0.202989,0.153726,0.804068,0.009132,0.632184,0.004789,0.05364,0.099224,0.0,0.964559,0.433132,0.07781,0.117647
5975.0,0.467615,0.002008,0.163347,0.12889,0.801841,0.032301,0.666805,0.003311,0.065811,0.245472,0.001656,0.995447,0.400063,0.042289,0.384615
1050.0,0.467619,0.0,0.18381,0.157424,0.813333,0.060952,0.696658,0.0,0.033419,0.032338,0.0,1.0,0.320896,0.038835,0.5
2046.0,0.48827,0.029814,0.064027,0.061127,0.955523,0.0,0.875,0.0,0.021667,0.036918,0.033333,0.945,0.069021,0.209302,0.4
1636.0,0.449878,0.0,0.187653,0.143333,0.866137,0.0,0.700893,0.001488,0.02381,0.097987,0.0,0.998512,0.366443,0.067039,0.517241
219.0,0.488585,0.0,0.210046,0.142857,0.863014,0.0,0.711111,0.011111,0.022222,0.166667,0.0,0.988889,0.083333,0.181818,0.5
7284.0,0.463894,0.824272,0.078391,0.073752,0.906645,0.008924,0.778645,0.006338,0.050219,0.103192,0.81765,0.88981,0.533887,0.267267,0.680556
449.0,0.487751,0.0,0.151448,0.169565,0.904232,0.0,0.753086,0.0,0.018519,0.18593,0.0,0.993827,0.351759,0.190476,0.5
8120.0,0.45899,0.014655,0.126601,0.117915,0.815394,0.047168,0.690927,0.002326,0.047192,0.060275,0.00997,0.971751,0.349781,0.056206,0.666667
2464.0,0.469968,0.002841,0.194399,0.156202,0.842533,0.0,0.646199,0.000975,0.022417,0.136364,0.004873,0.992203,0.301347,0.113726,0.555556
2999.0,0.473158,0.001334,0.240414,0.094937,0.818273,0.0,0.678474,0.003406,0.044278,0.280039,0.000681,0.98842,0.221677,0.023952,0.460318
8982.0,0.477177,0.006346,0.185259,0.137564,0.821532,0.037631,0.688379,0.00373,0.043042,0.038621,0.004878,0.991679,0.322483,0.04483,0.294118
1951.0,0.457714,0.001025,0.355203,0.26087,0.736545,0.08816,0.605327,0.003632,0.014528,0.098253,0.001211,1.0,0.30131,0.019608,0.8
61842.0,0.484994,0.003832,0.148863,0.106377,0.82009,0.019857,0.675671,0.005227,0.064899,0.040446,0.002844,0.904617,0.38147,0.110995,0.428571
364.0,0.467033,0.005495,0.090659,0.103093,0.917582,0.0,0.789474,0.0,0.015038,0.095238,0.007519,1.0,0.367347,0.108108,1.0
4933.0,0.482465,0.143726,0.276505,0.153545,0.709102,0.051085,0.573834,0.002591,0.077288,0.331987,0.107945,0.913644,0.753101,0.068924,0.421875
314.0,0.5,0.0,0.165605,0.121019,0.898089,0.0,0.746032,0.0,0.0,0.045455,0.0,1.0,0.356061,0.076923,1.0
53.0,0.471698,0.0,0.245283,0.071429,0.849057,0.0,0.695652,0.0,0.043478,0.323529,0.0,1.0,0.323529,0.0,0.0
1159.0,0.464193,0.0,0.173425,0.128825,0.881795,0.0,0.732026,0.006536,0.017429,0.12069,0.0,0.997821,0.241379,0.113924,0.6
2443.0,0.494474,0.06754,0.029472,0.026721,0.951699,0.0,0.888736,0.006868,0.027473,0.018868,0.063187,0.995879,0.014825,0.228395,0.2
250.0,0.576,0.0,0.056,0.084906,0.708,0.0,0.482456,0.008772,0.105263,0.321429,0.0,1.0,0.714286,0.051282,1.0
52456.0,0.535992,0.062776,0.028024,0.023952,0.441894,0.213608,0.421132,0.002293,0.31206,0.099118,0.054984,0.924768,0.643084,0.03068,0.460993
2009.0,0.460926,0.0,0.258835,0.20591,0.777999,0.075162,0.664456,0.003979,0.038462,0.168688,0.0,0.997348,0.479603,0.034965,0.444444
188.0,0.531915,0.0,0.180851,0.113636,0.920213,0.0,0.776119,0.0,0.0,0.014706,0.0,1.0,0.132353,0.083333,0.0
3122.0,0.461563,0.193786,0.243434,0.200476,0.76041,0.048046,0.594067,0.006245,0.0484,0.083035,0.177205,0.985949,0.363636,0.0784,0.846154
5984.0,0.467747,0.037935,0.139539,0.124961,0.847761,0.01504,0.693634,0.005747,0.047303,0.063354,0.035809,0.969938,0.351553,0.055758,0.909091
2426.0,0.490932,0.0,0.021435,0.042915,0.945589,0.047403,0.941379,0.0,0.0,0.055375,0.0,1.0,0.315961,0.652,0.0
2616.0,0.553517,0.144113,0.005352,0.000856,0.869648,0.115061,0.951567,0.0,0.008547,0.030387,0.138177,0.871795,0.25,0.163235,0.0
4021.0,0.482716,0.021139,0.133798,0.101442,0.894056,0.03233,0.810769,0.002308,0.033846,0.156939,0.02,0.970769,0.144617,0.131222,0.542857
2309.0,0.446947,0.0,0.201819,0.180893,0.804244,0.051104,0.667403,0.00442,0.025414,0.072746,0.0,0.99779,0.302254,0.045802,0.25
26801.0,0.466886,0.009738,0.187568,0.12591,0.720869,0.018283,0.539135,0.003082,0.087923,0.0453,0.010544,0.925298,0.490166,0.031439,0.359649
2903.0,0.456769,0.001033,0.25422,0.19721,0.820875,0.040648,0.681063,0.001661,0.012459,0.190316,0.000831,0.989203,0.256221,0.110656,0.903846
7056.0,0.477466,0.125709,0.142574,0.105777,0.843963,0.0,0.675168,0.003188,0.057032,0.069852,0.112646,0.983705,0.250741,0.050323,0.619048
348.0,0.517241,0.0,0.071839,0.053571,0.873563,0.0,0.783333,0.008333,0.066667,0.08397,0.0,1.0,0.053435,0.117647,0.0
984.0,0.48374,0.068089,0.112805,0.09252,0.918699,0.0,0.783784,0.003003,0.021021,0.097561,0.078078,0.696697,0.327913,0.261539,0.75
972.0,0.453704,0.003086,0.170782,0.156309,0.877572,0.0,0.719697,0.0,0.015152,0.070423,0.005051,0.997475,0.20892,0.098765,0.75
872.0,0.440367,0.0,0.251147,0.168033,0.836009,0.0,0.669231,0.005128,0.025641,0.084507,0.0,1.0,0.309859,0.049383,0.75
1713.0,0.453006,0.090485,0.223001,0.188901,0.810274,0.068301,0.697389,0.003072,0.010753,0.154546,0.084485,0.984639,0.327273,0.11017,0.666667
871.0,0.483353,0.001148,0.179105,0.148889,0.863375,0.0,0.698551,0.011594,0.031884,0.070081,0.0,0.994203,0.242588,0.09375,1.0
1513.0,0.468605,0.0,0.280899,0.187811,0.84534,0.040317,0.704745,0.0,0.008787,0.043698,0.0,1.0,0.193277,0.035714,0.666667
147.0,0.510204,0.0,0.142857,0.180556,0.897959,0.0,0.736842,0.0,0.0,0.033898,0.0,0.982456,0.338983,0.142857,1.0
3858.0,0.500518,0.009331,0.07465,0.049818,0.932608,0.002592,0.861821,0.004792,0.036741,0.024162,0.008786,0.948083,0.185503,0.20155,0.714286
2573.0,0.437622,0.109988,0.244073,0.21631,0.733774,0.12981,0.683943,0.001016,0.036585,0.04187,0.104675,0.989837,0.299903,0.045213,1.0
