x1,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
410000.0,40,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,34405.0,18612.0,19975.0,8906.0,10491.0,9347.0,18612.0,8944.0,7.0,10491.0,9347.0,9727.0
290000.0,38,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110000.0,52,2.0,2.0,2.0,0.0,0.0,0.0,32085.0,34601.0,31304.0,29291.0,26415.0,23170.0,3393.0,0.0,1600.0,1000.0,1000.0,1360.0
50000.0,26,0.0,0.0,0.0,0.0,0.0,0.0,49006.0,48814.0,49180.0,44941.0,20056.0,19783.0,2000.0,2000.0,2005.0,700.0,856.0,1000.0
80000.0,41,0.0,0.0,0.0,0.0,0.0,0.0,69964.0,52041.0,39864.0,38934.0,38816.0,38850.0,3082.0,2500.0,2200.0,2000.0,2000.0,2000.0
50000.0,32,1.0,2.0,2.0,2.0,0.0,0.0,20091.0,20175.0,22718.0,22057.0,23044.0,24990.0,700.0,3200.0,0.0,1500.0,2340.0,924.0
340000.0,35,0.0,0.0,0.0,0.0,0.0,0.0,292302.0,88857.0,92068.0,91367.0,89601.0,86899.0,3904.0,4708.0,3163.0,3209.0,3102.0,3194.0
460000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,170894.0,160223.0,160894.0,165246.0,169983.0,173330.0,7018.0,7000.0,7002.0,8007.0,8038.0,6052.0
200000.0,30,6.0,5.0,4.0,3.0,2.0,0.0,71310.0,69676.0,67976.0,68468.0,67439.0,56163.0,0.0,0.0,2000.0,0.0,1925.0,1130.0
70000.0,49,0.0,0.0,0.0,0.0,0.0,0.0,64049.0,66079.0,67488.0,58246.0,48859.0,46688.0,3700.0,3100.0,2200.0,1600.0,1850.0,1800.0
80000.0,55,0.0,0.0,0.0,0.0,0.0,0.0,78573.0,69116.0,64325.0,59653.0,55159.0,56277.0,3001.0,2500.0,2000.0,2000.0,2000.0,2000.0
90000.0,33,0.0,0.0,0.0,0.0,0.0,-2.0,3817.0,8545.0,8961.0,11676.0,1189.0,0.0,5000.0,1285.0,3000.0,1189.0,0.0,8832.0
180000.0,33,0.0,0.0,0.0,0.0,0.0,0.0,70472.0,72518.0,73422.0,72687.0,68167.0,69746.0,3218.0,2708.0,3071.0,2500.0,2615.0,2500.0
240000.0,28,0.0,0.0,0.0,0.0,0.0,0.0,181569.0,182916.0,186885.0,187756.0,188520.0,189908.0,6606.0,8246.0,6806.0,5112.0,5291.0,6004.0
50000.0,43,2.0,2.0,2.0,2.0,2.0,2.0,15641.0,15105.0,16545.0,16977.0,16563.0,17688.0,0.0,2000.0,1000.0,0.0,1400.0,0.0
100000.0,29,2.0,0.0,0.0,0.0,0.0,2.0,43531.0,45103.0,45779.0,46912.0,49715.0,48791.0,2600.0,2200.0,2200.0,3900.0,0.0,6100.0
30000.0,28,1.0,2.0,2.0,2.0,2.0,0.0,24307.0,23618.0,26733.0,27016.0,24972.0,25425.0,0.0,3500.0,1028.0,0.0,1000.0,3300.0
200000.0,44,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,7800.0,30223.0,10715.0,0.0,0.0,7800.0,30223.0,10715.0,1354.0
370000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,104114.0,233130.0,222640.0,184330.0,169078.0,167940.0,210000.0,9413.0,7900.0,6000.0,6000.0,7000.0
80000.0,23,0.0,0.0,0.0,0.0,0.0,0.0,77894.0,79427.0,79514.0,72712.0,42309.0,43227.0,2850.0,2874.0,2335.0,1600.0,1600.0,1700.0
20000.0,38,1.0,3.0,2.0,2.0,0.0,0.0,26288.0,23822.0,22922.0,22140.0,19170.0,17170.0,0.0,1500.0,18.0,2383.0,0.0,0.0
50000.0,59,0.0,0.0,0.0,0.0,2.0,2.0,50761.0,50185.0,59509.0,31495.0,30552.0,29556.0,2500.0,2600.0,6000.0,1300.0,0.0,1300.0
10000.0,47,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,219.0,9110.0,9797.0,-10433.0,9767.0,9067.0,10400.0,1000.0,0.0,20200.0,200.0,0.0
60000.0,50,0.0,0.0,0.0,0.0,0.0,0.0,61600.0,61952.0,60661.0,29095.0,17636.0,31406.0,3300.0,2000.0,900.0,889.0,21500.0,3600.0
360000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,96169.0,96586.0,98927.0,98750.0,96045.0,93456.0,4000.0,4223.0,4004.0,4000.0,3500.0,3400.0
220000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,93674.0,123673.0,92036.0,93935.0,94607.0,93903.0,3500.0,4846.0,3000.0,3000.0,3000.0,10000.0
30000.0,60,0.0,0.0,0.0,2.0,0.0,0.0,11575.0,12351.0,13505.0,12677.0,12995.0,13443.0,1600.0,2000.0,0.0,1000.0,1000.0,1000.0
50000.0,46,0.0,0.0,0.0,0.0,0.0,0.0,50131.0,28152.0,20746.0,27624.0,16015.0,16746.0,1388.0,2011.0,1006.0,1000.0,1000.0,1000.0
80000.0,47,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,194843.0,197581.0,202150.0,0.0,0.0,48855.0,5501.0,6150.0,0.0,0.0,48855.0,1832.0
60000.0,36,-1.0,2.0,2.0,-1.0,-1.0,-2.0,780.0,390.0,-2750.0,360.0,-30.0,-420.0,0.0,0.0,5500.0,0.0,0.0,0.0
90000.0,36,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,-191.0,-191.0,-191.0,-191.0,-191.0,209.0,0.0,0.0,0.0,0.0,550.0,3780.0
280000.0,34,-1.0,0.0,0.0,0.0,0.0,0.0,11584.0,12211.0,10247.0,10247.0,6170.0,11170.0,7011.0,3000.0,0.0,123.0,5000.0,0.0
130000.0,27,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000.0,24,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,836.0,390.0,317.0,-73.0,-463.0,7942.0,390.0,317.0,0.0,0.0,10000.0,1000.0
150000.0,42,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,11068.0,0.0,189.0,0.0,0.0,11068.0,0.0,189.0,3307.0
70000.0,26,2.0,2.0,2.0,0.0,0.0,0.0,71862.0,73594.0,71851.0,68539.0,49027.0,48969.0,3500.0,0.0,3100.0,1900.0,2000.0,1865.0
30000.0,25,0.0,0.0,0.0,2.0,0.0,0.0,25530.0,26600.0,29765.0,28933.0,29205.0,29630.0,1500.0,3600.0,0.0,978.0,2300.0,0.0
20000.0,37,2.0,2.0,2.0,2.0,2.0,0.0,14688.0,16827.0,17251.0,17672.0,17250.0,18305.0,2700.0,1000.0,1000.0,0.0,1500.0,1500.0
170000.0,23,-1.0,0.0,0.0,0.0,0.0,0.0,32192.0,32555.0,32292.0,32372.0,31202.0,31688.0,1608.0,2301.0,2379.0,2202.0,2688.0,2110.0
50000.0,40,1.0,2.0,2.0,2.0,2.0,0.0,37458.0,38514.0,30266.0,30897.0,30050.0,24651.0,2010.0,0.0,2000.0,0.0,2000.0,2000.0
160000.0,27,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,11700.0,12829.0,10801.0,10351.0,3366.0,11700.0,12014.0,8000.0,5000.0,0.0,1263.0
10000.0,46,1.0,2.0,-1.0,2.0,0.0,0.0,4474.0,189.0,3510.0,3306.0,3551.0,5577.0,0.0,3510.0,0.0,300.0,2260.0,2000.0
180000.0,44,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,3481.0,757.0,9877.0,4383.0,3482.0,4479.0,761.0,9962.0,3485.0,2.0,4479.0,5392.0
420000.0,46,2.0,2.0,2.0,0.0,0.0,0.0,426429.0,436968.0,428712.0,425345.0,354852.0,353113.0,19000.0,0.0,16100.0,13000.0,14064.0,111170.0
200000.0,25,0.0,0.0,0.0,-1.0,0.0,0.0,11740.0,7221.0,1341.0,25068.0,52486.0,45047.0,2012.0,1025.0,32994.0,37042.0,2004.0,2502.0
120000.0,38,1.0,-2.0,-1.0,0.0,0.0,-2.0,0.0,0.0,4050.0,4050.0,0.0,0.0,0.0,4051.0,0.0,0.0,7.0,7.0
390000.0,36,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,250.0,79.0,79.0,290.0,106.0,250.0,79.0,0.0,290.0,106.0,66.0
50000.0,39,0.0,0.0,0.0,0.0,0.0,0.0,50465.0,51092.0,56266.0,39545.0,19856.0,19765.0,4000.0,3032.0,1668.0,1500.0,1805.0,23000.0
130000.0,30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0
50000.0,34,2.0,0.0,0.0,0.0,0.0,0.0,47993.0,49051.0,39945.0,40254.0,20040.0,3563.0,2010.0,1904.0,2214.0,1000.0,129.0,131.0
170000.0,33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2164.0,165.0,165.0,0.0,4841.0,95.0,165.0,165.0,0.0,4841.0,95.0,531.0
140000.0,45,0.0,0.0,0.0,0.0,-1.0,-1.0,106974.0,109061.0,7262.0,7410.0,1545.0,0.0,4924.0,1000.0,148.0,1545.0,0.0,0.0
350000.0,36,-1.0,-1.0,-1.0,-1.0,0.0,0.0,28489.0,28934.0,20558.0,29866.0,37587.0,15307.0,28950.0,20565.0,29880.0,27697.0,5330.0,31990.0
30000.0,50,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70000.0,37,0.0,0.0,0.0,0.0,0.0,0.0,49775.0,50600.0,47585.0,48493.0,49559.0,51079.0,2000.0,2500.0,2000.0,2000.0,2500.0,2050.0
370000.0,50,-1.0,0.0,-1.0,-1.0,-2.0,-2.0,48303.0,129317.0,1364.0,0.0,0.0,0.0,124174.0,2000.0,0.0,0.0,0.0,2463.0
230000.0,28,0.0,0.0,-1.0,-1.0,-1.0,-2.0,24867.0,24437.0,3900.0,870.0,0.0,0.0,4300.0,3900.0,870.0,0.0,0.0,0.0
210000.0,35,0.0,0.0,0.0,-2.0,-2.0,-1.0,84018.0,23953.0,0.0,0.0,0.0,239.0,2000.0,0.0,0.0,0.0,239.0,323.0
230000.0,30,-1.0,-1.0,0.0,0.0,0.0,0.0,2212.0,17402.0,32450.0,17285.0,9766.0,9981.0,17402.0,20013.0,346.0,5000.0,8000.0,5000.0
290000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,305823.0,303701.0,296384.0,248801.0,241983.0,230925.0,15000.0,10500.0,10000.0,15000.0,7844.0,23333.0
100000.0,38,2.0,2.0,0.0,0.0,0.0,0.0,50721.0,49635.0,50509.0,51666.0,52834.0,54955.0,0.0,2000.0,2000.0,2000.0,3000.0,3000.0
20000.0,50,0.0,0.0,-1.0,-1.0,-1.0,-1.0,17020.0,13161.0,3851.0,6061.0,7058.0,5680.0,1000.0,3851.0,6061.0,7058.0,2840.0,6380.0
90000.0,44,2.0,2.0,2.0,2.0,2.0,2.0,15089.0,17023.0,18451.0,17857.0,20256.0,20785.0,2500.0,2000.0,0.0,2700.0,1000.0,0.0
200000.0,35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7429.0,24325.0,40258.0,15103.0,14079.0,20878.0,24325.0,40265.0,15159.0,14079.0,20878.0,26716.0
150000.0,26,2.0,2.0,2.0,2.0,2.0,2.0,75373.0,76865.0,78214.0,76363.0,79893.0,48052.0,3300.0,3200.0,0.0,5137.0,0.0,2200.0
30000.0,29,2.0,2.0,2.0,2.0,2.0,0.0,18872.0,21734.0,21103.0,22939.0,22273.0,22814.0,3500.0,0.0,2500.0,0.0,900.0,1000.0
360000.0,37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1066.0,0.0,878.0,1142.0,926.0,1401.0,0.0,878.0,1142.0,926.0,1401.0,938.0
160000.0,37,2.0,2.0,2.0,2.0,0.0,0.0,63043.0,67460.0,68554.0,66841.0,74763.0,87692.0,6079.0,3064.0,0.0,10000.0,15000.0,0.0
440000.0,54,2.0,0.0,0.0,0.0,0.0,0.0,276955.0,198150.0,183825.0,185971.0,189968.0,193799.0,8752.0,8200.0,6700.0,7000.0,6870.0,7000.0
160000.0,34,0.0,0.0,2.0,2.0,-2.0,-2.0,4763.0,4899.0,697.0,-1373.0,-1773.0,-1773.0,3009.0,0.0,1373.0,0.0,0.0,1040.0
110000.0,26,0.0,0.0,0.0,0.0,0.0,0.0,103705.0,94786.0,94708.0,83765.0,73122.0,74366.0,3500.0,3500.0,3000.0,3700.0,12488.0,100.0
180000.0,24,1.0,2.0,2.0,2.0,2.0,2.0,108580.0,105403.0,112073.0,111345.0,98404.0,102460.0,0.0,8564.0,4000.0,0.0,7414.0,0.0
100000.0,35,0.0,0.0,0.0,0.0,0.0,0.0,79277.0,80928.0,81284.0,71748.0,67577.0,68217.0,3580.0,3439.0,2474.0,2400.0,2500.0,2523.0
80000.0,27,0.0,0.0,0.0,0.0,0.0,0.0,54184.0,24393.0,25924.0,16558.0,17280.0,17652.0,1500.0,2000.0,1300.0,1000.0,650.0,1000.0
160000.0,32,0.0,0.0,0.0,0.0,0.0,2.0,30414.0,24158.0,10091.0,5905.0,6210.0,4302.0,1200.0,1036.0,309.0,500.0,0.0,1000.0
190000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,26023.0,24995.0,23130.0,28126.0,26104.0,18840.0,1615.0,1200.0,26703.0,2104.0,7000.0,11747.0
140000.0,26,0.0,0.0,0.0,0.0,0.0,0.0,101551.0,105246.0,104781.0,105334.0,107699.0,106828.0,5366.0,5087.0,3605.0,3894.0,3785.0,3304.0
20000.0,50,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,5141.0,3455.0,6906.0,0.0,0.0,0.0,3754.0,6906.0,290.0,0.0,0.0,0.0
500000.0,64,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0
90000.0,35,0.0,0.0,0.0,0.0,0.0,0.0,101106.0,96216.0,89964.0,29802.0,29174.0,26111.0,4208.0,4022.0,686.0,753.0,740.0,5034.0
130000.0,44,0.0,0.0,0.0,0.0,0.0,0.0,122264.0,125756.0,129159.0,127727.0,130334.0,0.0,3541.0,3497.0,2875.0,2607.0,0.0,0.0
20000.0,31,3.0,2.0,2.0,7.0,7.0,7.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
230000.0,28,0.0,-1.0,0.0,0.0,-1.0,0.0,15714.0,13171.0,24589.0,31111.0,60562.0,9968.0,13171.0,20015.0,11000.0,60562.0,8000.0,6059.0
300000.0,54,0.0,0.0,-2.0,-2.0,-2.0,-2.0,234589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230000.0,37,1.0,-1.0,-1.0,2.0,-1.0,0.0,0.0,2062.0,5056.0,3050.0,3700.0,1900.0,2062.0,3050.0,0.0,3700.0,0.0,2436.0
160000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,83255.0,83912.0,85161.0,85715.0,86773.0,87526.0,4000.0,3924.0,3200.0,3300.0,3425.0,3013.0
90000.0,26,2.0,2.0,2.0,2.0,0.0,0.0,88103.0,90951.0,92226.0,89817.0,87296.0,89130.0,8300.0,3600.0,0.0,3300.0,3400.0,4000.0
280000.0,37,0.0,0.0,0.0,0.0,0.0,0.0,271276.0,275970.0,280276.0,188923.0,192333.0,195774.0,16991.0,10447.0,6006.0,6006.0,6147.0,5001.0
240000.0,31,0.0,0.0,0.0,0.0,0.0,2.0,65220.0,68155.0,70184.0,71784.0,78659.0,81212.0,4000.0,3167.0,2767.0,8233.0,4000.0,4000.0
50000.0,27,0.0,0.0,0.0,0.0,0.0,0.0,20762.0,22382.0,21343.0,14850.0,12315.0,10391.0,2000.0,1622.0,2013.0,500.0,500.0,500.0
80000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,77199.0,79640.0,48977.0,49369.0,49778.0,50404.0,3700.0,1600.0,1600.0,1610.0,1866.0,1200.0
140000.0,29,-1.0,-1.0,-1.0,0.0,0.0,-2.0,3300.0,1300.0,3074.0,594.0,0.0,0.0,1300.0,3668.0,0.0,0.0,0.0,0.0
50000.0,58,2.0,2.0,2.0,2.0,0.0,0.0,8728.0,10726.0,11257.0,11772.0,12574.0,13369.0,2152.0,1000.0,1000.0,1000.0,1000.0,1000.0
90000.0,28,2.0,2.0,0.0,0.0,2.0,0.0,82671.0,78750.0,66605.0,63795.0,61061.0,54646.0,0.0,3324.0,5380.0,0.0,2000.0,1800.0
20000.0,38,1.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,3796.0,5081.0,888.0,0.0,0.0,3796.0,5081.0,888.0,0.0,0.0,0.0
60000.0,27,0.0,0.0,0.0,0.0,2.0,0.0,14853.0,19589.0,27176.0,29712.0,29099.0,31601.0,5000.0,8000.0,3000.0,0.0,3000.0,3000.0
100000.0,32,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,325.0,650.0,325.0,647.0,7706.0,650.0,650.0,0.0,647.0,7706.0,1679.0
250000.0,32,0.0,0.0,0.0,0.0,0.0,0.0,255413.0,253019.0,240332.0,244688.0,240221.0,224740.0,10500.0,12000.0,10000.0,10000.0,9000.0,9000.0
310000.0,29,0.0,0.0,0.0,-1.0,0.0,0.0,74955.0,77730.0,78497.0,72529.0,76345.0,79072.0,4000.0,5000.0,72529.0,5000.0,4000.0,4000.0
30000.0,23,0.0,0.0,-1.0,-1.0,-1.0,0.0,18292.0,18450.0,390.0,390.0,780.0,780.0,1000.0,390.0,390.0,780.0,0.0,0.0
180000.0,40,-1.0,-1.0,-1.0,0.0,0.0,2.0,632.0,316.0,166.0,6988.0,6822.0,466.0,316.0,166.0,6822.0,466.0,0.0,632.0
290000.0,32,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,4340.0,3686.0,3094.0,8164.0,1509.0,8262.0,3686.0,3112.0,8164.0,1509.0,8262.0,2032.0
170000.0,32,1.0,2.0,-1.0,-1.0,0.0,0.0,9990.0,4647.0,1399.0,6548.0,1399.0,0.0,0.0,1399.0,6548.0,0.0,0.0,0.0
360000.0,36,-1.0,-1.0,-1.0,0.0,0.0,-2.0,2471.0,467.0,10947.0,9594.0,0.0,0.0,1000.0,11000.0,0.0,0.0,0.0,37704.0
240000.0,27,0.0,0.0,0.0,0.0,0.0,0.0,176829.0,174143.0,165755.0,166291.0,141380.0,130742.0,7058.0,6800.0,4050.0,6084.0,8028.0,4267.0
100000.0,60,0.0,0.0,0.0,0.0,0.0,0.0,101761.0,101801.0,101863.0,101729.0,98103.0,99521.0,3856.0,3919.0,3986.0,3865.0,3760.0,3863.0
250000.0,51,2.0,2.0,2.0,2.0,2.0,2.0,2487.0,2487.0,2487.0,2487.0,2487.0,2487.0,0.0,0.0,0.0,0.0,0.0,0.0
210000.0,26,0.0,0.0,0.0,0.0,-1.0,-1.0,9899.0,6000.0,4100.0,0.0,10790.0,7373.0,1008.0,1000.0,0.0,10790.0,7373.0,0.0
230000.0,30,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,3948.0,5899.0,4080.0,1935.0,1656.0,2351.0,5899.0,4080.0,0.0,1656.0,2351.0,3312.0
320000.0,35,0.0,0.0,0.0,0.0,0.0,0.0,157249.0,148123.0,142852.0,133583.0,129049.0,128325.0,6000.0,6048.0,6000.0,5000.0,5000.0,5000.0
360000.0,27,0.0,0.0,0.0,0.0,0.0,0.0,241584.0,249687.0,250227.0,123146.0,101486.0,93700.0,124900.0,6850.0,4129.0,5000.0,2790.0,2000.0
360000.0,27,0.0,-1.0,0.0,-1.0,-1.0,-1.0,79837.0,27456.0,68117.0,39105.0,54456.0,46153.0,27465.0,50154.0,39105.0,54456.0,46153.0,40000.0
220000.0,38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22145.0,5529.0,4688.0,1621.0,8522.0,4149.0,5575.0,4716.0,1632.0,8559.0,4164.0,10626.0
30000.0,27,0.0,0.0,0.0,0.0,-1.0,-1.0,18239.0,17963.0,18425.0,1183.0,2000.0,0.0,2000.0,3000.0,300.0,3000.0,0.0,0.0
300000.0,30,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,850.0,850.0,850.0,850.0,850.0,3688.0,850.0,850.0,850.0,850.0,4384.0,9480.0
360000.0,30,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,57,0.0,0.0,0.0,0.0,0.0,0.0,50698.0,51030.0,49984.0,20155.0,19959.0,20194.0,2100.0,1320.0,704.0,716.0,733.0,702.0
300000.0,30,-1.0,-1.0,0.0,0.0,0.0,-1.0,18468.0,60489.0,63982.0,124493.0,16367.0,41338.0,61200.0,45153.0,102749.0,186.0,45079.0,40000.0
50000.0,26,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9033.0
100000.0,24,2.0,0.0,0.0,0.0,-2.0,-1.0,68371.0,9015.0,3325.0,0.0,0.0,93737.0,1300.0,1000.0,0.0,0.0,94562.0,3700.0
500000.0,40,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5255.0,721.0,17252.0,7388.0,6069.0,0.0,721.0,17252.0,7421.0,6069.0,0.0,0.0
270000.0,30,2.0,2.0,2.0,0.0,0.0,0.0,172933.0,184761.0,164009.0,161843.0,151862.0,0.0,19028.0,0.0,3451.0,5004.0,0.0,0.0
60000.0,46,-1.0,0.0,-1.0,0.0,0.0,0.0,3046.0,286.0,6466.0,6469.0,5364.0,3664.0,285.0,6466.0,3.0,5.0,10.0,15219.0
360000.0,44,0.0,0.0,0.0,0.0,0.0,0.0,189003.0,154847.0,122037.0,119366.0,86285.0,83589.0,6050.0,5033.0,5055.0,3021.0,2363.0,3000.0
110000.0,35,0.0,0.0,0.0,0.0,0.0,0.0,6137.0,7040.0,3861.0,4869.0,4966.0,5070.0,1053.0,1073.0,1081.0,178.0,184.0,185.0
180000.0,29,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0
70000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,60525.0,60932.0,60190.0,25126.0,24718.0,27726.0,14011.0,14494.0,6019.0,7010.0,8007.0,5008.0
220000.0,30,0.0,0.0,0.0,0.0,0.0,-1.0,72546.0,74618.0,62379.0,37137.0,-669.0,14069.0,5206.0,30176.0,10258.0,14000.0,15070.0,6029.0
490000.0,27,0.0,0.0,0.0,0.0,0.0,-1.0,222705.0,191752.0,195022.0,196099.0,201289.0,86703.0,5011.0,5217.0,5000.0,5340.0,94762.0,5026.0
50000.0,37,0.0,0.0,0.0,2.0,0.0,0.0,46239.0,47469.0,51145.0,45624.0,29172.0,27291.0,2000.0,4500.0,0.0,1153.0,1000.0,1065.0
180000.0,42,-1.0,-1.0,-1.0,-1.0,0.0,0.0,390.0,390.0,390.0,17475.0,17425.0,17396.0,390.0,390.0,17475.0,611.0,629.0,625.0
20000.0,32,2.0,0.0,0.0,0.0,2.0,2.0,15073.0,15431.0,16176.0,18204.0,17614.0,18826.0,1600.0,1300.0,2300.0,0.0,1500.0,0.0
40000.0,24,1.0,3.0,2.0,2.0,0.0,0.0,24171.0,23498.0,24235.0,23557.0,24025.0,24528.0,0.0,1400.0,0.0,850.0,880.0,884.0
140000.0,48,1.0,2.0,2.0,2.0,2.0,2.0,86114.0,87896.0,89397.0,90514.0,91661.0,90100.0,4100.0,3800.0,3500.0,3500.0,0.0,6900.0
210000.0,31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1154.0,1368.0,1080.0,1567.0,788.0,0.0,1368.0,1080.0,1567.0,788.0,0.0,1638.0
420000.0,42,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,87263.0,20793.0,34676.0,48823.0,74475.0,47108.0,20803.0,34682.0,48919.0,74481.0,47108.0,219844.0
80000.0,43,0.0,0.0,0.0,0.0,0.0,0.0,71100.0,72066.0,71751.0,72034.0,73261.0,74479.0,10000.0,9000.0,9000.0,9000.0,9000.0,9500.0
90000.0,44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,34619.0
240000.0,34,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,2712.0,92496.0,95057.0,96974.0,98977.0,2712.0,90000.0,3346.0,2717.0,2796.0,2826.0
150000.0,31,0.0,0.0,0.0,0.0,0.0,0.0,19057.0,20091.0,21423.0,23927.0,25718.0,136667.0,1500.0,1500.0,3000.0,2000.0,111338.0,4000.0
340000.0,45,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5754.0,480.0,2532.0,-36.0,105668.0,5490.0,482.0,2544.0,2.0,106196.0,5517.0,433.0
120000.0,40,1.0,2.0,3.0,2.0,3.0,2.0,57816.0,62139.0,60584.0,63871.0,62251.0,63443.0,5900.0,0.0,4900.0,0.0,2500.0,2500.0
10000.0,43,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,654.0,608.0,654.0,5954.0,0.0,1308.0,608.0,700.0,5954.0,0.0,1308.0,0.0
90000.0,27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1040.0,3953.0,6986.0,868.0,350.0,874.0,3963.0,6986.0,868.0,350.0,874.0,548.0
50000.0,45,0.0,0.0,2.0,2.0,2.0,2.0,46248.0,50893.0,48854.0,50901.0,50015.0,48179.0,5750.0,0.0,3800.0,1890.0,0.0,1850.0
20000.0,36,2.0,2.0,3.0,3.0,3.0,3.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0
280000.0,42,0.0,0.0,0.0,0.0,0.0,0.0,148363.0,148432.0,151310.0,141937.0,144990.0,147911.0,6900.0,6867.0,5500.0,5500.0,5500.0,5600.0
20000.0,58,2.0,2.0,2.0,2.0,0.0,0.0,8287.0,10978.0,11207.0,11227.0,12042.0,12850.0,3000.0,700.0,500.0,1000.0,1000.0,1000.0
230000.0,27,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0
150000.0,33,1.0,2.0,0.0,0.0,0.0,0.0,42932.0,42010.0,46007.0,47978.0,49100.0,50181.0,0.0,5000.0,3000.0,2000.0,2000.0,2000.0
320000.0,29,0.0,0.0,0.0,-1.0,-1.0,-1.0,46758.0,31422.0,33619.0,23553.0,9398.0,4296.0,2563.0,9842.0,24709.0,6022.0,4318.0,4522.0
230000.0,70,-1.0,0.0,0.0,0.0,0.0,0.0,183500.0,147525.0,147391.0,149904.0,151816.0,103443.0,7000.0,5500.0,7000.0,6066.0,4000.0,5000.0
80000.0,40,2.0,0.0,0.0,0.0,0.0,0.0,16413.0,12171.0,11554.0,7830.0,4305.0,5427.0,2160.0,1500.0,1218.0,311.0,1351.0,1000.0
50000.0,33,1.0,-2.0,-2.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
230000.0,53,0.0,0.0,0.0,0.0,0.0,0.0,148058.0,161291.0,136908.0,118358.0,115497.0,118539.0,20074.0,6246.0,8836.0,5955.0,8984.0,4507.0
