P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4
573.0,0.493892,0.001745,0.115183,0.1,0.888307,0.0,0.767327,0.019802,0.044555,0.098214,0.004951,1.0,0.21875,0.064516,0.285714
267.0,0.460674,0.0,0.134832,0.131944,0.913858,0.0,0.776596,0.0,0.021277,0.153153,0.0,0.989362,0.297297,0.24,0.0
2645.0,0.50397,0.002268,0.068053,0.045732,0.930813,0.0,0.840449,0.005618,0.034832,0.030501,0.001124,0.992135,0.077342,0.071429,0.5
170.0,0.488235,0.0,0.194118,0.091954,0.9,0.0,0.774648,0.0,0.014085,0.027397,0.0,1.0,0.136986,0.0,0.0
3963.0,0.486753,0.049962,0.146858,0.113078,0.863235,0.0,0.722222,0.002778,0.060417,0.043825,0.036111,0.94375,0.201195,0.097561,0.619048
1812.0,0.48234,0.0,0.204746,0.17484,0.817329,0.03808,0.649926,0.004431,0.028065,0.027299,0.0,1.0,0.224138,0.07483,0.5
15568.0,0.490108,0.005267,0.105087,0.076216,0.920542,0.01259,0.829023,0.001116,0.020465,0.027325,0.005395,0.997023,0.082338,0.066556,0.516129
2555.0,0.466928,0.001957,0.212525,0.136564,0.814873,0.032877,0.693148,0.003972,0.055611,0.210815,0.000993,0.998014,0.216301,0.039841,0.64
1643.0,0.544127,0.002435,0.038345,0.025367,0.696896,0.0,0.540462,0.00578,0.180636,0.627957,0.00289,0.965318,0.378495,0.051491,0.310345
9606.0,0.480013,0.04518,0.089111,0.076877,0.877889,0.0,0.729178,0.001612,0.04057,0.034501,0.040838,0.99597,0.169131,0.032819,0.148148
225366.0,0.47816,0.133751,0.099003,0.083185,0.75771,0.055079,0.630098,0.003016,0.078678,0.084027,0.123077,0.992572,0.386262,0.051154,0.396511
670.0,0.438806,0.110448,0.231343,0.228723,0.80597,0.013433,0.618056,0.003472,0.027778,0.152941,0.100694,0.993056,0.382353,0.147368,0.857143
17775.0,0.477468,0.022954,0.181266,0.140073,0.698903,0.061491,0.55582,0.003443,0.088598,0.105862,0.020924,0.991259,0.402368,0.05052,0.6
977.0,0.461617,0.002047,0.190379,0.140684,0.861822,0.0,0.687961,0.002457,0.017199,0.139535,0.004914,0.977887,0.302326,0.098214,0.5
1835.0,0.46267,0.0,0.19673,0.155172,0.844142,0.0,0.671642,0.003731,0.022388,0.07052,0.0,0.998756,0.265896,0.03629,0.333333
14918.0,0.469634,0.130178,0.161684,0.128286,0.683202,0.009653,0.468473,0.002147,0.073518,0.046437,0.144084,0.966193,0.555968,0.023568,0.435897
31287.0,0.499025,0.110749,0.092435,0.078857,0.806821,0.057628,0.708265,0.002337,0.059195,0.051781,0.099091,0.958892,0.34195,0.048584,0.402174
553.0,0.482821,0.0,0.18264,0.153846,0.884268,0.0,0.737557,0.004525,0.0181,0.055556,0.0,1.0,0.205128,0.083333,0.0
7324.0,0.44757,0.002048,0.35609,0.191794,0.769935,0.010377,0.621327,0.002519,0.057935,0.112078,0.001959,0.982648,0.312624,0.036223,0.375
78.0,0.48718,0.0,0.294872,0.15,0.858974,0.0,0.705882,0.0,0.029412,0.209302,0.0,1.0,0.395349,0.25,1.0
16896.0,0.505978,0.01018,0.048769,0.047682,0.969934,0.000651,0.906545,0.002963,0.020738,0.030548,0.01185,0.080259,0.598695,0.440569,0.357143
6488.0,0.487361,0.301788,0.194051,0.15454,0.795623,0.057953,0.668637,0.005488,0.046855,0.164374,0.264669,0.957788,0.416226,0.159404,0.659091
454.0,0.449339,0.370044,0.200441,0.156,0.867841,0.0,0.682796,0.0,0.005376,0.122642,0.360215,1.0,0.325472,0.150943,1.0
1068.0,0.47191,0.235955,0.117978,0.150709,0.897004,0.0,0.738786,0.005277,0.021108,0.030691,0.211082,0.992084,0.322251,0.118421,0.5
5476.0,0.455442,0.903579,0.112308,0.087861,0.935902,0.004931,0.852845,0.003924,0.038587,0.019243,0.897319,0.954873,0.1161,0.3125,0.583333
797.0,0.474279,0.001255,0.144291,0.093079,0.905897,0.0,0.783505,0.003436,0.034364,0.03,0.003436,1.0,0.146667,0.06383,0.5
798.0,0.498747,0.0,0.243108,0.1675,0.843358,0.0,0.649275,0.002899,0.008696,0.052198,0.0,1.0,0.236264,0.120879,0.5
1440.0,0.445139,0.0,0.21875,0.166458,0.843056,0.034028,0.707665,0.0,0.02139,0.086319,0.0,0.998218,0.213355,0.100629,0.8
1274.0,0.483517,0.0,0.10832,0.098784,0.900314,0.0,0.764957,0.004274,0.027778,0.064,0.0,0.997863,0.198,0.097826,0.571429
28695.0,0.486984,0.01962,0.09709,0.077305,0.799268,0.01279,0.640367,0.005913,0.093549,0.045489,0.019063,0.977319,0.465083,0.07058,0.157895
12736.0,0.4894,0.020022,0.138662,0.088575,0.842258,0.0,0.677722,0.002597,0.06034,0.055304,0.020579,0.858542,0.422235,0.087424,0.372549
873.0,0.460481,0.161512,0.17984,0.123142,0.902635,0.0,0.754491,0.0,0.008982,0.215962,0.143713,0.997006,0.342723,0.181818,1.0
101.0,0.564356,0.0,0.257426,0.136364,0.722772,0.0,0.4375,0.0,0.020833,0.314286,0.0,1.0,0.514286,0.117647,1.0
10830.0,0.493444,0.012558,0.108772,0.074371,0.837858,0.027147,0.703003,0.001892,0.041617,0.059804,0.013242,0.995271,0.246776,0.023853,0.505494
3902.0,0.479498,0.00692,0.160174,0.108813,0.906202,0.001281,0.786217,0.004923,0.028833,0.015917,0.004923,0.998594,0.134948,0.081967,0.428571
86.0,0.488372,0.0,0.22093,0.136364,0.860465,0.0,0.676471,0.0,0.029412,0.128205,0.0,1.0,0.230769,0.0,1.0
151.0,0.450331,0.0,0.251656,0.084337,0.847682,0.0,0.676923,0.0,0.030769,0.177215,0.0,1.0,0.240506,0.071429,1.0
555.0,0.479279,0.003604,0.196396,0.134948,0.625225,0.261261,0.643275,0.0,0.011696,0.193396,0.0,0.994152,0.283019,0.242424,0.5
1037.0,0.486017,0.000964,0.056895,0.037524,0.887175,0.0,0.734247,0.00274,0.043836,0.09204,0.00274,0.463014,0.318408,0.114943,0.666667
9205.0,0.474416,0.101684,0.150027,0.125672,0.881369,0.027159,0.756281,0.003589,0.02186,0.116205,0.110277,0.605873,0.380623,0.184926,0.709677
10433.0,0.471581,0.004409,0.151251,0.123345,0.859484,0.015911,0.719952,0.004087,0.026683,0.033233,0.003846,0.995914,0.28422,0.042692,0.263158
47170.0,0.501887,0.175281,0.01872,0.024898,0.935489,0.000276,0.855971,0.005397,0.047869,0.064087,0.168909,0.955985,0.109151,0.209973,0.307143
11216.0,0.482525,0.028887,0.140959,0.118539,0.823556,0.000713,0.640043,0.005782,0.05075,0.047328,0.036831,0.956531,0.402693,0.051008,0.35
6040.0,0.470199,0.187086,0.203974,0.159688,0.813576,0.027815,0.659875,0.004158,0.043659,0.075356,0.158004,0.97422,0.290273,0.084854,0.538462
1165.0,0.465236,0.000858,0.142489,0.101124,0.884979,0.0,0.735294,0.006787,0.029412,0.067511,0.0,0.99095,0.299578,0.111111,0.0
904.0,0.495575,0.0,0.246681,0.122807,0.935841,0.0,0.841954,0.0,0.008621,0.019718,0.0,0.994253,0.022535,0.083333,0.0
636.0,0.493711,0.0,0.092767,0.043478,0.882076,0.001572,0.737705,0.0,0.040984,0.68758,0.0,0.893443,0.348271,0.081395,0.916667
6489.0,0.47203,0.07844,0.196949,0.143608,0.870088,0.019263,0.714523,0.0,0.009544,0.13651,0.071369,0.712448,0.362236,0.150883,0.647059
1767.0,0.471421,0.216186,0.122807,0.109208,0.919072,0.0,0.792126,0.001575,0.012598,0.060651,0.192126,1.0,0.252959,0.170543,0.833333
361.0,0.476454,0.0,0.227147,0.190476,0.850416,0.0,0.666667,0.0,0.006289,0.091429,0.0,1.0,0.228571,0.074074,1.0
133793.0,0.487514,0.388518,0.095678,0.081818,0.822599,0.042132,0.708353,0.004671,0.054819,0.073662,0.360377,0.983915,0.296477,0.084173,0.361616
3064.0,0.494452,0.002937,0.160574,0.112331,0.809073,0.048303,0.676223,0.007589,0.036256,0.042776,0.001686,0.994098,0.313963,0.05102,0.25
1380.0,0.500725,0.035507,0.084783,0.066763,0.946377,0.0,0.856549,0.0,0.010395,0.03992,0.037422,0.997921,0.107784,0.132076,0.0
2270.0,0.481057,0.0,0.406167,0.16893,0.781938,0.006167,0.636678,0.002595,0.049308,0.352018,0.0,0.982699,0.57287,0.074074,0.26087
2605.0,0.509789,0.009981,0.038388,0.018011,0.989635,0.0,0.954853,0.002257,0.009029,0.004494,0.009029,0.997743,0.242697,0.613372,0.0
2128.0,0.49812,0.0625,0.098684,0.071161,0.453477,0.448778,0.651072,0.0,0.042885,0.063869,0.095517,0.986355,0.202555,0.056122,1.0
1692.0,0.486998,0.015957,0.066194,0.047235,0.937352,0.0,0.843284,0.005597,0.029851,0.059649,0.014925,0.979478,0.147368,0.101695,0.625
694.0,0.449568,0.0,0.154179,0.172775,0.818444,0.020173,0.644128,0.007117,0.02847,0.107937,0.0,1.0,0.371429,0.097902,1.0
3321.0,0.446251,0.210479,0.239988,0.174551,0.823246,0.0,0.631148,0.002049,0.025273,0.132701,0.187842,0.963798,0.408768,0.068966,0.818182
20322.0,0.478349,0.174343,0.133255,0.095557,0.839534,0.011416,0.68393,0.004832,0.048321,0.067152,0.17978,0.992194,0.377023,0.03828,0.416667
146.0,0.5,0.0,0.178082,0.164384,0.869863,0.0,0.709091,0.0,0.036364,0.035088,0.0,1.0,0.280702,0.307692,1.0
8858.0,0.474938,0.090427,0.171145,0.123414,0.864191,0.014112,0.738848,0.005613,0.043427,0.124192,0.078877,0.979025,0.385511,0.111296,0.294118
11952.0,0.465027,0.234438,0.192604,0.170003,0.733685,0.122406,0.648973,0.001385,0.037849,0.096162,0.209555,0.968844,0.35315,0.095182,0.469697
228.0,0.464912,0.0,0.184211,0.180328,0.894737,0.0,0.741177,0.0,0.023529,0.095745,0.0,1.0,0.319149,0.111111,1.0
677.0,0.472674,0.01034,0.103397,0.084034,0.858198,0.0,0.700758,0.007576,0.045455,0.232558,0.007576,0.996212,0.450581,0.043011,1.0
249.0,0.473896,0.0,0.160643,0.175573,0.891566,0.0,0.734694,0.0,0.010204,0.084112,0.0,1.0,0.327103,0.071429,1.0
21831.0,0.47089,0.111722,0.181989,0.146914,0.81343,0.01365,0.637574,0.003082,0.044464,0.063299,0.094101,0.979529,0.309691,0.0622,0.579618
220.0,0.504546,0.0,0.218182,0.192661,0.781818,0.0,0.554455,0.0,0.029703,0.268116,0.0,0.990099,0.471015,0.15625,0.666667
28840.0,0.487483,0.076248,0.103953,0.092281,0.92878,0.0,0.820412,0.001593,0.028887,0.020799,0.061916,0.956351,0.180429,0.091454,0.422222
7152.0,0.496924,0.010766,0.106544,0.055864,0.537892,0.0,0.376252,0.001222,0.164427,0.065098,0.01075,0.977034,0.526268,0.007133,0.409836
3187.0,0.44556,0.011296,0.211484,0.160159,0.834955,0.0,0.658101,0.002855,0.024268,0.035124,0.009993,0.99429,0.323003,0.03066,0.0
765.0,0.444444,0.287582,0.188235,0.181177,0.858824,0.0,0.662379,0.003215,0.006431,0.161725,0.221865,0.993569,0.32345,0.1,1.0
357.0,0.459384,0.792717,0.148459,0.145078,0.854342,0.0,0.65,0.008333,0.05,0.263804,0.808333,0.983333,0.325153,0.222222,1.0
7899.0,0.490315,0.009748,0.100519,0.082712,0.95012,0.0,0.875717,0.000382,0.023709,0.028603,0.006883,0.975908,0.069094,0.108911,0.208333
87425.0,0.477083,0.437632,0.113377,0.092812,0.83197,0.013086,0.665639,0.004061,0.0622,0.051633,0.417601,0.895233,0.449351,0.123013,0.406504
1127.0,0.519077,0.0,0.17835,0.062731,0.796806,0.027507,0.702,0.0,0.078,0.398315,0.0,0.956,0.362214,0.09375,0.111111
3083.0,0.495946,0.008758,0.153422,0.087516,0.918261,0.0,0.803279,0.000863,0.016393,0.025231,0.006903,0.988783,0.121951,0.067568,0.5
5988.0,0.486306,0.005511,0.12976,0.106957,0.843854,0.026219,0.698784,0.006548,0.042095,0.045536,0.00608,0.924696,0.416071,0.181553,0.428571
9745.0,0.473268,0.118933,0.179785,0.147088,0.764187,0.086506,0.669817,0.008591,0.061283,0.098839,0.100229,0.939003,0.460645,0.106952,0.425926
412.0,0.495146,0.01699,0.167476,0.086539,0.842233,0.0,0.70303,0.0,0.084849,0.117647,0.012121,1.0,0.299465,0.136364,1.0
476.0,0.489496,0.002101,0.165966,0.148148,0.846639,0.0,0.659899,0.0,0.030457,0.18595,0.005076,0.994924,0.413223,0.09434,1.0
223.0,0.448431,0.0,0.183857,0.130081,0.892377,0.0,0.733333,0.0,0.0,0.042553,0.0,1.0,0.382979,0.0,0.0
9002.0,0.491446,0.01122,0.124861,0.103539,0.841146,0.0,0.695905,0.005518,0.09178,0.048369,0.00639,0.891083,0.202598,0.135621,0.333333
119.0,0.478992,0.0,0.10084,0.064516,0.92437,0.0,0.769231,0.0,0.0,0.071429,0.0,1.0,0.095238,0.5,0.0
25325.0,0.48079,0.202132,0.153011,0.118716,0.86306,0.00612,0.70903,0.002286,0.041671,0.03664,0.178323,0.942222,0.313044,0.072143,0.626667
1794.0,0.480491,0.006132,0.145485,0.13412,0.850056,0.006689,0.664748,0.007194,0.028777,0.027972,0.004317,0.984173,0.296504,0.032258,0.0
9576.0,0.455514,0.278718,0.14317,0.12524,0.836153,0.021825,0.689257,0.002101,0.039664,0.08243,0.245338,0.981088,0.321764,0.07662,0.546875
473.0,0.418605,0.002114,0.412262,0.309091,0.69556,0.084567,0.56621,0.0,0.022831,0.14786,0.004566,0.986301,0.206226,0.02439,1.0
1043.0,0.747843,0.193672,0.107383,0.197719,0.38255,0.556088,0.696078,0.0,0.009804,0.230189,0.004902,0.995098,0.309434,0.057143,0.9
4385.0,0.494413,0.001824,0.050855,0.030672,0.982212,0.0,0.930279,0.000996,0.003984,0.060805,0.000996,0.044821,0.525725,0.344828,0.666667
99.0,0.464647,0.0,0.191919,0.169811,0.888889,0.0,0.738095,0.0,0.0,0.125,0.0,1.0,0.229167,0.0,0.0
2282.0,0.479404,0.003944,0.171341,0.099327,0.878177,0.012708,0.776765,0.004556,0.04328,0.128968,0.001139,0.994305,0.298611,0.090909,0.375
547.0,0.477148,0.045704,0.149909,0.171329,0.884826,0.0,0.746412,0.014354,0.023923,0.091304,0.038278,0.995215,0.234783,0.142857,0.5
314.0,0.461783,0.003185,0.423567,0.207101,0.697452,0.146497,0.643939,0.0,0.015152,0.195122,0.0,1.0,0.304878,0.032258,0.6
4068.0,0.551131,0.009341,0.027778,0.028478,0.768437,0.088741,0.702428,0.012529,0.1065,0.148099,0.004699,0.974941,0.428286,0.091743,0.903226
1600.0,0.464375,0.000625,0.16375,0.115519,0.876875,0.02125,0.740984,0.0,0.008197,0.019293,0.0,0.996721,0.236334,0.05988,0.0
768.0,0.497396,0.0,0.143229,0.088083,0.902344,0.0,0.774411,0.003367,0.020202,0.105422,0.0,0.996633,0.210843,0.12069,0.8
67436.0,0.497865,0.002091,0.137004,0.116237,0.857094,0.019159,0.69481,0.004142,0.039691,0.066906,0.001079,0.746193,0.400427,0.148744,0.417476
2210.0,0.475566,0.0,0.11086,0.103538,0.893665,0.0,0.742093,0.00365,0.024331,0.065909,0.0,1.0,0.303409,0.113044,0.5
19507.0,0.493618,0.111601,0.115087,0.09263,0.756139,0.021838,0.568963,0.004379,0.087444,0.049106,0.110882,0.818931,0.594416,0.15457,0.147059
1153.0,0.487424,0.001735,0.140503,0.108291,0.905464,0.0,0.763285,0.002416,0.014493,0.052632,0.0,0.968599,0.249428,0.139344,0.25
1929.0,0.471229,0.001555,0.137377,0.113726,0.878694,0.010887,0.735925,0.001341,0.017426,0.04359,0.001341,1.0,0.384615,0.076159,0.777778
2288.0,0.472028,0.048077,0.141171,0.112583,0.786713,0.0,0.582279,0.001947,0.049659,0.053456,0.040896,0.995132,0.340092,0.013289,0.230769
339.0,0.492625,0.0,0.265487,0.191861,0.858407,0.0,0.673611,0.0,0.006944,0.217391,0.0,0.993056,0.293478,0.074074,0.8
603.0,0.507463,0.0,0.179105,0.138047,0.873964,0.0,0.696,0.0,0.0,0.208861,0.0,1.0,0.294304,0.037037,0.9375
25725.0,0.469893,0.04723,0.175394,0.112121,0.873625,0.029193,0.762944,0.000914,0.032004,0.028213,0.03989,0.992914,0.082084,0.075163,0.607595
246.0,0.47561,0.0,0.378049,0.232558,0.743902,0.0,0.546875,0.0,0.039063,0.111111,0.0,1.0,0.465278,0.021277,0.0
691.0,0.494935,0.024602,0.279305,0.114613,0.861071,0.0,0.739521,0.0,0.026946,0.710823,0.017964,0.988024,0.331602,0.0,0.37931
5767.0,0.507716,0.000173,0.086353,0.041212,0.977111,0.0,0.932604,0.000576,0.007489,0.024719,0.0,0.998272,0.014045,0.103448,0.285714
1279.0,0.485536,0.000782,0.133698,0.112462,0.889758,0.0,0.743271,0.00207,0.026915,0.024242,0.0,0.993789,0.248485,0.08871,0.25
1726.0,0.468134,0.001738,0.214369,0.148148,0.837775,0.013326,0.676191,0.001361,0.020408,0.091471,0.001361,0.993197,0.226205,0.067797,0.642857
784.0,0.478316,0.0,0.154337,0.154034,0.892857,0.0,0.747508,0.006645,0.019934,0.02589,0.0,1.0,0.168285,0.088889,0.0
102.0,0.519608,0.0,0.264706,0.142857,0.813726,0.0,0.645833,0.0,0.041667,0.04,0.0,1.0,0.22,0.0,0.0
2952.0,0.510163,0.02981,0.107046,0.089903,0.844851,0.003049,0.755403,0.003929,0.091356,0.011651,0.020629,0.975442,0.066019,0.259542,0.5
14870.0,0.480027,0.013248,0.143914,0.097388,0.895629,0.010289,0.778976,0.002875,0.024079,0.022999,0.012399,0.996226,0.196454,0.037955,0.653846
137.0,0.437956,0.0,0.226277,0.194805,0.79562,0.0,0.58209,0.0,0.0,0.238636,0.0,1.0,0.477273,0.0,0.5
63.0,0.476191,0.0,0.174603,0.0,0.920635,0.0,0.782609,0.0,0.0,0.394737,0.0,1.0,0.526316,0.0,1.0
916.0,0.504367,0.007642,0.092795,0.077093,0.889738,0.0,0.746082,0.00627,0.037618,0.042042,0.00627,0.99373,0.159159,0.120482,0.0
25.0,0.48,0.0,0.56,0.076923,0.88,0.0,0.769231,0.0,0.0,0.235294,0.0,1.0,0.352941,0.0,0.0
7151.0,0.470843,0.409873,0.147392,0.1213,0.87708,0.006712,0.725929,0.005307,0.032221,0.089717,0.366187,0.992419,0.315735,0.140143,0.520833
956.0,0.481172,0.001046,0.330544,0.229839,0.738494,0.09205,0.612245,0.002551,0.022959,0.107062,0.002551,1.0,0.362187,0.086022,0.8
5001.0,0.503299,0.026195,0.068386,0.059984,0.939412,0.010798,0.856013,0.004747,0.033228,0.402929,0.035601,0.28481,0.666037,0.341936,0.588235
245.0,0.514286,0.0,0.130612,0.092437,0.95102,0.0,0.860465,0.0,0.0,0.033708,0.0,1.0,0.179775,0.133333,0.0
2039.0,0.512506,0.007847,0.048063,0.035211,0.894556,0.0,0.760646,0.008811,0.064611,0.146617,0.008811,0.989721,0.394737,0.167883,0.882353
772.0,0.462435,0.005181,0.253886,0.245783,0.838083,0.0,0.645161,0.0,0.01173,0.118863,0.002933,0.997067,0.294574,0.074627,0.666667
775.0,0.473548,0.405161,0.228387,0.218137,0.797419,0.090323,0.695804,0.0,0.0,0.14881,0.353147,0.993007,0.333333,0.142857,1.0
440.0,0.475,0.013636,0.113636,0.047619,0.943182,0.027273,0.934307,0.0,0.021898,0.080537,0.0,0.985402,0.006711,0.0,0.5
81.0,0.432099,0.0,0.049383,0.086957,0.962963,0.0,0.888889,0.0,0.0,0.1,0.0,1.0,0.066667,0.0,1.0
34455.0,0.459092,0.029981,0.197446,0.128937,0.741489,0.041445,0.591996,0.001321,0.074891,0.05763,0.028002,0.986594,0.346714,0.016889,0.469027
85.0,0.505882,0.0,0.188235,0.02381,0.858824,0.0,0.685714,0.0,0.028571,0.385965,0.0,1.0,0.403509,0.142857,1.0
176.0,0.488636,0.994318,0.164773,0.133333,0.829546,0.0,0.625,0.013889,0.027778,0.162791,1.0,1.0,0.337209,0.157895,1.0
65800.0,0.483344,0.06117,0.16076,0.13028,0.871793,0.004848,0.734294,0.005235,0.039811,0.032799,0.060244,0.991835,0.228197,0.086762,0.357664
12277.0,0.497679,0.005865,0.090169,0.048808,0.930276,0.002688,0.859445,0.001896,0.041005,0.027208,0.005452,0.973453,0.050726,0.09396,0.172414
1133.0,0.498676,0.011474,0.115622,0.103873,0.829656,0.0,0.656951,0.004484,0.078475,0.080412,0.008969,0.955157,0.482474,0.100529,0.0
252.0,0.535714,0.0,0.083333,0.051282,0.964286,0.0,0.873239,0.0,0.0,0.123457,0.0,0.985916,0.185185,0.4,1.0
889.0,0.449944,0.005624,0.31721,0.245399,0.760405,0.075366,0.634146,0.00542,0.01626,0.145833,0.00542,0.98103,0.303241,0.044944,1.0
396.0,0.467172,0.0,0.207071,0.137441,0.871212,0.0,0.708333,0.0,0.011905,0.138462,0.0,1.0,0.420513,0.159091,0.75
47217.0,0.489167,0.038545,0.089586,0.070605,0.845945,0.00665,0.712291,0.006031,0.080695,0.099653,0.030938,0.916625,0.385691,0.071688,0.278196
355.0,0.490141,0.0,0.090141,0.049724,0.974648,0.0,0.917431,0.0,0.0,0.04386,0.0,1.0,0.087719,0.3,0.0
3987.0,0.469024,0.000752,0.214196,0.155409,0.826687,0.003511,0.652474,0.00748,0.03107,0.034981,0.0,0.997123,0.26874,0.038674,0.166667
1666.0,0.483794,0.0006,0.366747,0.122093,0.807323,0.0,0.670991,0.003538,0.044811,0.348194,0.0,0.992925,0.209839,0.013158,0.416667
44922.0,0.476626,0.144873,0.098749,0.089873,0.70943,0.094319,0.608358,0.002689,0.092928,0.085418,0.127703,0.994448,0.429656,0.051945,0.297794
20143.0,0.487812,0.098943,0.128432,0.111854,0.829221,0.039964,0.701223,0.003349,0.064502,0.037691,0.0894,0.841002,0.416281,0.195584,0.355263
4972.0,0.497587,0.011867,0.058327,0.036429,0.972446,0.0,0.923841,0.000662,0.011921,0.020117,0.011258,0.993378,0.011032,0.213115,0.214286
26243.0,0.476813,0.010441,0.113745,0.080772,0.851656,0.012232,0.714571,0.003038,0.045373,0.048844,0.010916,0.980826,0.250903,0.041058,0.313131
11284.0,0.489366,0.002216,0.093761,0.065949,0.863878,0.009748,0.735204,0.004009,0.058477,0.031293,0.001886,0.997406,0.31704,0.048316,0.461539
42608.0,0.468433,0.015913,0.147907,0.117268,0.791471,0.01772,0.613355,0.005,0.054053,0.053973,0.015277,0.992167,0.419382,0.043197,0.411765
1205.0,0.475519,0.0,0.249793,0.170886,0.814938,0.028216,0.633603,0.002024,0.01417,0.19544,0.0,1.0,0.2557,0.095652,0.923077
645.0,0.482171,0.006202,0.147287,0.134731,0.88062,0.0,0.716667,0.008333,0.029167,0.151944,0.004167,0.995833,0.473498,0.125,0.5
1312.0,0.49314,0.015244,0.063262,0.073684,0.876524,0.0,0.726496,0.004274,0.061966,0.056452,0.004274,0.995727,0.368952,0.128205,0.5
4462.0,0.499104,0.000224,0.091663,0.057718,0.936576,0.0,0.843586,0.001963,0.022251,0.024888,0.0,0.994764,0.031908,0.153846,0.368421
2445.0,0.445808,0.002454,0.197137,0.189668,0.810225,0.080573,0.747429,0.005714,0.036571,0.028857,0.002286,0.996571,0.205327,0.056277,0.2
372.0,0.475807,0.0,0.129032,0.08718,0.892473,0.0,0.755245,0.013986,0.020979,0.046667,0.0,1.0,0.22,0.086957,0.5
1316.0,0.465046,0.0,0.206687,0.171875,0.862462,0.025836,0.726923,0.0,0.007692,0.171975,0.0,0.998077,0.316879,0.076923,0.7
28126.0,0.488587,0.03527,0.05422,0.044216,0.889035,0.00064,0.781002,0.002711,0.062657,0.022094,0.033538,0.964555,0.126178,0.134783,0.16
2950.0,0.483051,0.004407,0.155593,0.082623,0.929831,0.010509,0.861616,0.00303,0.026263,0.076493,0.0,0.986869,0.015858,0.109091,0.306122
571.0,0.423818,0.0,0.232925,0.197568,0.814361,0.0,0.593626,0.003984,0.007968,0.113074,0.0,1.0,0.363958,0.104478,0.555556
29387.0,0.480655,0.012148,0.158642,0.113943,0.748835,0.013373,0.564519,0.00649,0.076592,0.111081,0.010489,0.938877,0.455326,0.048089,0.542373
557.0,0.493716,0.0,0.228007,0.138298,0.872531,0.0,0.704641,0.0,0.004219,0.091954,0.0,0.995781,0.164751,0.135135,0.666667
529.0,0.47259,0.0,0.245747,0.139785,0.699433,0.134216,0.600939,0.0,0.014085,0.208178,0.0,0.995305,0.408922,0.041667,0.5
4040.0,0.480198,0.231188,0.212624,0.167619,0.812376,0.042574,0.671376,0.003071,0.022113,0.061672,0.199017,0.997543,0.346398,0.086106,0.476191
499.0,0.468938,0.004008,0.144289,0.113208,0.865732,0.006012,0.714976,0.0,0.024155,0.158537,0.004831,0.975845,0.422764,0.02439,0.0
6747.0,0.455165,0.123611,0.219209,0.189336,0.778568,0.007263,0.578377,0.003286,0.040421,0.067423,0.110417,0.992442,0.375115,0.036391,0.621622
7665.0,0.458448,0.031964,0.157469,0.144062,0.829354,0.024136,0.688718,0.005433,0.038031,0.054111,0.027165,0.995206,0.342201,0.033828,0.409091
9042.0,0.48706,0.027428,0.143774,0.109099,0.870604,0.001217,0.716959,0.002632,0.047076,0.029512,0.033041,0.986257,0.29966,0.045587,0.4
8266.0,0.485362,0.010767,0.114203,0.088152,0.922937,0.015122,0.840909,0.003846,0.014685,0.039301,0.009091,0.996154,0.159221,0.118252,0.461539
2721.0,0.507534,0.001103,0.091511,0.049254,0.953326,0.0,0.884571,0.006857,0.020571,0.020157,0.001143,0.998857,0.06047,0.101449,0.333333
1804.0,0.469512,0.0,0.235033,0.170324,0.865854,0.0,0.69251,0.0,0.010513,0.058168,0.0,0.998686,0.248762,0.089655,0.555556
6361.0,0.478227,0.002201,0.509668,0.119012,0.903789,0.006446,0.826606,0.000323,0.010978,0.176549,0.001937,0.997417,0.248338,0.035917,0.6125
7211.0,0.493413,0.047705,0.166967,0.067616,0.896131,0.0,0.793091,0.008636,0.048579,0.10239,0.039223,0.988485,0.256783,0.099503,0.409091
23928.0,0.500836,0.016006,0.076396,0.0535,0.891215,0.020311,0.795338,0.004226,0.050077,0.042785,0.014985,0.828381,0.265661,0.186966,0.216
46858.0,0.483354,0.017265,0.121815,0.093189,0.870097,0.008494,0.724179,0.001755,0.037543,0.027854,0.016704,0.98239,0.254707,0.046186,0.253968
182.0,0.472528,0.664835,0.142857,0.177083,0.906593,0.0,0.753846,0.0,0.015385,0.133333,0.6,1.0,0.253333,0.333333,1.0
396.0,0.487374,0.0,0.217172,0.137931,0.85101,0.0,0.714286,0.011905,0.041667,0.091892,0.0,1.0,0.281081,0.073171,0.5
1946.0,0.479445,0.001542,0.229702,0.141165,0.866393,0.024152,0.713687,0.002793,0.006983,0.15566,0.002793,0.986034,0.275943,0.128571,0.733333
1780.0,0.465169,0.0,0.217978,0.161765,0.836517,0.064045,0.767062,0.0,0.026706,0.024602,0.0,1.0,0.118669,0.00885,1.0
215.0,0.506977,0.0,0.186047,0.075472,0.869767,0.0,0.702381,0.0,0.035714,0.125,0.0,1.0,0.260417,0.111111,1.0
2553.0,0.490012,0.000392,0.1038,0.09447,0.882883,0.00235,0.742227,0.004012,0.031093,0.059434,0.001003,0.995988,0.437736,0.103846,0.2
1143.0,0.496938,0.0,0.131234,0.083478,0.901137,0.0,0.773632,0.004975,0.037313,0.086364,0.0,0.972637,0.334091,0.192308,0.2
6696.0,0.50448,0.014188,0.104839,0.093128,0.861709,0.0,0.713626,0.005004,0.056197,0.034201,0.015397,0.986143,0.335688,0.023116,0.666667
