RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.214947849,45,0,0.34085213,5585.0,10,0,1,0,2
0.629617033,46,5,0.408518296,5000.0,13,1,2,0,0
0.230720281,63,0,0.061755146,3691.0,2,0,0,0,0
0.599471325,59,0,0.161203875,4850.0,13,1,0,1,0
0.008937041,59,0,0.003832695,6000.0,6,0,0,0,0
0.433815665,69,0,0.202290076,5501.0,18,0,0,0,0
0.335552005,42,0,0.386165346,40000.0,8,0,2,0,5
1.31552968,70,2,1.103354795,5901.0,12,0,7,1,0
0.465677552,45,0,0.520413264,6000.0,11,0,2,0,1
0.9999999,44,0,0.406735751,7333.0,3,0,2,0,2
1.195500469,57,3,0.576529398,4200.0,6,3,2,1,3
0.982017982,41,0,0.078975645,5583.0,3,1,0,0,3
0.0,47,0,0.021962906,66156.0,10,0,1,0,4
0.116102365,56,1,0.037974684,1500.0,3,0,0,0,0
0.100257069,43,0,0.02657543,6283.0,3,0,0,0,3
0.394885822,37,0,0.374174615,2725.0,10,0,1,0,1
0.028440999,59,0,0.368644969,4700.0,4,0,1,0,2
0.016871981,40,0,0.392173665,3500.0,7,0,2,0,1
0.004902675,55,0,0.228825522,7083.0,6,0,1,0,0
1.007392421,52,1,0.084745763,7020.0,5,1,0,0,2
0.859028194,37,0,0.018283102,7000.0,1,0,0,0,2
0.945928825,38,0,0.700085958,12796.0,9,0,3,0,2
0.128135923,47,0,0.306101556,9767.0,7,0,3,0,0
0.909003988,45,6,0.659060876,11350.0,15,1,3,0,0
0.607758101,40,2,0.250833187,5700.0,6,0,0,0,2
0.459915756,56,0,0.242232004,7723.0,7,0,1,0,0
0.34644226,78,1,0.563145618,3000.0,5,0,2,0,0
0.917166524,27,0,0.205974395,3514.0,6,0,0,0,1
0.0,74,0,0.109285127,2433.0,8,0,0,0,1
0.202055336,52,0,0.466586672,10833.0,22,0,2,0,0
0.45711431,65,0,0.66651439,6566.0,18,0,2,0,1
0.14914181,56,0,0.006781429,3833.0,1,0,0,0,0
0.010145264,56,0,2.597280544,5000.0,28,0,15,0,0
0.075761505,31,0,0.131443299,7371.0,4,0,1,0,0
0.049762247,45,0,0.099440149,3750.0,9,0,0,0,0
0.528959508,66,0,0.731411726,3052.0,9,1,2,2,1
0.289707521,59,2,1.015733626,5465.0,12,0,1,0,0
0.9999999,36,0,0.077479779,2348.0,2,0,0,2,5
0.829695381,49,3,0.109257815,16666.0,7,0,0,0,0
0.068659198,65,0,0.414105941,3416.0,8,0,1,0,0
0.855381539,33,0,0.489704566,3350.0,6,1,1,0,2
0.865115434,47,2,0.474613342,6400.0,3,0,2,0,0
0.666720858,50,0,0.103035578,18381.0,10,0,1,1,1
0.169713343,34,0,0.238420849,7750.0,5,0,1,0,2
0.0,32,2,6.471502591,192.0,25,0,0,0,0
0.9999999,23,0,0.305997552,816.0,2,0,0,0,0
0.673817505,59,1,0.736974882,9116.0,12,0,4,0,0
0.828462628,59,0,0.526435389,6600.0,25,0,0,0,0
0.349041755,26,0,0.159730034,8000.0,6,0,1,0,0
0.987788691,45,4,0.176627416,4500.0,5,3,0,2,4
0.495367295,40,0,0.982463644,2337.0,18,0,1,0,3
0.9999999,30,0,0.046029051,5300.0,2,0,0,0,1
0.184629962,48,0,0.436048221,3400.0,8,0,2,0,0
0.024560965,27,0,1.432783608,2000.0,5,1,1,0,0
0.999802684,40,0,0.475578406,1166.0,4,0,0,0,3
0.004165972,63,0,0.0,2000.0,1,0,0,0,0
0.014956197,69,0,0.292454749,4916.0,9,0,1,0,0
0.782599581,51,4,0.365302055,13043.0,21,0,1,1,4
0.66937646,51,0,1.106946225,13258.0,23,0,2,0,2
0.0,26,0,0.224882874,1920.0,3,1,0,0,2
0.010951338,65,0,0.00059988,5000.0,7,0,0,0,0
0.038826862,50,0,0.575042882,2331.0,3,0,1,0,0
0.112719752,24,0,0.548725637,2000.0,6,0,1,0,1
0.212335483,75,0,0.514217861,16000.0,19,0,5,0,0
0.202559854,86,0,0.213432221,2426.0,11,1,0,0,0
0.069185444,74,0,0.103912648,10989.0,7,0,1,0,0
0.177802163,71,0,2.022939347,2571.0,18,0,5,0,0
0.9999999,45,1,0.184172936,10500.0,3,0,1,0,3
0.049058192,50,0,0.222505308,7064.0,9,0,1,0,1
1.219560878,25,1,0.26982012,1500.0,3,3,0,1,2
0.602342598,53,0,0.579631481,7000.0,14,0,2,0,2
0.509778327,43,0,0.318693779,13228.0,7,0,2,0,2
0.956452431,41,1,0.661167788,4606.0,9,0,2,0,2
0.004396358,80,0,0.23319682,4150.0,10,0,2,0,1
1.131386861,49,5,0.49569564,3600.0,10,1,0,0,0
0.26204215,57,1,0.385427666,10416.0,16,0,1,0,2
0.07043172,84,0,0.019192323,2500.0,1,0,0,0,0
0.01355405,87,0,0.000856653,3501.0,1,0,0,0,0
0.333044464,66,0,0.996775234,3100.0,14,0,1,0,0
0.991502124,61,10,1.2979007,3000.0,11,2,3,5,1
0.878670711,73,0,0.224,4999.0,7,0,0,0,0
0.9,62,6,0.374443207,7183.0,9,0,1,0,0
0.9999999,30,0,0.039973351,1500.0,1,0,0,0,0
0.127916552,40,1,0.398087569,5960.0,9,0,2,0,3
0.656715909,57,2,0.388427652,11803.0,10,0,2,2,0
0.099965306,37,0,0.693374217,7500.0,20,0,2,0,2
0.569239736,59,0,1.10621178,9320.0,15,0,5,0,1
1.086570477,38,2,0.123527176,5261.0,12,0,0,0,3
0.769765421,37,6,1.433628319,3050.0,8,2,1,1,1
0.9999999,45,0,0.0,2000.0,0,3,0,0,0
0.363674235,25,0,0.293502953,2200.0,12,0,0,0,0
0.010553208,65,0,0.549725137,2000.0,19,0,1,0,0
0.222989075,37,1,0.453777252,5916.0,11,0,2,0,0
0.784431138,36,2,0.520741732,5230.0,3,2,1,0,0
0.020140278,38,0,0.300449925,6000.0,8,0,1,0,1
0.694270049,50,1,0.394474891,8940.0,16,0,2,0,0
0.548373656,38,0,1.566368237,2568.0,10,0,2,0,2
0.005205169,72,0,73.5,1.0,4,0,0,0,0
0.735473758,58,2,0.824497768,3583.0,13,0,3,0,1
0.9999999,34,2,0.654880861,1300.0,4,0,0,0,0
0.005655853,56,0,0.252182193,6300.0,9,0,2,0,1
0.792218319,49,1,0.680746863,3266.0,9,1,1,2,0
0.020634856,49,0,0.002499861,18000.0,7,0,0,0,2
0.011070699,70,2,0.097119733,4200.0,7,0,0,0,0
0.288063505,62,0,0.324267573,10000.0,19,0,0,0,2
0.500745115,53,1,0.41603811,5037.0,12,1,1,0,1
0.9999999,55,98,0.008073818,2600.0,0,98,0,98,0
0.902209779,33,0,0.547390522,3333.0,5,0,1,0,0
0.454532986,46,1,0.68273392,6700.0,22,0,2,0,5
0.991667929,53,1,0.489939847,4820.0,9,0,2,0,3
0.9999999,26,0,0.105526243,3600.0,2,1,0,0,0
0.68573015,46,0,0.474350433,1500.0,3,0,1,0,0
0.035042113,56,0,0.09597268,8491.0,18,0,0,0,0
0.686832417,46,0,0.413457873,10491.0,9,0,2,0,2
0.827742256,51,0,1.148550207,7000.0,17,1,1,0,1
0.566411013,63,0,0.583003541,4800.0,12,0,1,0,0
0.803196803,32,1,0.101762821,2495.0,3,0,0,0,0
0.123950974,54,1,0.558198274,4750.0,12,0,2,0,0
0.999600948,40,2,0.549841032,10693.0,16,0,2,0,2
0.584510387,55,0,0.347070283,6672.0,5,0,1,0,3
0.041199411,56,0,0.240239993,12166.0,7,0,2,0,1
0.0,40,0,0.188778425,8750.0,4,0,2,0,0
0.9999999,41,1,0.086842636,4962.0,2,2,0,0,2
0.9999999,35,0,0.136789057,8333.0,4,0,0,0,0
0.000559034,53,0,0.007992792,112100.0,16,0,1,0,0
0.371268548,75,0,0.81859896,9806.0,20,0,6,0,0
0.889493497,55,2,0.67992689,9300.0,15,0,2,0,0
1.755572636,57,1,0.650436954,800.0,8,4,0,0,1
0.157597788,68,0,0.092045181,4160.0,6,0,0,0,1
0.380062305,52,1,0.379009164,6983.0,12,0,2,0,0
0.939097507,36,0,0.363159348,3620.0,10,0,0,0,2
0.485265573,40,2,0.247534517,6083.0,4,1,2,0,2
0.9999999,35,0,0.0,3750.0,1,0,0,0,0
0.335661941,28,0,0.927590512,800.0,13,0,0,0,0
0.0,41,1,0.17487086,6581.0,9,0,1,1,0
0.059972821,41,0,0.183244163,8223.0,6,0,1,0,0
0.9999999,28,0,0.048694425,2833.0,2,2,0,1,0
1.219939743,53,2,0.205824821,4600.0,8,0,1,4,0
0.349484014,59,2,0.317526068,7000.0,12,0,2,1,0
0.054857177,91,0,0.013623297,8000.0,5,0,0,0,1
0.13879773,43,0,0.369377588,14250.0,10,0,1,0,2
0.810330066,72,2,0.676326046,5900.0,11,0,0,0,0
0.985569986,36,6,1.514218009,4641.0,12,1,6,3,1
0.056352979,77,1,0.332643916,2900.0,16,0,2,0,0
0.834839454,36,1,0.212615792,6800.0,10,1,0,3,3
0.9999999,33,0,0.001454413,11000.0,0,0,0,1,0
0.403530974,42,0,0.701921575,6400.0,12,0,3,0,2
0.9999999,50,0,0.004284694,4200.0,0,1,0,0,0
0.575314156,59,0,0.653881071,4405.0,6,0,1,0,0
1.008747813,42,4,0.18272702,3600.0,5,3,0,0,3
0.11608971,49,0,0.018245439,4000.0,6,0,0,0,0
0.26618503,49,0,0.179645509,40000.0,16,0,3,0,3
0.064923377,65,0,0.10560899,10500.0,9,0,1,0,0
0.9999999,32,0,0.012254112,3100.0,1,0,0,0,0
0.017076898,72,0,16.5,1.0,7,0,1,0,0
0.403692005,66,0,0.428057162,9166.0,6,0,2,0,0
0.228858908,76,0,0.509541082,6340.0,14,0,6,0,0
0.897009967,33,0,0.409559513,3200.0,8,1,0,1,0
0.080261669,57,0,0.34539413,10833.0,15,0,2,0,2
0.035372173,68,0,0.029722922,1984.0,14,0,0,0,0
0.180017634,42,0,0.279528302,10599.0,11,0,2,0,3
0.911688217,41,0,0.810780875,5416.0,6,0,2,0,0
0.003286946,43,0,0.168156908,3466.0,17,0,1,0,2
0.009708152,44,0,0.406017901,5250.0,19,0,1,0,0
0.024614111,63,0,0.424144407,9583.0,14,0,2,0,2
0.144257395,31,0,0.337832255,7260.0,13,0,2,0,2
0.141177397,50,0,0.359213251,6761.0,9,0,2,0,1
0.228366868,36,0,0.019278829,2800.0,2,0,0,0,3
0.302767899,41,0,0.663239075,3500.0,6,0,1,0,2
0.853629274,56,0,0.402444988,2044.0,7,0,0,0,0
0.378180636,49,2,0.429494411,9750.0,18,1,2,0,2
0.214721971,62,0,0.079706695,10500.0,18,0,0,0,0
0.648857268,45,1,0.660122164,9167.0,15,0,2,0,1
0.293603986,71,0,0.682526989,2500.0,10,0,2,0,1
0.016214665,34,0,0.630146711,8451.0,17,0,2,0,2
0.252654915,72,0,0.296378583,4500.0,13,0,0,0,0
0.9999999,54,0,0.0,2000.0,1,0,0,1,0
0.003797551,55,0,1.117660737,8600.0,27,0,7,0,0
0.0,26,0,0.010598032,1320.0,3,0,0,0,0
0.110029945,45,1,0.142971406,5000.0,45,0,0,0,1
1.1005996,53,1,0.772305496,1400.0,4,1,0,2,0
0.083934393,49,0,0.042263849,15000.0,8,0,0,0,0
1.010346926,32,1,0.176950535,1960.0,4,0,0,0,0
0.527147285,30,0,0.448337425,4480.0,7,0,1,0,1
0.008434416,46,0,0.388048956,4166.0,5,0,1,0,3
0.046501546,74,0,0.0057946,8110.0,5,0,0,0,0
0.414352366,30,2,0.029506438,1863.0,3,0,0,0,0
0.929071395,47,2,0.378209743,4166.0,8,0,1,0,3
0.800796813,41,0,104.0,0.0,3,0,0,0,3
0.662553003,45,0,0.282976419,12000.0,6,0,2,0,2
0.0,43,2,0.365489001,10500.0,12,1,2,0,4
0.240255532,58,0,0.119129242,5833.0,11,0,0,0,0
0.564424573,53,0,0.152935948,18000.0,12,0,0,0,0
0.9999999,56,0,0.023253194,71000.0,2,1,1,0,3
0.680640954,29,0,0.387799564,1835.0,5,0,0,0,1
0.719061423,40,1,0.746268657,5493.0,8,0,2,0,2
0.955088281,43,0,0.442416726,5643.0,14,0,1,0,1
0.160677458,63,0,0.0036618,21300.0,3,0,0,0,0
0.010608234,70,0,1.397163121,845.0,5,0,1,0,0
1.196004994,33,0,0.078517865,6800.0,5,1,0,0,4
0.035510322,51,0,0.179079605,7800.0,7,0,1,0,3
0.0,49,0,0.572693001,6100.0,11,0,3,0,0
0.244548189,48,0,0.687894298,8400.0,12,0,3,0,2
0.663486051,37,0,0.023032939,37250.0,10,0,0,0,0
0.158722752,59,0,0.052973513,2000.0,4,0,0,0,1
0.688084748,29,0,0.744127936,2000.0,15,0,0,0,1
1.048293089,51,0,0.198844701,4500.0,8,1,0,1,0
0.261921299,50,3,0.103645298,8750.0,8,2,0,2,1
0.56832965,42,0,0.562079622,5500.0,10,0,1,0,2
1.136439268,47,1,0.084775087,6935.0,4,0,1,0,1
0.9999999,61,0,0.07918733,6250.0,3,0,0,0,1
0.957135123,69,0,0.416630576,6926.0,15,0,1,1,0
0.000838656,35,0,0.360223237,1970.0,9,0,1,0,0
0.038949543,51,0,0.161473088,6000.0,5,0,1,0,0
0.170774865,52,0,0.261305038,10083.0,6,0,3,0,2
0.479252075,67,0,0.023060797,6200.0,4,0,0,0,0
0.999636628,24,0,0.156737305,2500.0,2,0,0,0,0
0.458799915,36,0,0.606829926,4450.0,7,0,2,1,2
0.073300887,58,0,0.022236442,6250.0,9,0,0,0,2
1.032282859,30,1,0.183799026,3900.0,6,0,0,0,0
0.208908886,68,6,2.56097561,2500.0,16,0,4,0,0
0.101368259,52,0,0.479460306,8300.0,23,0,2,0,0
0.9999999,29,0,494.0,0.0,2,0,0,0,0
0.9999999,47,2,0.653738505,2500.0,2,1,1,1,0
0.036518528,63,0,0.2510699,11916.0,8,0,1,0,0
0.135434707,66,0,0.368330465,4066.0,7,0,2,0,0
0.9999999,53,0,0.233478508,5280.0,6,0,0,0,0
0.940252591,35,3,0.397077672,3900.0,9,0,0,0,3
0.798898072,70,0,0.150670355,4698.0,3,0,0,1,0
0.823120382,29,0,0.11786195,5200.0,5,1,0,0,2
0.150746574,76,1,0.540272986,6666.0,16,0,2,0,0
0.000535695,40,0,0.350516609,9000.0,6,0,2,0,2
0.138670308,85,0,0.748695004,1340.0,9,0,0,0,0
0.685088813,39,0,0.246402982,17166.0,12,0,1,0,2
0.677376663,43,0,0.260660082,8301.0,7,0,1,0,2
0.9999999,59,0,0.453566622,5200.0,2,1,1,0,0
0.9999999,53,0,0.147940824,2500.0,1,0,0,1,0
0.150214281,48,0,0.467322614,12500.0,8,0,2,0,0
0.078434773,42,0,0.250249917,3000.0,6,0,0,0,0
0.052649117,22,0,0.004872107,820.0,3,0,0,0,0
0.816980319,35,3,0.810798339,6500.0,11,0,1,0,2
0.209256003,56,0,0.288635568,20000.0,10,0,2,0,3
0.002666489,45,0,0.155985144,10500.0,5,0,1,0,2
0.035751958,63,0,0.279465067,8000.0,10,0,2,0,0
0.9999999,45,0,0.357910522,4000.0,6,6,0,1,2
0.636712421,51,0,0.432709716,6627.0,11,0,2,0,0
1.044711014,33,1,0.773572965,7900.0,7,0,1,0,3
0.670736765,72,0,0.844503012,2655.0,15,0,2,0,0
0.9999999,30,0,0.0,2200.0,0,2,0,0,3
0.636930004,27,0,0.178670617,5400.0,9,0,0,0,1
0.390095248,33,0,0.432369038,3836.0,7,0,0,0,2
0.263855441,52,0,0.514612452,2360.0,13,0,1,0,3
1.035152827,39,0,0.9711511,3500.0,11,0,2,0,2
0.995006242,47,0,0.00956106,2300.0,3,0,0,1,0
1.215568862,58,0,0.159325638,6583.0,2,1,1,1,1
0.0,47,0,0.493923951,5101.0,4,0,2,2,3
0.149764181,28,0,0.303431505,3700.0,12,0,1,0,0
0.0,52,0,0.0,5800.0,5,0,0,0,0
0.0,27,0,0.125,1935.0,2,3,0,2,1
0.449887528,31,1,0.226989619,4334.0,6,0,0,0,2
0.131962296,35,0,0.453309338,5000.0,7,0,1,0,2
0.762034514,63,0,0.096063859,3632.0,4,0,0,1,0
0.04757394,56,0,0.772458629,1691.0,12,0,1,0,0
0.550105915,53,0,0.435736172,6200.0,12,0,1,0,1
0.647923774,26,0,0.039934054,5458.0,3,0,0,0,1
0.391962971,42,0,1.180577594,3150.0,16,0,2,0,2
1.211576846,57,3,0.483971044,2900.0,5,0,1,0,0
0.449908182,29,1,0.262918796,1760.0,3,0,0,0,0
0.052748535,42,0,0.404546411,4750.0,14,0,1,0,3
0.218421053,35,4,0.104986877,2666.0,10,2,0,1,0
0.038249037,79,0,0.36537077,2777.0,9,0,2,0,1
0.948810238,46,0,0.443655634,10000.0,6,0,2,0,2
0.00219279,62,0,0.082520178,8300.0,4,0,1,0,2
0.9999999,27,0,0.0,2600.0,0,0,0,0,0
1.228506141,30,0,0.31884058,2000.0,6,0,0,0,0
0.284715285,51,0,0.658274713,2700.0,7,0,1,0,3
0.037848108,76,0,0.006138393,3583.0,2,0,0,0,0
0.005432338,85,0,0.303775241,2277.0,9,0,1,0,1
0.699144539,53,0,0.240155297,5408.0,4,0,0,0,0
0.032765574,44,0,0.239180866,12500.0,5,0,2,0,3
0.423576424,36,0,0.006662965,1800.0,1,0,0,0,1
0.044837241,87,0,0.219414265,4233.0,6,0,1,0,0
0.111222949,30,1,0.057160903,6332.0,14,0,0,0,2
0.944315877,63,1,0.258367935,11800.0,5,0,1,0,0
0.674689872,53,1,0.404997177,7083.0,8,0,1,0,2
0.874140732,54,0,0.051703878,6807.0,9,0,0,0,2
0.748569834,55,2,0.510578935,4300.0,7,1,2,3,5
1.244592346,35,0,0.11453561,2400.0,5,1,0,1,0
0.35832084,63,0,0.416804865,3617.0,6,0,1,0,0
0.517474126,48,0,0.209844182,20600.0,13,0,2,0,3
0.010256191,68,0,0.001333206,10500.0,8,0,0,0,0
0.917870722,44,0,0.316667424,22000.0,18,0,2,0,1
0.392607393,29,1,0.150616461,3000.0,2,0,0,0,2
0.215070592,40,1,0.475530316,5986.0,11,0,2,0,2
0.097533881,31,1,0.324487334,3315.0,5,0,0,0,1
0.9999999,37,0,0.061953223,5600.0,3,0,0,1,2
0.027298635,49,0,0.002221914,7200.0,2,0,0,0,0
0.886940471,39,3,0.053733208,3200.0,5,0,0,0,3
0.021277187,90,0,0.007094486,3100.0,6,0,0,0,0
0.9999999,35,1,0.523316062,7333.0,4,2,2,1,3
1.146596859,22,0,0.099785408,1863.0,6,1,0,0,0
0.0,59,0,0.0,0.0,1,0,0,0,0
0.529187377,61,0,0.261280735,3700.0,13,0,0,0,0
0.427799297,52,0,0.266577807,3000.0,6,1,1,0,0
0.05775328,37,0,0.00777605,4500.0,1,0,0,0,3
0.649350649,26,2,0.149845747,2268.0,3,1,0,1,0
0.680161943,47,4,0.378735696,9000.0,7,0,1,0,2
0.328945703,60,4,0.010150328,7782.0,7,0,0,1,0
0.736699092,75,2,0.092059118,7983.0,10,0,0,0,1
0.728386883,40,1,0.191233017,3900.0,3,1,0,0,0
0.036604951,64,1,0.30363293,9000.0,9,0,2,0,1
0.9999999,29,0,0.0,3200.0,0,0,0,0,0
0.705254866,75,0,0.552101788,6208.0,10,0,1,0,1
0.107993734,73,0,0.100838397,13000.0,8,0,0,0,1
0.905118602,76,2,0.820790816,1567.0,8,0,2,0,0
0.152529145,39,1,0.351440029,2742.0,13,0,0,1,2
1.047203814,38,1,0.520732121,8850.0,9,4,1,2,5
0.278004208,56,0,0.491461891,2400.0,8,0,2,0,0
0.865641632,39,4,0.507201844,5206.0,11,4,1,2,3
0.000426661,73,1,0.006141428,5698.0,7,0,0,0,0
0.142175356,42,0,0.686475979,3600.0,5,0,2,0,3
0.9999999,35,0,0.060622175,3760.0,1,0,0,0,2
0.745309885,31,0,0.641213047,9166.0,16,0,2,0,1
0.180785172,52,0,0.52764613,9494.0,15,0,2,0,3
0.049084534,53,2,0.304678129,2500.0,10,0,0,0,1
1.119565217,34,0,0.024421129,5527.0,2,1,0,1,1
0.283158612,56,0,0.72206651,13200.0,11,0,4,0,2
0.035851887,74,0,0.014760499,10500.0,3,0,1,0,0
0.03515028,53,0,0.291733455,8733.0,14,0,0,0,1
0.562510077,37,3,0.42564896,5816.0,14,0,1,0,1
0.012923455,43,0,0.367477366,5632.0,14,0,2,0,2
0.001049948,75,0,0.0,6000.0,3,0,0,0,0
0.914657129,56,0,0.235557689,6248.0,11,0,0,0,2
0.447640526,36,0,0.146638735,5250.0,8,0,0,0,0
0.147191343,60,0,0.451182939,3000.0,13,3,2,0,0
0.658913317,54,2,1.196497794,7480.0,15,0,4,0,2
0.933263574,31,1,0.171613479,4480.0,12,0,0,0,0
0.9999999,62,0,0.873772791,1425.0,8,1,1,0,1
0.074101601,62,0,0.251703713,15700.0,15,0,2,0,1
0.973781592,26,2,0.403438625,2500.0,6,2,0,0,0
0.708645202,62,0,0.547300415,6500.0,18,0,2,0,1
0.898679617,62,0,1.108325596,3230.0,20,0,2,0,0
0.126056354,30,0,0.904743238,2550.0,13,0,2,0,0
1.028657114,44,1,0.480651935,10000.0,6,0,1,1,2
0.859367271,47,0,0.47979589,7250.0,14,0,1,0,0
0.9999999,39,0,0.200724419,3312.0,3,1,0,0,1
0.620619357,50,2,0.705746159,4750.0,8,0,1,3,0
0.303182503,67,1,0.239518072,8299.0,11,0,0,0,0
0.119423867,60,0,0.66136888,3900.0,15,0,1,0,5
0.238224127,38,0,1.34595861,2560.0,18,0,1,0,1
1.841654779,50,2,0.396256262,3792.0,4,2,1,0,1
0.184451597,68,1,0.481733746,6459.0,9,0,1,0,0
0.967536684,30,0,0.808282756,2800.0,6,0,1,0,0
1.640718563,42,2,0.382641841,6820.0,3,6,2,0,0
0.9999999,38,0,0.0,1000.0,0,0,0,0,1
0.0,58,0,0.0,11000.0,7,0,0,0,0
0.976023976,31,1,0.036039768,7241.0,2,1,0,0,3
0.834864985,42,1,0.25991096,9433.0,15,1,1,1,5
0.506443788,43,0,0.55822089,2000.0,8,0,0,1,0
0.021783195,53,0,0.009998572,7000.0,7,0,0,0,0
0.426697421,63,0,1.002695418,2225.0,17,0,1,0,1
0.9999999,47,0,0.912834866,2500.0,2,0,1,0,3
0.9999999,30,3,0.173258004,2123.0,1,1,0,0,0
0.0,54,0,0.360443848,8200.0,14,0,2,0,0
1.122503329,34,2,1.800498753,400.0,3,1,0,2,1
0.220018353,35,0,0.182088395,15475.0,9,0,1,0,2
0.993742348,48,0,0.438124861,4500.0,9,2,0,0,1
0.272762624,51,0,0.042381355,13000.0,7,0,0,0,0
0.146637244,57,0,0.296212482,8395.0,7,0,2,0,0
0.73719295,75,0,0.238113949,2544.0,7,0,0,0,0
0.198180182,31,0,0.268437412,3538.0,7,0,1,0,0
0.017933672,28,0,0.52226598,3300.0,9,0,2,0,0
0.24946299,55,0,0.320825718,9300.0,8,0,2,0,0
0.534057309,35,1,1.200228506,3500.0,22,0,2,0,0
0.039843121,74,0,0.167460738,5666.0,3,0,0,0,0
0.132752191,45,0,3760.0,0.0,8,0,2,0,2
0.9999999,50,1,0.7808,3749.0,3,3,2,0,0
0.796673247,43,1,0.642470282,14216.0,11,0,4,0,2
0.247593075,33,0,0.540745229,3300.0,7,0,2,0,0
0.678804462,46,1,0.029678226,3200.0,7,1,0,0,0
0.0,48,0,0.453205348,5833.0,6,0,1,0,2
0.315936813,42,0,0.253419726,4166.0,7,0,1,0,0
1.255813953,42,3,0.477626459,3083.0,6,3,1,2,3
0.114680613,71,0,0.192124289,6500.0,9,0,1,0,0
0.740432612,46,0,0.176342072,6407.0,6,1,0,0,3
0.003746466,86,1,0.13221205,4696.0,10,0,1,0,0
0.101727285,52,0,0.44881163,13000.0,18,0,1,0,0
0.9999999,44,1,0.410317936,5000.0,10,0,2,0,0
1.012468828,48,0,0.051589682,5000.0,3,1,0,0,0
0.0,61,0,0.180243526,5830.0,9,0,2,0,0
0.029580868,67,0,0.282114907,15716.0,4,1,1,0,0
1.146247167,47,0,0.664238411,1509.0,11,0,0,1,3
0.069343315,57,0,0.321582599,5332.0,7,0,1,0,0
0.511165426,37,1,0.399741268,5410.0,4,0,1,0,0
0.385790482,52,0,0.749711649,2600.0,11,0,1,0,1
0.9999999,57,98,0.0,2500.0,0,98,0,98,1
0.420808482,42,0,0.275494335,4500.0,23,1,0,0,1
0.30801787,57,0,0.175508721,13759.0,9,0,2,0,1
0.9999999,29,0,0.017982018,1000.0,0,1,0,0,0
1.159854678,65,3,723.0,0.0,5,2,0,4,0
0.93740313,36,0,0.415866333,7600.0,7,0,1,0,0
0.624831211,26,0,1.534821726,3000.0,10,0,3,0,0
0.284079777,41,1,0.380233356,7284.0,14,0,2,0,2
0.287968442,73,0,1.034991252,4000.0,21,0,3,0,0
0.451278422,47,1,1288.0,1.0,9,0,1,0,0
0.503127224,38,0,0.356594043,9500.0,11,0,2,0,1
0.260772115,35,0,0.360303308,12000.0,12,0,2,0,5
0.241251122,26,0,0.134621793,3000.0,5,0,0,0,2
1.011726947,42,1,0.209502844,5450.0,7,0,2,0,4
0.900420816,40,1,0.131174452,6700.0,6,1,0,0,1
0.295268917,61,0,0.380210469,7316.0,17,0,2,0,1
0.192645883,38,2,0.159473421,6000.0,7,1,0,0,3
0.085661908,44,0,0.945840555,2307.0,8,0,2,0,0
0.9999999,79,0,0.269932517,4000.0,1,0,1,0,1
0.879729644,47,0,0.558868895,5834.0,8,0,3,0,2
0.914208122,28,0,0.281776913,3083.0,4,2,0,1,0
0.373339159,46,0,0.304537142,11482.0,15,0,1,0,0
0.028870339,50,0,0.253612685,22766.0,16,0,2,0,0
0.303867403,58,0,0.347908745,5259.0,5,1,1,0,1
0.373141222,55,1,0.158709751,35000.0,28,0,3,0,0
0.229356686,39,0,0.266564989,5900.0,10,0,1,0,2
0.957735342,52,2,0.346141765,9550.0,19,0,1,2,2
0.261925164,33,0,0.548387097,2603.0,9,0,1,1,1
0.086284382,72,2,0.252499576,5900.0,20,0,1,0,0
0.9999999,27,0,0.035688794,1400.0,5,1,0,1,1
0.228794617,39,0,1.808530112,5462.0,25,0,12,0,2
0.463085963,39,0,0.254135612,5500.0,11,0,0,0,0
0.97010299,41,0,0.281968536,2478.0,3,1,0,0,2
0.964688364,46,3,0.354445635,7467.0,6,2,1,0,0
0.678937558,29,1,0.386050644,2250.0,4,0,0,0,4
0.010215404,62,0,0.16616018,10200.0,16,0,1,0,0
0.016815545,48,3,0.228858664,6763.0,13,0,1,1,2
0.640058527,39,0,0.055984556,9841.0,9,0,0,0,2
0.027242189,61,0,0.325292657,11275.0,6,0,2,0,0
0.162722501,45,0,0.06245193,6500.0,4,1,0,0,2
0.231766613,58,0,0.090909091,3750.0,3,0,0,0,2
0.875984571,78,2,0.484740951,2817.0,9,3,0,0,0
0.275543976,41,0,0.4404,2499.0,7,0,1,0,0
1.023255814,33,1,0.003911343,2300.0,1,3,0,0,3
0.218932591,53,1,1.886492622,3523.0,19,0,2,0,0
0.9999999,41,0,0.071061875,3700.0,1,0,0,0,2
0.615746181,33,0,0.191644248,6318.0,8,0,0,1,3
0.0,41,0,0.144525547,3424.0,4,0,0,0,1
0.691617951,56,1,0.269059248,4708.0,7,1,1,0,4
0.9999999,40,0,0.120710343,4166.0,3,1,0,0,2
0.029323098,42,0,0.130271157,10362.0,6,0,1,0,0
0.582411278,35,0,0.557300509,2355.0,6,0,1,0,1
0.074352251,37,0,0.0105241,4750.0,3,0,0,0,0
0.6687217,41,2,0.631675201,8201.0,15,0,3,0,2
0.029109998,38,0,0.457919782,7354.0,6,0,1,0,0
