P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4
4318.0,0.584993,0.162807,0.002084,0.006138,0.772348,0.225336,0.992391,0.0,0.003261,0.02439,0.151087,0.942391,0.205726,0.19193,0.0
918.0,0.477124,0.0,0.115468,0.1,0.907407,0.0,0.764179,0.0,0.014925,0.0847,0.0,0.991045,0.352459,0.119565,0.5
192.0,0.442708,0.036458,0.229167,0.17757,0.833333,0.0,0.655172,0.0,0.022989,0.112245,0.034483,1.0,0.122449,0.05,0.0
4890.0,0.464008,0.004295,0.149898,0.111026,0.865235,0.046012,0.785418,0.000593,0.028453,0.050647,0.001778,0.991109,0.101294,0.06015,0.609756
108.0,0.5,0.0,0.314815,0.166667,0.722222,0.0,0.534483,0.017241,0.017241,0.216216,0.0,0.948276,0.513513,0.083333,0.5
1731.0,0.466205,0.006355,0.126517,0.090909,0.849798,0.008088,0.694118,0.002941,0.052941,0.039548,0.002941,0.992647,0.177966,0.068376,0.142857
143485.0,0.458654,0.392571,0.141694,0.123631,0.755368,0.0505,0.605301,0.003305,0.056293,0.087032,0.35069,0.993141,0.402219,0.061322,0.53913
1099.0,0.522293,0.00182,0.00455,0.007619,0.922657,0.0,0.833819,0.014577,0.040816,0.085333,0.0,0.965015,0.138667,0.106383,0.3
79.0,0.506329,0.0,0.177215,0.230769,0.759494,0.0,0.617647,0.058824,0.058824,0.209302,0.0,1.0,0.441861,0.0,0.0
1565.0,0.457508,0.003834,0.180192,0.127209,0.838339,0.025559,0.693878,0.005102,0.045918,0.075472,0.001701,0.996599,0.227987,0.07907,1.0
639.0,0.555556,0.004695,0.029734,0.049296,0.962441,0.0,0.867133,0.0,0.034965,0.178161,0.006993,0.993007,0.488506,0.445783,1.0
41259.0,0.502775,0.018541,0.072178,0.057665,0.884195,0.006496,0.775825,0.005161,0.077568,0.026506,0.017952,0.82983,0.322435,0.193292,0.241936
140.0,0.471429,0.428571,0.192857,0.108108,0.935714,0.0,0.836735,0.0,0.020408,0.183333,0.326531,1.0,0.183333,0.25,1.0
1656.0,0.524155,0.012681,0.277174,0.151015,0.740942,0.079106,0.641611,0.001342,0.040269,0.383788,0.001342,0.979866,0.61952,0.051163,0.538462
5168.0,0.483359,0.113003,0.092299,0.077528,0.810178,0.0,0.638598,0.006828,0.06782,0.094021,0.094675,0.983614,0.39134,0.062222,0.423077
1179.0,0.490246,0.006785,0.230704,0.118136,0.848176,0.0,0.690632,0.0,0.063181,0.530195,0.002179,0.980392,0.122825,0.09901,0.894737
3709.0,0.490698,0.004583,0.09086,0.046056,0.956053,0.0,0.887231,0.001658,0.016584,0.013093,0.004975,0.995854,0.015548,0.230769,0.454546
1329.0,0.513168,0.000752,0.066215,0.049459,0.942062,0.0,0.855835,0.002288,0.02746,0.056156,0.002288,0.974828,0.181426,0.146342,0.166667
2351.0,0.478094,0.0,0.196087,0.158109,0.823054,0.024245,0.656118,0.003165,0.029536,0.023687,0.0,0.99789,0.270855,0.050179,0.0
1275.0,0.506667,0.002353,0.094118,0.063593,0.882353,0.0,0.738397,0.006329,0.048523,0.097143,0.00211,0.976793,0.367619,0.093458,0.285714
3378.0,0.482238,0.000592,0.054766,0.038308,0.927472,0.0,0.816914,0.001744,0.027899,0.019658,0.0,0.993897,0.2,0.089506,0.333333
9355.0,0.497488,0.001283,0.140994,0.056796,0.918546,0.000214,0.817976,0.002268,0.026935,0.037916,0.001134,0.961157,0.123568,0.079585,0.452381
1446.0,0.432227,0.006224,0.282849,0.224117,0.781466,0.047718,0.620472,0.0,0.009449,0.099291,0.00315,0.990551,0.421277,0.042553,0.9
131723.0,0.513168,0.144341,0.069775,0.064871,0.875064,0.026275,0.754384,0.006448,0.063551,0.052592,0.151799,0.617375,0.491057,0.301018,0.226131
182044.0,0.470628,0.40427,0.131446,0.110513,0.76275,0.036629,0.600482,0.003963,0.065075,0.095807,0.377336,0.993588,0.35991,0.100896,0.546196
1677.0,0.477639,0.002385,0.132379,0.106164,0.874776,0.0,0.712949,0.00156,0.035881,0.066958,0.0,0.979719,0.224163,0.097744,0.0
272.0,0.485294,0.0,0.286765,0.192857,0.867647,0.0,0.690266,0.0,0.00885,0.081301,0.0,1.0,0.235772,0.153846,1.0
662.0,0.478852,0.0,0.049849,0.043478,0.925982,0.0,0.821596,0.0,0.051643,0.013889,0.0,0.995305,0.189815,0.0,0.0
449.0,0.487751,0.011136,0.213809,0.121739,0.828508,0.0,0.677083,0.0,0.057292,0.119266,0.005208,0.984375,0.316514,0.1,0.0
6662.0,0.478835,0.007355,0.119634,0.09879,0.866557,0.007055,0.719167,0.003535,0.04242,0.030095,0.00707,0.983504,0.228191,0.063772,0.55
11451.0,0.480831,0.005414,0.215614,0.117914,0.835386,0.020173,0.705504,0.005569,0.048619,0.064704,0.002784,0.987578,0.308494,0.090054,0.275862
411.0,0.467153,0.009732,0.170316,0.09589,0.851582,0.0,0.686047,0.005814,0.034884,0.085106,0.011628,1.0,0.37766,0.016393,0.0
34.0,0.558824,0.0,0.117647,0.0,0.823529,0.0,0.714286,0.0,0.142857,0.5,0.0,1.0,0.285714,0.0,0.0
1110.0,0.49009,0.002703,0.113514,0.084806,0.914414,0.015315,0.822581,0.002688,0.018817,0.033766,0.0,0.986559,0.179221,0.03125,0.75
986.0,0.486815,0.0,0.131846,0.086957,0.875254,0.021298,0.769231,0.011396,0.039886,0.068966,0.0,1.0,0.220159,0.151515,0.5
98.0,0.571429,0.0,0.030612,0.047619,0.795918,0.0,0.617647,0.0,0.176471,0.105263,0.0,1.0,0.157895,0.0,1.0
7894.0,0.470231,0.000253,0.195212,0.14132,0.836838,0.022675,0.68986,0.00312,0.027457,0.066958,0.000312,0.996256,0.25706,0.069922,0.444444
3633.0,0.469309,0.884118,0.077071,0.088693,0.900083,0.003578,0.753509,0.007018,0.039474,0.057072,0.864035,0.990351,0.210918,0.183908,0.62963
7030.0,0.487625,0.00128,0.123471,0.088284,0.865718,0.0,0.709575,0.004255,0.038653,0.11985,0.000709,0.993617,0.250936,0.068152,0.358974
1980.0,0.478283,0.003535,0.165152,0.120039,0.721212,0.018182,0.608753,0.005305,0.135279,0.043147,0.001326,0.996021,0.260152,0.085185,0.5
1158.0,0.495682,0.000864,0.095855,0.066781,0.904145,0.0,0.776923,0.010256,0.04359,0.051095,0.0,0.912821,0.216545,0.11811,1.0
573.0,0.460733,0.0,0.310646,0.223301,0.849913,0.0,0.664063,0.0,0.0,0.163399,0.0,0.878906,0.303922,0.142857,0.857143
4626.0,0.490056,0.003891,0.111544,0.075032,0.883485,0.0,0.74662,0.008231,0.050559,0.04169,0.003527,0.989418,0.298028,0.102564,0.25
30831.0,0.461386,0.306607,0.147092,0.09352,0.849956,0.002433,0.685168,0.001739,0.037872,0.054284,0.294276,0.991619,0.169882,0.030405,0.46281
1285.0,0.558755,0.002335,0.020234,0.015873,0.538521,0.014008,0.410935,0.003527,0.280423,0.829011,0.003527,0.968254,0.745175,0.052778,0.0
116.0,0.543103,0.077586,0.137931,0.113208,0.905172,0.0,0.775,0.025,0.025,0.130435,0.075,1.0,0.326087,0.285714,0.0
246.0,0.487805,0.0,0.134146,0.15873,0.902439,0.0,0.747253,0.0,0.010989,0.031915,0.0,0.989011,0.021277,0.0,0.0
623.0,0.476726,0.463884,0.125201,0.101227,0.94061,0.0,0.824645,0.0,0.0,0.142276,0.42654,1.0,0.223577,0.18,1.0
20489.0,0.49324,0.063302,0.123725,0.090051,0.930597,0.008785,0.851305,0.001193,0.026697,0.017294,0.05563,0.968084,0.092042,0.142857,0.473684
4728.0,0.492809,0.03511,0.071489,0.060467,0.897843,0.0,0.777211,0.006236,0.037415,0.051103,0.031746,0.992064,0.203873,0.094298,0.444444
30107.0,0.499485,0.034643,0.065566,0.045192,0.884213,0.00558,0.761564,0.003994,0.057589,0.026406,0.033439,0.978636,0.237385,0.078889,0.15625
225.0,0.515556,0.008889,0.16,0.110092,0.924444,0.0,0.797468,0.0,0.012658,0.102273,0.0,0.506329,0.352273,0.210526,0.75
732.0,0.493169,0.001366,0.161202,0.102426,0.911202,0.0,0.77037,0.0,0.011111,0.09699,0.003704,0.996296,0.277592,0.114286,0.5
134.0,0.567164,0.0,0.134328,0.068966,0.88806,0.0,0.704546,0.0,0.045455,0.06383,0.0,0.886364,0.425532,0.285714,0.5
246.0,0.487805,0.0,0.235772,0.174603,0.841463,0.0,0.669903,0.0,0.048544,0.046296,0.0,0.980583,0.287037,0.0,0.333333
12183.0,0.445211,0.389477,0.197981,0.170587,0.823525,0.017401,0.658686,0.003364,0.031658,0.05867,0.350218,0.996439,0.365245,0.08747,0.725807
1300.0,0.437692,0.016923,0.306923,0.261286,0.708462,0.169231,0.694093,0.004219,0.021097,0.090211,0.006329,0.99789,0.266795,0.059259,0.5
2618.0,0.489687,0.006494,0.174179,0.11527,0.789534,0.018717,0.645662,0.004566,0.080365,0.095789,0.006393,0.992694,0.272502,0.07056,0.81579
388.0,0.456186,0.0,0.082474,0.075829,0.914949,0.0,0.79845,0.007752,0.031008,0.173077,0.0,0.937985,0.352564,0.333333,1.0
1196.0,0.486622,0.007525,0.19398,0.102606,0.83612,0.039298,0.706264,0.0,0.025918,0.090373,0.00432,0.87473,0.404715,0.147059,0.636364
3992.0,0.491233,0.00476,0.087926,0.067455,0.890782,0.0,0.75957,0.002686,0.042982,0.082563,0.00403,0.993956,0.216266,0.033784,0.5
4941.0,0.480267,0.003036,0.10504,0.089175,0.8559,0.018013,0.723129,0.007878,0.055149,0.068658,0.001126,0.996624,0.390985,0.066384,0.15
451.0,0.445676,0.0,0.241685,0.148,0.824834,0.0,0.677725,0.004739,0.042654,0.023148,0.0,1.0,0.018519,0.0625,0.0
350.0,0.494286,0.0,0.111429,0.062147,0.92,0.0,0.79661,0.008475,0.008475,0.032787,0.0,1.0,0.180328,0.2,0.5
1069.0,0.48363,0.0,0.190833,0.134058,0.846586,0.0,0.687104,0.002114,0.031712,0.03272,0.0,0.997886,0.290389,0.05618,0.75
4834.0,0.480348,0.016343,0.145842,0.121019,0.872156,0.025238,0.76072,0.000529,0.022234,0.057385,0.015881,0.998412,0.285928,0.064298,0.461539
149.0,0.483222,0.0,0.194631,0.142857,0.872483,0.0,0.672727,0.0,0.018182,0.140625,0.0,0.981818,0.453125,0.25,0.0
16029.0,0.459979,0.294716,0.116289,0.111252,0.648886,0.145798,0.576401,0.003735,0.091511,0.104863,0.247199,0.989134,0.481459,0.066064,0.546875
8019.0,0.484225,0.030927,0.132934,0.096712,0.902856,0.0,0.778764,0.002049,0.034141,0.017444,0.032093,0.990099,0.123113,0.09621,0.208333
262.0,0.507634,0.0,0.152672,0.100775,0.896947,0.0,0.764706,0.0,0.029412,0.142857,0.0,1.0,0.07563,0.125,1.0
722.0,0.5,0.163435,0.184211,0.168975,0.853186,0.0,0.673401,0.003367,0.016835,0.074766,0.191919,0.989899,0.168224,0.159091,0.666667
45549.0,0.505017,0.240379,0.133922,0.116517,0.784145,0.080507,0.676967,0.005334,0.040218,0.126165,0.196922,0.990681,0.261063,0.114855,0.632743
3977.0,0.489565,0.00352,0.117928,0.095567,0.936636,0.0,0.836226,0.001509,0.020377,0.0243,0.005283,0.962264,0.161267,0.042683,0.571429
4185.0,0.498925,0.005974,0.095341,0.087268,0.926643,0.014337,0.831377,0.004269,0.062967,0.029016,0.002135,0.94984,0.4,0.228814,0.666667
242.0,0.487603,0.0,0.342975,0.25,0.77686,0.0,0.569106,0.0,0.00813,0.174497,0.0,1.0,0.268456,0.125,1.0
1007.0,0.460775,0.0,0.290963,0.21547,0.76862,0.059583,0.62877,0.0,0.025522,0.194393,0.0,0.993039,0.35514,0.016393,1.0
2872.0,0.473538,0.002089,0.212047,0.152116,0.861769,0.018106,0.719586,0.002588,0.012079,0.183803,0.001726,0.992235,0.340141,0.128571,0.74359
14325.0,0.483281,0.003421,0.099546,0.094569,0.925096,0.011867,0.839606,0.002845,0.027571,0.021413,0.002626,0.973085,0.162313,0.113103,0.441177
675.0,0.503704,0.0,0.115556,0.092537,0.912593,0.0,0.788382,0.004149,0.029046,0.016327,0.0,1.0,0.097959,0.133333,1.0
86.0,0.476744,0.0,0.244186,0.133333,0.813954,0.0,0.634146,0.0,0.02439,0.02381,0.0,1.0,0.571429,0.222222,1.0
8700.0,0.495172,0.053793,0.085402,0.070811,0.861609,0.009885,0.742229,0.011303,0.066876,0.06735,0.04898,0.95573,0.410542,0.119239,0.488372
1038.0,0.515414,0.0,0.088632,0.067594,0.924856,0.0,0.807471,0.005747,0.028736,0.064516,0.0,0.847701,0.08871,0.0,0.285714
4690.0,0.459488,0.121535,0.186567,0.142012,0.823028,0.028145,0.676647,0.004355,0.042461,0.091044,0.104518,0.965705,0.339931,0.083529,0.625
1184.0,0.484797,0.009291,0.136824,0.062295,0.956081,0.0,0.894608,0.0,0.017157,0.030879,0.002451,0.973039,0.03563,0.222222,0.75
539.0,0.489796,0.0,0.12616,0.072727,0.87384,0.0,0.721393,0.019901,0.039801,0.11062,0.0,1.0,0.473451,0.142857,0.5
14359.0,0.477888,0.000488,0.211296,0.13432,0.925482,0.000905,0.813735,0.000599,0.018167,0.013782,0.000399,0.976442,0.074818,0.094637,0.681818
1278.0,0.464006,0.005477,0.190141,0.192701,0.845853,0.0,0.663934,0.008197,0.043033,0.075758,0.004098,0.995902,0.445076,0.201031,0.25
1092.0,0.617216,0.070513,0.001832,0.007177,0.784799,0.21337,0.995816,0.0,0.004184,0.203333,0.041841,0.945607,0.36,0.179487,0.0
6113.0,0.447407,0.085555,0.248323,0.181172,0.809095,0.001309,0.610361,0.002919,0.026268,0.092985,0.066034,0.997081,0.340834,0.056571,0.766667
593.0,0.463744,0.0,0.273187,0.113208,0.91231,0.0,0.798387,0.0,0.008065,0.042471,0.0,0.995968,0.003861,0.0,0.0
4826.0,0.497928,0.011811,0.053253,0.035906,0.967675,0.002279,0.92374,0.000663,0.013926,0.022683,0.01061,0.965517,0.024627,0.247191,0.5625
1795.0,0.477437,0.022284,0.153203,0.093817,0.873538,0.0,0.727545,0.005988,0.046407,0.403038,0.016467,0.977545,0.302055,0.106977,0.447155
3656.0,0.496444,0.008479,0.070022,0.064639,0.850657,0.0,0.692308,0.007189,0.070453,0.107761,0.010065,0.964774,0.388711,0.105566,0.75
1415.0,0.493286,0.003534,0.172438,0.11576,0.884806,0.0,0.757576,0.001684,0.030303,0.161017,0.003367,0.998317,0.507062,0.098485,0.529412
2098.0,0.49714,0.045281,0.010486,0.017062,0.939466,0.0,0.860327,0.005944,0.029718,0.048091,0.043091,0.988113,0.107497,0.163934,0.4
11455.0,0.505718,0.006286,0.111916,0.056694,0.837364,0.006198,0.680124,0.003502,0.039753,0.059655,0.005149,0.900927,0.315321,0.048913,0.166667
9800.0,0.478674,0.096327,0.11102,0.087688,0.822347,0.015408,0.667515,0.00611,0.055244,0.036074,0.084776,0.985743,0.336933,0.058043,0.384615
256.0,0.488281,0.0,0.125,0.045802,0.902344,0.0,0.752688,0.0,0.021505,0.041237,0.0,0.967742,0.371134,0.0,0.0
346.0,0.473988,0.0,0.130058,0.115385,0.933526,0.0,0.814516,0.0,0.0,0.107914,0.0,1.0,0.33813,0.208333,0.6
69.0,0.565217,0.0,0.028986,0.0,0.521739,0.0,0.424242,0.0,0.363636,0.057143,0.0,1.0,0.628571,0.0,0.0
7796.0,0.498974,0.035403,0.071447,0.048899,0.931375,0.01039,0.870846,0.00589,0.042911,0.036482,0.032815,0.899874,0.107013,0.247368,0.111111
1870.0,0.460963,0.018182,0.164706,0.115079,0.694652,0.0,0.505459,0.005459,0.105895,0.210345,0.015284,0.977074,0.390517,0.016787,0.307692
2005.0,0.484289,0.000499,0.125187,0.084139,0.911222,0.006983,0.794682,0.004431,0.022157,0.031474,0.0,0.997046,0.134478,0.182927,0.625
339.0,0.498525,0.0,0.091445,0.1,0.926254,0.0,0.814159,0.017699,0.017699,0.05042,0.0,1.0,0.260504,0.1875,0.0
7170.0,0.486611,0.024128,0.101674,0.078511,0.820642,0.002929,0.64515,0.002762,0.069382,0.058804,0.018985,0.991025,0.402859,0.043986,0.571429
540.0,0.503704,0.001852,0.112963,0.041045,0.931482,0.0,0.827778,0.0,0.027778,0.117647,0.005556,0.988889,0.029412,0.0,1.0
1328.0,0.470633,0.0,0.17244,0.105263,0.877259,0.0,0.715385,0.0,0.026923,0.037037,0.0,1.0,0.348148,0.098765,0.6
8396.0,0.484874,0.006908,0.083254,0.063584,0.839447,0.000596,0.687787,0.00551,0.078053,0.032,0.007958,0.988369,0.305185,0.03931,0.31579
36124.0,0.493301,0.006395,0.085207,0.07288,0.952192,0.009938,0.901117,0.001171,0.016931,0.017606,0.005133,0.978927,0.065646,0.071836,0.4375
2948.0,0.47863,0.004071,0.10346,0.072219,0.890095,0.0,0.751135,0.000908,0.039964,0.031662,0.007266,0.997275,0.273527,0.063205,0.222222
264.0,0.488636,0.041667,0.094697,0.066667,0.882576,0.0,0.755102,0.010204,0.05102,0.109091,0.040816,0.969388,0.209091,0.16,0.0
551.0,0.473684,0.00363,0.176044,0.172414,0.872958,0.0,0.714932,0.0,0.031674,0.047414,0.0,1.0,0.099138,0.171429,0.0
111.0,0.477478,0.0,0.315315,0.224138,0.828829,0.0,0.660377,0.0,0.018868,0.131148,0.0,1.0,0.311475,0.0,1.0
2097.0,0.494516,0.001431,0.0763,0.046226,0.896042,0.0,0.778075,0.005348,0.06016,0.022222,0.001337,0.985294,0.25098,0.11579,0.285714
16177.0,0.510416,0.581319,0.078074,0.069571,0.849107,0.010323,0.684298,0.005733,0.076198,0.105542,0.595894,0.817459,0.687345,0.171227,0.111111
18911.0,0.487917,0.027497,0.128127,0.086328,0.812913,0.007192,0.667638,0.006888,0.090343,0.066757,0.022255,0.930322,0.286686,0.078313,0.244755
6869.0,0.655263,0.163779,0.000582,0.002112,0.644635,0.350561,0.974381,0.0,0.002562,0.030629,0.166524,0.863365,0.375,0.254919,0.0
2707.0,0.415589,0.001108,0.823421,0.282554,0.77983,0.063908,0.714385,0.0,0.008339,0.081098,0.000695,0.991661,0.083014,0.0,0.932203
29.0,0.62069,0.0,0.206897,0.0,0.965517,0.0,0.909091,0.0,0.0,0.45,0.0,1.0,0.25,0.0,0.0
48950.0,0.473524,0.010582,0.153054,0.109697,0.832237,0.007048,0.664868,0.002698,0.044154,0.041657,0.00991,0.996566,0.273638,0.038433,0.291262
4004.0,0.501748,0.003497,0.076923,0.049624,0.958542,0.0,0.887833,0.002852,0.035171,0.022305,0.004753,0.928707,0.394052,0.261307,0.666667
1322.0,0.46823,0.002269,0.172466,0.103841,0.805598,0.0,0.606957,0.006957,0.04,0.173851,0.001739,0.993044,0.281609,0.054152,0.666667
2724.0,0.462555,0.002203,0.194934,0.144126,0.83627,0.0,0.645329,0.00173,0.026817,0.054783,0.00173,0.99827,0.275552,0.025,0.833333
306.0,0.509804,0.0,0.143791,0.086667,0.908497,0.0,0.771429,0.009524,0.019048,0.054054,0.0,1.0,0.27027,0.181818,1.0
465.0,0.464516,0.0,0.146237,0.100402,0.907527,0.0,0.777143,0.0,0.022857,0.043716,0.0,0.965714,0.240437,0.047619,0.0
1835.0,0.453951,0.00327,0.232698,0.171657,0.808174,0.0,0.631829,0.002375,0.047506,0.115546,0.001188,0.95962,0.336135,0.037267,0.333333
1764.0,0.455782,0.396825,0.163265,0.160417,0.85941,0.030612,0.70936,0.001642,0.022989,0.236842,0.372742,0.896552,0.493734,0.182573,0.428571
261229.0,0.533287,0.390508,0.105111,0.098762,0.708413,0.126448,0.644181,0.006002,0.088167,0.094004,0.363307,0.978989,0.43056,0.104111,0.469646
2135.0,0.497892,0.009368,0.200468,0.17444,0.83185,0.048244,0.704636,0.002649,0.031788,0.05625,0.009272,0.956291,0.24,0.179641,0.461539
972.0,0.463992,0.807613,0.179012,0.130518,0.906379,0.0,0.748447,0.006211,0.012422,0.069364,0.73913,1.0,0.32659,0.185185,0.0
31813.0,0.492252,0.01798,0.112218,0.087476,0.801182,0.026656,0.662196,0.004279,0.086406,0.067168,0.017034,0.967907,0.371536,0.061454,0.352201
249.0,0.461847,0.024096,0.176707,0.156716,0.851406,0.0,0.669903,0.0,0.029126,0.072072,0.019418,0.990291,0.252252,0.111111,0.5
5972.0,0.505861,0.003182,0.07418,0.049136,0.894675,0.0,0.772298,0.010493,0.06978,0.109346,0.002099,0.911857,0.321963,0.168033,0.066667
278.0,0.507194,0.0,0.151079,0.051095,0.920863,0.0,0.806122,0.010204,0.020408,0.084112,0.0,0.979592,0.280374,0.192308,0.5
517.0,0.475822,0.001934,0.135397,0.110701,0.897486,0.0,0.743456,0.010471,0.015707,0.059113,0.0,1.0,0.157636,0.16,1.0
34128.0,0.465102,0.00252,0.186621,0.113229,0.862957,0.007443,0.71575,0.000717,0.028232,0.029215,0.00258,0.993838,0.10135,0.02548,0.290323
1057.0,0.467361,0.000946,0.178808,0.16341,0.781457,0.0,0.600849,0.004246,0.078556,0.140511,0.002123,1.0,0.375912,0.019324,0.5
20241.0,0.483524,0.709056,0.080184,0.067056,0.929401,0.005138,0.827113,0.003987,0.027432,0.045081,0.656459,0.957097,0.244441,0.155816,0.45946
121.0,0.53719,0.0,0.231405,0.196429,0.793388,0.0,0.561404,0.0,0.0,0.208333,0.0,1.0,0.319444,0.0,0.0
137.0,0.518248,0.007299,0.145985,0.090909,0.861314,0.0,0.698113,0.0,0.056604,0.101695,0.0,1.0,0.372881,0.125,0.0
3117.0,0.473532,0.001283,0.19923,0.147471,0.892204,0.0,0.747541,0.001639,0.020492,0.033281,0.001639,0.99918,0.190174,0.064706,0.5
2403.0,0.491469,0.031211,0.091136,0.074468,0.865585,0.0,0.726043,0.006764,0.071026,0.126969,0.02593,0.988726,0.172244,0.121849,0.472222
7130.0,0.473352,0.012342,0.11669,0.1004,0.721599,0.0,0.523327,0.003767,0.084323,0.062228,0.01217,0.991597,0.421467,0.015237,0.476191
89.0,0.449438,0.0,0.224719,0.183674,0.820225,0.0,0.651163,0.0,0.023256,0.104167,0.0,1.0,0.270833,0.0,0.0
85486.0,0.485074,0.035795,0.162565,0.112361,0.771752,0.018927,0.604087,0.003129,0.08478,0.039211,0.032159,0.899718,0.457322,0.076377,0.227564
3323.0,0.471261,0.000602,0.307553,0.172453,0.786639,0.0,0.615285,0.007772,0.051814,0.2249,0.000648,0.977332,0.596386,0.081967,0.5
954.0,0.483229,0.231656,0.121593,0.103448,0.875262,0.009434,0.749263,0.0,0.050148,0.023055,0.221239,0.882006,0.268012,0.121739,1.0
1498.0,0.516689,0.001335,0.056075,0.040055,0.935915,0.0,0.845214,0.004073,0.034623,0.046602,0.0,0.985743,0.128155,0.105263,0.444444
10955.0,0.468462,0.374167,0.120584,0.095483,0.914925,0.0,0.792517,0.004448,0.026426,0.030195,0.364992,0.993982,0.152246,0.191861,0.636364
12675.0,0.503511,0.059724,0.088915,0.061497,0.880237,0.0,0.77523,0.003214,0.067067,0.035744,0.051639,0.965931,0.129959,0.116303,0.189189
1082.0,0.47597,0.0,0.148799,0.089947,0.890943,0.0,0.733496,0.002445,0.017115,0.099119,0.0,1.0,0.235683,0.080357,0.666667
192.0,0.567708,0.057292,0.109375,0.096386,0.708333,0.041667,0.556962,0.025317,0.088608,0.081395,0.063291,0.78481,0.813954,0.106061,0.0
414.0,0.442029,0.002416,0.311594,0.194805,0.830918,0.0,0.638744,0.0,0.005236,0.107477,0.0,1.0,0.266355,0.080645,1.0
1201.0,0.449625,0.0,0.328893,0.240545,0.759367,0.060783,0.612717,0.003854,0.021195,0.079787,0.0,0.996146,0.294326,0.06338,0.384615
21847.0,0.476496,0.171374,0.083719,0.072746,0.862956,0.046917,0.77754,0.002137,0.032181,0.053941,0.155962,0.996128,0.245705,0.08414,0.358696
1734.0,0.475202,0.0,0.153979,0.113187,0.918108,0.0,0.798387,0.004839,0.016129,0.037267,0.0,1.0,0.142857,0.057143,1.0
1540.0,0.451948,0.003247,0.235714,0.195498,0.745455,0.070779,0.611111,0.003268,0.053922,0.349628,0.001634,1.0,0.239107,0.055556,0.5
3750.0,0.4608,0.0016,0.109333,0.096934,0.884267,0.0,0.726415,0.004354,0.029753,0.039052,0.000726,0.98984,0.290795,0.08365,0.2
142.0,0.528169,0.070423,0.112676,0.074627,0.950704,0.0,0.851064,0.0,0.0,0.12963,0.085106,1.0,0.296296,0.166667,0.0
36793.0,0.506917,0.040279,0.080776,0.065869,0.888131,0.021607,0.767563,0.00428,0.046804,0.175084,0.043268,0.442263,0.59019,0.272777,0.151007
5255.0,0.79353,0.234443,0.045481,0.086636,0.341199,0.603996,0.710495,0.001206,0.053076,0.056883,0.001206,0.986731,0.394767,0.105263,0.636364
407.0,0.503686,0.002457,0.081081,0.074257,0.894349,0.0,0.763889,0.0,0.034722,0.033557,0.0,0.958333,0.322148,0.05,0.0
4434.0,0.471132,0.002932,0.172079,0.144989,0.800406,0.023455,0.639956,0.003293,0.055982,0.143797,0.000549,0.996707,0.308741,0.052375,0.611111
288.0,0.506944,0.427083,0.104167,0.098592,0.920139,0.0,0.784314,0.0,0.009804,0.081081,0.343137,0.970588,0.378378,0.157895,0.0
21860.0,0.451372,0.002059,0.537923,0.212291,0.818207,0.014959,0.69252,0.001474,0.025608,0.130755,0.001658,0.988946,0.267035,0.060098,0.54417
2865.0,0.455148,0.006981,0.173124,0.172325,0.816056,0.053054,0.696757,0.005259,0.021034,0.057025,0.007888,0.997371,0.423967,0.062992,0.545455
1378.0,0.45283,0.53193,0.199565,0.169761,0.84688,0.013062,0.692308,0.0,0.023256,0.079077,0.497317,0.994633,0.257002,0.068421,0.857143
1361.0,0.438648,0.705364,0.114622,0.136126,0.918442,0.002204,0.767494,0.0,0.009029,0.099594,0.638826,0.997743,0.280488,0.174242,0.75
5255.0,0.485633,0.029496,0.051189,0.052534,0.926166,0.0,0.83044,0.005787,0.041088,0.04,0.027199,0.991319,0.086667,0.143182,0.333333
1908.0,0.482704,0.007338,0.100105,0.084093,0.824948,0.010482,0.660027,0.003984,0.063745,0.049242,0.010624,0.992032,0.32197,0.057627,0.454546
6547.0,0.45349,0.0947,0.185734,0.165176,0.832595,0.03284,0.693195,0.004229,0.023453,0.069743,0.082276,0.994618,0.300072,0.099785,0.5625
31282.0,0.483537,0.006553,0.103126,0.065363,0.855636,0.003516,0.690403,0.005123,0.053791,0.05143,0.006318,0.963456,0.393861,0.057099,0.385135
3791.0,0.481931,0.004221,0.127407,0.101833,0.864416,0.003693,0.710207,0.004996,0.055675,0.075858,0.002141,0.990007,0.289578,0.083164,0.458333
27812.0,0.508198,0.210377,0.08784,0.074061,0.656731,0.013555,0.484389,0.00411,0.165442,0.118888,0.200617,0.944906,0.450899,0.058212,0.217647
9007.0,0.467525,0.027645,0.128234,0.113636,0.854336,0.041856,0.753633,0.004293,0.045244,0.03934,0.024769,0.966314,0.306789,0.087114,0.52381
7455.0,0.485312,0.007512,0.131187,0.063331,0.904628,0.0,0.791166,0.001767,0.034276,0.05855,0.008127,0.972085,0.122755,0.061798,0.147727
4462.0,0.482743,0.010309,0.066338,0.066291,0.884805,0.0,0.743169,0.004857,0.045537,0.017889,0.009108,0.996357,0.307692,0.082459,0.0
5626.0,0.476893,0.00711,0.225204,0.09718,0.784038,0.013509,0.649536,0.004637,0.07728,0.476855,0.007728,0.912674,0.438448,0.047312,0.117647
75.0,0.493333,0.0,0.213333,0.052632,0.88,0.0,0.727273,0.0,0.0,0.282609,0.0,1.0,0.173913,0.0,1.0
34311.0,0.454665,0.794177,0.111597,0.110309,0.90079,0.016729,0.771963,0.003147,0.021041,0.146966,0.768636,0.996044,0.338421,0.198225,0.641221
