,scaled_input_RevolvingUtilizationOfUnsecuredLines,scaled_input_age,scaled_input_NumberOfTime30-59DaysPastDueNotWorse,scaled_input_DebtRatio,scaled_input_MonthlyIncome,scaled_input_NumberOfOpenCreditLinesAndLoans,scaled_input_NumberOfTimes90DaysLate,scaled_input_NumberRealEstateLoansOrLines,scaled_input_NumberOfTime60-89DaysPastDueNotWorse,scaled_input_NumberOfDependents,scaled_input_target,origin_input_RevolvingUtilizationOfUnsecuredLines,origin_input_age,origin_input_NumberOfTime30-59DaysPastDueNotWorse,origin_input_DebtRatio,origin_input_MonthlyIncome,origin_input_NumberOfOpenCreditLinesAndLoans,origin_input_NumberOfTimes90DaysLate,origin_input_NumberRealEstateLoansOrLines,origin_input_NumberOfTime60-89DaysPastDueNotWorse,origin_input_NumberOfDependents,origin_input_target,running_time,Found,ground_truth,prediction,scaled_cf_RevolvingUtilizationOfUnsecuredLines,scaled_cf_age,scaled_cf_NumberOfTime30-59DaysPastDueNotWorse,scaled_cf_DebtRatio,scaled_cf_MonthlyIncome,scaled_cf_NumberOfOpenCreditLinesAndLoans,scaled_cf_NumberOfTimes90DaysLate,scaled_cf_NumberRealEstateLoansOrLines,scaled_cf_NumberOfTime60-89DaysPastDueNotWorse,scaled_cf_NumberOfDependents,scaled_cf_target,origin_cf_RevolvingUtilizationOfUnsecuredLines,origin_cf_age,origin_cf_NumberOfTime30-59DaysPastDueNotWorse,origin_cf_DebtRatio,origin_cf_MonthlyIncome,origin_cf_NumberOfOpenCreditLinesAndLoans,origin_cf_NumberOfTimes90DaysLate,origin_cf_NumberRealEstateLoansOrLines,origin_cf_NumberOfTime60-89DaysPastDueNotWorse,origin_cf_NumberOfDependents,origin_cf_target
0,4.545454090909091e-05,0.051282051282051266,0.0,1.1727180921184038e-06,0.0063999999999999994,0.019230769230769232,0.02040816326530612,0.0,0.0,0.125,Y,0.9999999,25.0,0.0,0.029356652,1600.0,1.0,2.0,0.0,0.0,1.0,Y,0.6440598964691162,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,4.545454090909091e-05,0.051282051282051266,0.0,1.1727180921184038e-06,0.0063999999999999994,0.019230769230769232,0.02040816326530612,0.0,0.0,0.125,Y,0.9999999,25.0,0.0,0.029356652,1600.0,1.0,2.0,0.0,0.0,1.0,Y,0.6636719703674316,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.1100125e-06,0.6794871794871795,0.0,6.548732872608158e-07,0.01,0.25,0.0,0.0,0.0,0.0,Y,0.068420275,74.0,0.0,0.016393443,2500.0,13.0,0.0,0.0,0.0,0.0,Y,0.6553561687469482,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.1100125e-06,0.6794871794871795,0.0,6.548732872608158e-07,0.01,0.25,0.0,0.0,0.0,0.0,Y,0.068420275,74.0,0.0,0.016393443,2500.0,13.0,0.0,0.0,0.0,0.0,Y,0.663532018661499,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.1100125e-06,0.6794871794871795,0.0,6.548732872608158e-07,0.01,0.25,0.0,0.0,0.0,0.0,Y,0.068420275,74.0,0.0,0.016393443,2500.0,13.0,0.0,0.0,0.0,0.0,Y,0.6260361671447754,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.1100125e-06,0.6794871794871795,0.0,6.548732872608158e-07,0.01,0.25,0.0,0.0,0.0,0.0,Y,0.068420275,74.0,0.0,0.016393443,2500.0,13.0,0.0,0.0,0.0,0.0,Y,0.6196880340576172,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.1100125e-06,0.6794871794871795,0.0,6.548732872608158e-07,0.01,0.25,0.0,0.0,0.0,0.0,Y,0.068420275,74.0,0.0,0.016393443,2500.0,13.0,0.0,0.0,0.0,0.0,Y,0.650299072265625,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.1521418636363633e-06,0.6025641025641026,0.0,3.850531298685735e-07,0.060168,0.13461538461538464,0.0,0.0,0.0,0.125,N,0.069347121,68.0,0.0,0.009639035,15042.0,7.000000000000001,0.0,0.0,0.0,1.0,N,1.4295270442962646,Y,N,N,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Y,22000.0,99.0,98.0,25033.0,250000.0,52.0,98.0,29.0,98.0,8.0,Y
0,3.1521418636363633e-06,0.6025641025641026,0.0,3.850531298685735e-07,0.060168,0.13461538461538464,0.0,0.0,0.0,0.125,N,0.069347121,68.0,0.0,0.009639035,15042.0,7.000000000000001,0.0,0.0,0.0,1.0,N,1.3975648880004883,Y,N,N,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Y,22000.0,99.0,98.0,25033.0,250000.0,52.0,98.0,29.0,98.0,8.0,Y
0,3.1521418636363633e-06,0.6025641025641026,0.0,3.850531298685735e-07,0.060168,0.13461538461538464,0.0,0.0,0.0,0.125,N,0.069347121,68.0,0.0,0.009639035,15042.0,7.000000000000001,0.0,0.0,0.0,1.0,N,1.375154972076416,Y,N,N,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Y,22000.0,99.0,98.0,25033.0,250000.0,52.0,98.0,29.0,98.0,8.0,Y
0,3.1521418636363633e-06,0.6025641025641026,0.0,3.850531298685735e-07,0.060168,0.13461538461538464,0.0,0.0,0.0,0.125,N,0.069347121,68.0,0.0,0.009639035,15042.0,7.000000000000001,0.0,0.0,0.0,1.0,N,1.5029487609863281,Y,N,N,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Y,22000.0,99.0,98.0,25033.0,250000.0,52.0,98.0,29.0,98.0,8.0,Y
0,3.1521418636363633e-06,0.6025641025641026,0.0,3.850531298685735e-07,0.060168,0.13461538461538464,0.0,0.0,0.0,0.125,N,0.069347121,68.0,0.0,0.009639035,15042.0,7.000000000000001,0.0,0.0,0.0,1.0,N,1.4367821216583252,Y,N,N,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Y,22000.0,99.0,98.0,25033.0,250000.0,52.0,98.0,29.0,98.0,8.0,Y
0,0.0,0.5769230769230769,0.0,1.7235019414373026e-05,0.017499999999999998,0.19230769230769232,0.0,0.034482758620689655,0.0,0.0,N,0.0,66.0,0.0,0.43144424099999995,4375.0,10.0,0.0,1.0,0.0,0.0,N,1.3902819156646729,Y,N,N,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Y,22000.0,99.0,98.0,25033.0,250000.0,52.0,98.0,29.0,98.0,8.0,Y
0,0.0,0.5769230769230769,0.0,1.7235019414373026e-05,0.017499999999999998,0.19230769230769232,0.0,0.034482758620689655,0.0,0.0,N,0.0,66.0,0.0,0.43144424099999995,4375.0,10.0,0.0,1.0,0.0,0.0,N,1.364593744277954,Y,N,N,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Y,22000.0,99.0,98.0,25033.0,250000.0,52.0,98.0,29.0,98.0,8.0,Y
0,0.0,0.5769230769230769,0.0,1.7235019414373026e-05,0.017499999999999998,0.19230769230769232,0.0,0.034482758620689655,0.0,0.0,N,0.0,66.0,0.0,0.43144424099999995,4375.0,10.0,0.0,1.0,0.0,0.0,N,1.3516240119934082,Y,N,N,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Y,22000.0,99.0,98.0,25033.0,250000.0,52.0,98.0,29.0,98.0,8.0,Y
0,0.0,0.5769230769230769,0.0,1.7235019414373026e-05,0.017499999999999998,0.19230769230769232,0.0,0.034482758620689655,0.0,0.0,N,0.0,66.0,0.0,0.43144424099999995,4375.0,10.0,0.0,1.0,0.0,0.0,N,1.3510198593139648,Y,N,N,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Y,22000.0,99.0,98.0,25033.0,250000.0,52.0,98.0,29.0,98.0,8.0,Y
0,0.0,0.5769230769230769,0.0,1.7235019414373026e-05,0.017499999999999998,0.19230769230769232,0.0,0.034482758620689655,0.0,0.0,N,0.0,66.0,0.0,0.43144424099999995,4375.0,10.0,0.0,1.0,0.0,0.0,N,1.3740758895874023,Y,N,N,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Y,22000.0,99.0,98.0,25033.0,250000.0,52.0,98.0,29.0,98.0,8.0,Y
0,3.675658290909091e-05,0.38461538461538464,0.02040816326530612,2.1724758518755243e-06,0.020664,0.13461538461538464,0.0,0.0,0.0,0.0,Y,0.808644824,51.0,2.0,0.054383588000000004,5166.0,7.000000000000001,0.0,0.0,0.0,0.0,Y,0.7028849124908447,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.675658290909091e-05,0.38461538461538464,0.02040816326530612,2.1724758518755243e-06,0.020664,0.13461538461538464,0.0,0.0,0.0,0.0,Y,0.808644824,51.0,2.0,0.054383588000000004,5166.0,7.000000000000001,0.0,0.0,0.0,0.0,Y,0.6642441749572754,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.675658290909091e-05,0.38461538461538464,0.02040816326530612,2.1724758518755243e-06,0.020664,0.13461538461538464,0.0,0.0,0.0,0.0,Y,0.808644824,51.0,2.0,0.054383588000000004,5166.0,7.000000000000001,0.0,0.0,0.0,0.0,Y,0.6856391429901123,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.675658290909091e-05,0.38461538461538464,0.02040816326530612,2.1724758518755243e-06,0.020664,0.13461538461538464,0.0,0.0,0.0,0.0,Y,0.808644824,51.0,2.0,0.054383588000000004,5166.0,7.000000000000001,0.0,0.0,0.0,0.0,Y,0.6747658252716064,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.675658290909091e-05,0.38461538461538464,0.02040816326530612,2.1724758518755243e-06,0.020664,0.13461538461538464,0.0,0.0,0.0,0.0,Y,0.808644824,51.0,2.0,0.054383588000000004,5166.0,7.000000000000001,0.0,0.0,0.0,0.0,Y,0.6965460777282715,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,8.723783181818182e-07,0.16666666666666669,0.030612244897959183,7.102216554148524e-06,0.014799999999999999,0.11538461538461539,0.030612244897959183,0.0,0.0,0.0,Y,0.019192323,34.0,3.0,0.177789787,3700.0,6.0,3.0,0.0,0.0,0.0,Y,0.6435351371765137,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,8.723783181818182e-07,0.16666666666666669,0.030612244897959183,7.102216554148524e-06,0.014799999999999999,0.11538461538461539,0.030612244897959183,0.0,0.0,0.0,Y,0.019192323,34.0,3.0,0.177789787,3700.0,6.0,3.0,0.0,0.0,0.0,Y,0.6443800926208496,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,8.723783181818182e-07,0.16666666666666669,0.030612244897959183,7.102216554148524e-06,0.014799999999999999,0.11538461538461539,0.030612244897959183,0.0,0.0,0.0,Y,0.019192323,34.0,3.0,0.177789787,3700.0,6.0,3.0,0.0,0.0,0.0,Y,0.6414780616760254,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,8.723783181818182e-07,0.16666666666666669,0.030612244897959183,7.102216554148524e-06,0.014799999999999999,0.11538461538461539,0.030612244897959183,0.0,0.0,0.0,Y,0.019192323,34.0,3.0,0.177789787,3700.0,6.0,3.0,0.0,0.0,0.0,Y,0.7091567516326904,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,8.723783181818182e-07,0.16666666666666669,0.030612244897959183,7.102216554148524e-06,0.014799999999999999,0.11538461538461539,0.030612244897959183,0.0,0.0,0.0,Y,0.019192323,34.0,3.0,0.177789787,3700.0,6.0,3.0,0.0,0.0,0.0,Y,0.678778886795044,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.8272715863636356e-05,0.2948717948717949,0.0,2.1131124076219393e-05,0.017252,0.15384615384615385,0.0,0.034482758620689655,0.0,0.125,Y,0.8419997489999999,44.0,0.0,0.528975429,4313.0,8.0,0.0,1.0,0.0,1.0,Y,0.7136790752410889,N,N,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.8272715863636356e-05,0.2948717948717949,0.0,2.1131124076219393e-05,0.017252,0.15384615384615385,0.0,0.034482758620689655,0.0,0.125,Y,0.8419997489999999,44.0,0.0,0.528975429,4313.0,8.0,0.0,1.0,0.0,1.0,Y,0.7031867504119873,N,N,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.8272715863636356e-05,0.2948717948717949,0.0,2.1131124076219393e-05,0.017252,0.15384615384615385,0.0,0.034482758620689655,0.0,0.125,Y,0.8419997489999999,44.0,0.0,0.528975429,4313.0,8.0,0.0,1.0,0.0,1.0,Y,0.756523847579956,N,N,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.8272715863636356e-05,0.2948717948717949,0.0,2.1131124076219393e-05,0.017252,0.15384615384615385,0.0,0.034482758620689655,0.0,0.125,Y,0.8419997489999999,44.0,0.0,0.528975429,4313.0,8.0,0.0,1.0,0.0,1.0,Y,0.7290780544281006,N,N,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.8272715863636356e-05,0.2948717948717949,0.0,2.1131124076219393e-05,0.017252,0.15384615384615385,0.0,0.034482758620689655,0.0,0.125,Y,0.8419997489999999,44.0,0.0,0.528975429,4313.0,8.0,0.0,1.0,0.0,1.0,Y,0.7006359100341797,N,N,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.097961881818181e-05,0.4230769230769231,0.0,2.574642575799944e-05,0.021599999999999998,0.2884615384615385,0.0,0.034482758620689655,0.0,0.25,Y,0.6815516139999999,54.0,0.0,0.644510276,5400.0,15.0,0.0,1.0,0.0,2.0,Y,0.7135858535766602,N,N,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.097961881818181e-05,0.4230769230769231,0.0,2.574642575799944e-05,0.021599999999999998,0.2884615384615385,0.0,0.034482758620689655,0.0,0.25,Y,0.6815516139999999,54.0,0.0,0.644510276,5400.0,15.0,0.0,1.0,0.0,2.0,Y,0.6559951305389404,N,N,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.097961881818181e-05,0.4230769230769231,0.0,2.574642575799944e-05,0.021599999999999998,0.2884615384615385,0.0,0.034482758620689655,0.0,0.25,Y,0.6815516139999999,54.0,0.0,0.644510276,5400.0,15.0,0.0,1.0,0.0,2.0,Y,0.6385338306427002,N,N,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.097961881818181e-05,0.4230769230769231,0.0,2.574642575799944e-05,0.021599999999999998,0.2884615384615385,0.0,0.034482758620689655,0.0,0.25,Y,0.6815516139999999,54.0,0.0,0.644510276,5400.0,15.0,0.0,1.0,0.0,2.0,Y,0.6400220394134521,N,N,Y,,,,,,,,,,,,,,,,,,,,,,
0,3.097961881818181e-05,0.4230769230769231,0.0,2.574642575799944e-05,0.021599999999999998,0.2884615384615385,0.0,0.034482758620689655,0.0,0.25,Y,0.6815516139999999,54.0,0.0,0.644510276,5400.0,15.0,0.0,1.0,0.0,2.0,Y,0.6475629806518555,N,N,Y,,,,,,,,,,,,,,,,,,,,,,
