,scaled_input_age,scaled_input_age_cat,scaled_input_sex,scaled_input_race,scaled_input_priors_count,scaled_input_days_b_screening_arrest,scaled_input_c_charge_degree,scaled_input_is_recid,scaled_input_is_violent_recid,scaled_input_two_year_recid,scaled_input_length_of_stay,scaled_input_class,origin_input_age,origin_input_age_cat,origin_input_sex,origin_input_race,origin_input_priors_count,origin_input_days_b_screening_arrest,origin_input_c_charge_degree,origin_input_is_recid,origin_input_is_violent_recid,origin_input_two_year_recid,origin_input_length_of_stay,origin_input_class,scaled_cf_age,scaled_cf_age_cat,scaled_cf_sex,scaled_cf_race,scaled_cf_priors_count,scaled_cf_days_b_screening_arrest,scaled_cf_c_charge_degree,scaled_cf_is_recid,scaled_cf_is_violent_recid,scaled_cf_two_year_recid,scaled_cf_length_of_stay,scaled_cf_class,origin_cf_age,origin_cf_age_cat,origin_cf_sex,origin_cf_race,origin_cf_priors_count,origin_cf_days_b_screening_arrest,origin_cf_c_charge_degree,origin_cf_is_recid,origin_cf_is_violent_recid,origin_cf_two_year_recid,origin_cf_length_of_stay,origin_cf_class,running_time,Found,ground_truth,prediction
0,0.19230769230769232,25 - 45,Male,Hispanic,0.02631578947368421,0.000946073793755913,F,0,0,0,0.0,Medium-Low,33.0,25 - 45,Male,Hispanic,1.0,1.0,F,0,0,0,0.0,Medium-Low,0.19230769230769232,25 - 45,Male,Hispanic,0.02631578947368421,0.000946073793755913,F,0,0,1,0.3,High,33.0,25 - 45,Male,Hispanic,1.0,1.0,F,0,0,1,239.7,High,0.03471517562866211,Y,Medium-Low,Medium-Low
0,0.19230769230769232,25 - 45,Male,Hispanic,0.02631578947368421,0.000946073793755913,F,0,0,0,0.0,Medium-Low,33.0,25 - 45,Male,Hispanic,1.0,1.0,F,0,0,0,0.0,Medium-Low,0.19230769230769232,25 - 45,Male,Hispanic,0.02631578947368421,0.0901870742,F,0,0,0,0.7,High,33.0,25 - 45,Male,Hispanic,1.0,95.32773742939999,F,0,0,0,559.3,High,0.035465240478515625,Y,Medium-Low,Medium-Low
0,0.19230769230769232,25 - 45,Male,Hispanic,0.02631578947368421,0.000946073793755913,F,0,0,0,0.0,Medium-Low,33.0,25 - 45,Male,Hispanic,1.0,1.0,F,0,0,0,0.0,Medium-Low,0.19230769230769232,25 - 45,Male,Hispanic,0.02631578947368421,0.000946073793755913,F,0,0,0,0.9,High,33.0,25 - 45,Male,Hispanic,1.0,1.0,F,0,0,0,719.1,High,0.03608298301696777,Y,Medium-Low,Medium-Low
0,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,0.0,High,0.17692409,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.7,High,31.800079020000002,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,559.3,High,0.034996986389160156,Y,High,Medium-Low
0,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,0.0,High,0.11538461538461539,25 - 45,Male,Native American,0.8,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Male,Native American,30.400000000000002,300.0,M,1,0,1,0.0,High,0.03499269485473633,Y,High,Medium-Low
0,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,0.0,High,0.11538461538461539,Less than 25,Male,African-American,0.10526315789473684,0.28382213812677387,F,1,0,1,0.0,High,27.0,Less than 25,Male,African-American,4.0,300.0,F,1,0,1,0.0,High,0.034796953201293945,Y,High,Medium-Low
0,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,0.0,High,0.11538461538461539,25 - 45,Female,African-American,0.2,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Female,African-American,7.6000000000000005,300.0,M,1,0,1,0.0,High,0.03549385070800781,Y,High,Medium-Low
0,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,0.0,High,0.11538461538461539,25 - 45,Male,African-American,1.1,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Male,African-American,41.800000000000004,300.0,M,1,0,1,0.0,High,0.03506779670715332,Y,High,Medium-Low
0,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,0.0,Medium-Low,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,0.0,Medium-Low,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,0.9,High,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,719.1,High,0.03482818603515625,Y,Medium-Low,Medium-Low
0,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,0.0,Medium-Low,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,0.0,Medium-Low,0.10256410256410256,25 - 45,Male,Native American,0.3,0.000946073793755913,F,0,0,0,0.0,High,26.0,25 - 45,Male,Native American,11.4,1.0,F,0,0,0,0.0,High,0.034851789474487305,Y,Medium-Low,Medium-Low
0,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,0.0,Medium-Low,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,0.0,Medium-Low,0.10256410256410256,25 - 45,Male,Caucasian,0.5,0.0432892727,F,0,0,0,0.0,High,26.0,25 - 45,Male,Caucasian,19.0,45.7567612439,F,0,0,0,0.0,High,0.03485918045043945,Y,Medium-Low,Medium-Low
0,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,0.0,Medium-Low,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,0.0,Medium-Low,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,1.0,High,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,799.0,High,0.03526592254638672,Y,Medium-Low,Medium-Low
0,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,0.0,Medium-Low,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,0.0,Medium-Low,0.10256410256410256,25 - 45,Male,Native American,0.05263157894736842,0.000946073793755913,F,0,0,0,0.6,High,26.0,25 - 45,Male,Native American,2.0,1.0,F,0,0,0,479.4,High,0.035125017166137695,Y,Medium-Low,Medium-Low
0,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.0012515644555694619,Medium-Low,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,1.0,Medium-Low,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.4,High,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,319.6,High,0.03479909896850586,Y,Medium-Low,Medium-Low
0,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.0012515644555694619,Medium-Low,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,1.0,Medium-Low,0.20512820512820515,25 - 45,Male,Hispanic,0.3,0.0,M,1,0,1,0.0012515644555694619,High,34.0,25 - 45,Male,Hispanic,11.4,0.0,M,1,0,1,1.0,High,0.03503990173339844,Y,Medium-Low,Medium-Low
0,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.0012515644555694619,Medium-Low,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,1.0,Medium-Low,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,0,0.6,High,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,0,479.4,High,0.034477949142456055,Y,Medium-Low,Medium-Low
0,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.0012515644555694619,Medium-Low,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,1.0,Medium-Low,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.3,High,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,239.7,High,0.03497600555419922,Y,Medium-Low,Medium-Low
0,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.0012515644555694619,Medium-Low,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,1.0,Medium-Low,0.85146207,25 - 45,Male,Hispanic,0.8,0.0,M,1,0,1,0.0012515644555694619,High,84.41404146,25 - 45,Male,Hispanic,30.400000000000002,0.0,M,1,0,1,1.0,High,0.03503704071044922,Y,Medium-Low,Medium-Low
0,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.0025031289111389237,Medium-Low,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,2.0,Medium-Low,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,1.0,High,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,799.0,High,0.03465986251831055,Y,Medium-Low,Medium-Low
0,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.0025031289111389237,Medium-Low,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,2.0,Medium-Low,0.3205128205128205,25 - 45,Male,Caucasian,0.6,0.0,F,1,1,1,0.0025031289111389237,High,42.99999999999999,25 - 45,Male,Caucasian,22.8,0.0,F,1,1,1,2.0,High,0.03529787063598633,Y,Medium-Low,Medium-Low
0,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.0025031289111389237,Medium-Low,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,2.0,Medium-Low,0.3205128205128205,25 - 45,Male,Caucasian,1.0,0.0,F,1,1,1,0.0025031289111389237,High,42.99999999999999,25 - 45,Male,Caucasian,38.0,0.0,F,1,1,1,2.0,High,0.034886837005615234,Y,Medium-Low,Medium-Low
0,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.0025031289111389237,Medium-Low,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,2.0,Medium-Low,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,1.1,High,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,878.9000000000001,High,0.03492927551269531,Y,Medium-Low,Medium-Low
0,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.0025031289111389237,Medium-Low,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,2.0,Medium-Low,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.5,High,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,399.5,High,0.03489112854003906,Y,Medium-Low,Medium-Low
0,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.0,Medium-Low,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,0.0,Medium-Low,0.24358974358974358,25 - 45,Male,Caucasian,1.0,0.0,M,0,0,0,0.0,High,37.0,25 - 45,Male,Caucasian,38.0,0.0,M,0,0,0,0.0,High,0.03473401069641113,Y,Medium-Low,Medium-Low
0,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.0,Medium-Low,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,0.0,Medium-Low,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,0,0,0,0.4,High,37.0,25 - 45,Male,Caucasian,4.0,0.0,F,0,0,0,319.6,High,0.03498220443725586,Y,Medium-Low,Medium-Low
0,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.0,Medium-Low,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,0.0,Medium-Low,0.08692762,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.9,High,24.78035436,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,719.1,High,0.034368038177490234,Y,Medium-Low,Medium-Low
0,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.0,Medium-Low,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,0.0,Medium-Low,0.24358974358974358,25 - 45,Male,Caucasian,0.5,0.0,M,0,0,0,0.0,High,37.0,25 - 45,Male,Caucasian,19.0,0.0,M,0,0,0,0.0,High,0.034876346588134766,Y,Medium-Low,Medium-Low
0,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.0,Medium-Low,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,0.0,Medium-Low,0.24358974358974358,25 - 45,Male,Native American,0.10526315789473684,0.775757143,M,0,0,0,0.0,High,37.0,25 - 45,Male,Native American,4.0,819.9753001509999,M,0,0,0,0.0,High,0.03489518165588379,Y,Medium-Low,Medium-Low
0,0.15384615384615383,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,0,0,0.0,Medium-Low,30.0,25 - 45,Male,Caucasian,0.0,1.0,M,0,0,0,0.0,Medium-Low,0.15384615384615383,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,0,1,0.4,High,30.0,25 - 45,Male,Caucasian,0.0,1.0,M,0,0,1,319.6,High,0.034960031509399414,Y,Medium-Low,Medium-Low
0,0.15384615384615383,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,0,0,0.0,Medium-Low,30.0,25 - 45,Male,Caucasian,0.0,1.0,M,0,0,0,0.0,Medium-Low,0.15384615384615383,Less than 25,Male,Caucasian,0.7,0.000946073793755913,M,0,0,0,0.0,High,30.0,Less than 25,Male,Caucasian,26.6,1.0,M,0,0,0,0.0,High,0.03468608856201172,Y,Medium-Low,Medium-Low
0,0.15384615384615383,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,0,0,0.0,Medium-Low,30.0,25 - 45,Male,Caucasian,0.0,1.0,M,0,0,0,0.0,Medium-Low,0.15384615384615383,25 - 45,Male,Caucasian,0.8,0.000946073793755913,M,0,0,0,0.0,High,30.0,25 - 45,Male,Caucasian,30.400000000000002,1.0,M,0,0,0,0.0,High,0.034873008728027344,Y,Medium-Low,Medium-Low
0,0.15384615384615383,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,0,0,0.0,Medium-Low,30.0,25 - 45,Male,Caucasian,0.0,1.0,M,0,0,0,0.0,Medium-Low,0.15384615384615383,25 - 45,Male,Asian,0.0,0.000946073793755913,M,0,0,0,0.7,High,30.0,25 - 45,Male,Asian,0.0,1.0,M,0,0,0,559.3,High,0.03452277183532715,Y,Medium-Low,Medium-Low
0,0.15384615384615383,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,0,0,0.0,Medium-Low,30.0,25 - 45,Male,Caucasian,0.0,1.0,M,0,0,0,0.0,Medium-Low,0.15384615384615383,25 - 45,Male,Hispanic,0.0,0.000946073793755913,M,0,0,0,0.8,High,30.0,25 - 45,Male,Hispanic,0.0,1.0,M,0,0,0,639.2,High,0.03473520278930664,Y,Medium-Low,Medium-Low
0,0.4487179487179488,Greater than 45,Male,African-American,0.21052631578947367,0.000946073793755913,F,1,0,1,0.006257822277847309,Medium-Low,53.00000000000001,Greater than 45,Male,African-American,8.0,1.0,F,1,0,1,5.0,Medium-Low,0.4487179487179488,Greater than 45,Male,African-American,0.9,0.000946073793755913,F,1,0,1,0.006257822277847309,High,53.00000000000001,Greater than 45,Male,African-American,34.2,1.0,F,1,0,1,5.0,High,0.034898996353149414,Y,Medium-Low,Medium-Low
0,0.4487179487179488,Greater than 45,Male,African-American,0.21052631578947367,0.000946073793755913,F,1,0,1,0.006257822277847309,Medium-Low,53.00000000000001,Greater than 45,Male,African-American,8.0,1.0,F,1,0,1,5.0,Medium-Low,0.4487179487179488,Greater than 45,Male,African-American,0.9,0.000946073793755913,F,1,0,0,0.006257822277847309,High,53.00000000000001,Greater than 45,Male,African-American,34.2,1.0,F,1,0,0,5.0,High,0.03483080863952637,Y,Medium-Low,Medium-Low
0,0.4487179487179488,Greater than 45,Male,African-American,0.21052631578947367,0.000946073793755913,F,1,0,1,0.006257822277847309,Medium-Low,53.00000000000001,Greater than 45,Male,African-American,8.0,1.0,F,1,0,1,5.0,Medium-Low,0.4487179487179488,Greater than 45,Male,African-American,0.5,0.233921353,F,1,0,1,0.006257822277847309,High,53.00000000000001,Greater than 45,Male,African-American,19.0,247.254870121,F,1,0,1,5.0,High,0.03503704071044922,Y,Medium-Low,Medium-Low
0,0.4487179487179488,Greater than 45,Male,African-American,0.21052631578947367,0.000946073793755913,F,1,0,1,0.006257822277847309,Medium-Low,53.00000000000001,Greater than 45,Male,African-American,8.0,1.0,F,1,0,1,5.0,Medium-Low,0.4487179487179488,Greater than 45,Male,Hispanic,0.9,0.000946073793755913,F,1,0,1,0.006257822277847309,High,53.00000000000001,Greater than 45,Male,Hispanic,34.2,1.0,F,1,0,1,5.0,High,0.034834861755371094,Y,Medium-Low,Medium-Low
0,0.4487179487179488,Greater than 45,Male,African-American,0.21052631578947367,0.000946073793755913,F,1,0,1,0.006257822277847309,Medium-Low,53.00000000000001,Greater than 45,Male,African-American,8.0,1.0,F,1,0,1,5.0,Medium-Low,0.4487179487179488,Greater than 45,Male,African-American,1.1,0.5602532584,F,1,0,1,0.006257822277847309,High,53.00000000000001,Greater than 45,Male,African-American,41.800000000000004,592.1876941288,F,1,0,1,5.0,High,0.03505516052246094,Y,Medium-Low,Medium-Low
0,0.41025641025641024,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.0012515644555694619,Medium-Low,50.0,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,1.0,Medium-Low,0.41025641025641024,Greater than 45,Male,Caucasian,0.6,0.5511959112,F,1,0,0,0.0012515644555694619,High,50.0,Greater than 45,Male,Caucasian,22.8,582.6140781384,F,1,0,0,1.0,High,0.034501075744628906,Y,Medium-Low,Medium-Low
0,0.41025641025641024,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.0012515644555694619,Medium-Low,50.0,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,1.0,Medium-Low,0.41025641025641024,Less than 25,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.9,High,50.0,Less than 25,Male,Caucasian,1.0,1.0,F,1,0,0,719.1,High,0.03473830223083496,Y,Medium-Low,Medium-Low
0,0.41025641025641024,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.0012515644555694619,Medium-Low,50.0,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,1.0,Medium-Low,0.41025641025641024,Greater than 45,Male,Caucasian,1.0,0.000946073793755913,F,1,0,0,0.0012515644555694619,High,50.0,Greater than 45,Male,Caucasian,38.0,1.0,F,1,0,0,1.0,High,0.034723758697509766,Y,Medium-Low,Medium-Low
0,0.41025641025641024,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.0012515644555694619,Medium-Low,50.0,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,1.0,Medium-Low,0.41025641025641024,Greater than 45,Male,Caucasian,0.4,0.000946073793755913,F,1,0,0,0.9,High,50.0,Greater than 45,Male,Caucasian,15.200000000000001,1.0,F,1,0,0,719.1,High,0.03470921516418457,Y,Medium-Low,Medium-Low
0,0.41025641025641024,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.0012515644555694619,Medium-Low,50.0,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,1.0,Medium-Low,0.41025641025641024,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,1.1,High,50.0,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,878.9000000000001,High,0.03477978706359863,Y,Medium-Low,Medium-Low
