,scaled_input_age,scaled_input_age_cat,scaled_input_sex,scaled_input_race,scaled_input_priors_count,scaled_input_days_b_screening_arrest,scaled_input_c_charge_degree,scaled_input_is_recid,scaled_input_is_violent_recid,scaled_input_two_year_recid,scaled_input_length_of_stay,scaled_input_class,origin_input_age,origin_input_age_cat,origin_input_sex,origin_input_race,origin_input_priors_count,origin_input_days_b_screening_arrest,origin_input_c_charge_degree,origin_input_is_recid,origin_input_is_violent_recid,origin_input_two_year_recid,origin_input_length_of_stay,origin_input_class,scaled_cf_age,scaled_cf_age_cat,scaled_cf_sex,scaled_cf_race,scaled_cf_priors_count,scaled_cf_days_b_screening_arrest,scaled_cf_c_charge_degree,scaled_cf_is_recid,scaled_cf_is_violent_recid,scaled_cf_two_year_recid,scaled_cf_length_of_stay,scaled_cf_class,origin_cf_age,origin_cf_age_cat,origin_cf_sex,origin_cf_race,origin_cf_priors_count,origin_cf_days_b_screening_arrest,origin_cf_c_charge_degree,origin_cf_is_recid,origin_cf_is_violent_recid,origin_cf_two_year_recid,origin_cf_length_of_stay,origin_cf_class,running_time,Found,ground_truth,prediction
0,0.19230769230769232,25 - 45,Male,Hispanic,0.02631578947368421,0.000946073793755913,F,0,0,0,0.0,Medium-Low,33.0,25 - 45,Male,Hispanic,1.0,1.0,F,0,0,0,0.0,Medium-Low,0.19230769230769232,25 - 45,Male,Hispanic,0.5,0.000946073793755913,F,0,0,0,0.0,High,33.0,25 - 45,Male,Hispanic,19.0,1.0,F,0,0,0,0.0,High,0.030605792999267578,Y,Medium-Low,Medium-Low
0,0.19230769230769232,25 - 45,Male,Hispanic,0.02631578947368421,0.000946073793755913,F,0,0,0,0.0,Medium-Low,33.0,25 - 45,Male,Hispanic,1.0,1.0,F,0,0,0,0.0,Medium-Low,0.19230769230769232,Less than 25,Male,African-American,0.02631578947368421,0.000946073793755913,F,0,0,0,0.0,High,33.0,Less than 25,Male,African-American,1.0,1.0,F,0,0,0,0.0,High,0.030405044555664062,Y,Medium-Low,Medium-Low
0,0.19230769230769232,25 - 45,Male,Hispanic,0.02631578947368421,0.000946073793755913,F,0,0,0,0.0,Medium-Low,33.0,25 - 45,Male,Hispanic,1.0,1.0,F,0,0,0,0.0,Medium-Low,0.19230769230769232,25 - 45,Male,Hispanic,0.9,0.000946073793755913,F,0,0,0,0.0,High,33.0,25 - 45,Male,Hispanic,34.2,1.0,F,0,0,0,0.0,High,0.030764102935791016,Y,Medium-Low,Medium-Low
0,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,0.0,High,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.0008191124,M,1,0,1,0.0,Medium-Low,27.0,25 - 45,Male,African-American,4.0,0.8658018068,M,1,0,1,0.0,Medium-Low,0.03074193000793457,Y,High,High
0,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,0.0,High,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.1,Medium-Low,27.0,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,79.9,Medium-Low,0.03040909767150879,Y,High,High
0,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,0.0,High,0.84448472,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,F,1,0,1,0.0,Medium-Low,83.86980815999999,25 - 45,Male,African-American,4.0,300.0,F,1,0,1,0.0,Medium-Low,0.030510902404785156,Y,High,High
0,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,0.0,High,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,0,0.0,Medium-Low,27.0,25 - 45,Male,African-American,4.0,300.0,M,1,0,0,0.0,Medium-Low,0.030681848526000977,Y,High,High
0,0.11538461538461539,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.0,High,27.0,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,0.0,High,0.52347594,25 - 45,Male,African-American,0.10526315789473684,0.28382213812677387,M,1,0,1,0.0,Medium-Low,58.831123319999996,25 - 45,Male,African-American,4.0,300.0,M,1,0,1,0.0,Medium-Low,0.03086996078491211,Y,High,High
0,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,0.0,Medium-Low,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,0.0,Medium-Low,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,0.6,High,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,479.4,High,0.03062891960144043,Y,Medium-Low,Medium-Low
0,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,0.0,Medium-Low,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,0.0,Medium-Low,0.10256410256410256,25 - 45,Male,Caucasian,0.9,0.000946073793755913,F,0,0,0,0.0,High,26.0,25 - 45,Male,Caucasian,34.2,1.0,F,0,0,0,0.0,High,0.030331850051879883,Y,Medium-Low,Medium-Low
0,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,0.0,Medium-Low,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,0.0,Medium-Low,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,1.0,High,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,799.0,High,0.030447959899902344,Y,Medium-Low,Medium-Low
0,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,0.0,Medium-Low,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,0.0,Medium-Low,0.10256410256410256,25 - 45,Male,African-American,0.05263157894736842,0.000946073793755913,F,0,0,0,1.1,High,26.0,25 - 45,Male,African-American,2.0,1.0,F,0,0,0,878.9000000000001,High,0.030382156372070312,Y,Medium-Low,Medium-Low
0,0.10256410256410256,25 - 45,Male,Caucasian,0.05263157894736842,0.000946073793755913,F,0,0,0,0.0,Medium-Low,26.0,25 - 45,Male,Caucasian,2.0,1.0,F,0,0,0,0.0,Medium-Low,0.10256410256410256,25 - 45,Male,Other,0.05263157894736842,0.000946073793755913,F,0,0,0,0.0,High,26.0,25 - 45,Male,Other,2.0,1.0,F,0,0,0,0.0,High,0.03073716163635254,Y,Medium-Low,Medium-Low
0,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.0012515644555694619,Medium-Low,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,1.0,Medium-Low,0.00094798,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.0012515644555694619,High,18.07394244,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,1.0,High,0.031042814254760742,Y,Medium-Low,Medium-Low
0,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.0012515644555694619,Medium-Low,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,1.0,Medium-Low,0.62125626,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,0,0.0012515644555694619,High,66.45798828,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,0,1.0,High,0.031687021255493164,Y,Medium-Low,Medium-Low
0,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.0012515644555694619,Medium-Low,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,1.0,Medium-Low,0.20512820512820515,25 - 45,Male,Hispanic,1.0,0.0,M,0,0,1,0.0012515644555694619,High,34.0,25 - 45,Male,Hispanic,38.0,0.0,M,0,0,1,1.0,High,0.0315401554107666,Y,Medium-Low,Medium-Low
0,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.0012515644555694619,Medium-Low,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,1.0,Medium-Low,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,0,0.6,High,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,0,479.4,High,0.03047490119934082,Y,Medium-Low,Medium-Low
0,0.20512820512820515,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.0012515644555694619,Medium-Low,34.0,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,1.0,Medium-Low,0.06082855,25 - 45,Male,Hispanic,0.05263157894736842,0.0,M,1,0,1,0.0012515644555694619,High,22.7446269,25 - 45,Male,Hispanic,2.0,0.0,M,1,0,1,1.0,High,0.030696868896484375,Y,Medium-Low,Medium-Low
0,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.0025031289111389237,Medium-Low,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,2.0,Medium-Low,0.3205128205128205,25 - 45,Male,Caucasian,0.4,0.0,F,1,1,1,0.0025031289111389237,High,42.99999999999999,25 - 45,Male,Caucasian,15.200000000000001,0.0,F,1,1,1,2.0,High,0.030793190002441406,Y,Medium-Low,Medium-Low
0,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.0025031289111389237,Medium-Low,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,2.0,Medium-Low,0.3205128205128205,25 - 45,Male,Caucasian,0.6,0.0,M,1,1,1,0.0025031289111389237,High,42.99999999999999,25 - 45,Male,Caucasian,22.8,0.0,M,1,1,1,2.0,High,0.030896902084350586,Y,Medium-Low,Medium-Low
0,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.0025031289111389237,Medium-Low,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,2.0,Medium-Low,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,1.0,High,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,799.0,High,0.030689001083374023,Y,Medium-Low,Medium-Low
0,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.0025031289111389237,Medium-Low,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,2.0,Medium-Low,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.5,High,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,399.5,High,0.030853271484375,Y,Medium-Low,Medium-Low
0,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.0025031289111389237,Medium-Low,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,2.0,Medium-Low,0.3205128205128205,25 - 45,Male,Caucasian,0.10526315789473684,0.0,F,1,1,1,0.7,High,42.99999999999999,25 - 45,Male,Caucasian,4.0,0.0,F,1,1,1,559.3,High,0.03076910972595215,Y,Medium-Low,Medium-Low
0,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.0,Medium-Low,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,0.0,Medium-Low,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.5215255174,M,0,0,0,0.0,High,37.0,25 - 45,Male,Caucasian,4.0,551.2524718917999,M,0,0,0,0.0,High,0.03080010414123535,Y,Medium-Low,Medium-Low
0,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.0,Medium-Low,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,0.0,Medium-Low,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.4311027664,F,0,0,0,0.0,High,37.0,25 - 45,Male,Caucasian,4.0,455.6756240848,F,0,0,0,0.0,High,0.030807018280029297,Y,Medium-Low,Medium-Low
0,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.0,Medium-Low,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,0.0,Medium-Low,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.6,High,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,479.4,High,0.030852794647216797,Y,Medium-Low,Medium-Low
0,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.0,Medium-Low,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,0.0,Medium-Low,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.8,High,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,639.2,High,0.030350923538208008,Y,Medium-Low,Medium-Low
0,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.0,Medium-Low,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,0.0,Medium-Low,0.24358974358974358,25 - 45,Male,Caucasian,0.10526315789473684,0.0,M,0,0,0,0.5,High,37.0,25 - 45,Male,Caucasian,4.0,0.0,M,0,0,0,399.5,High,0.0322880744934082,Y,Medium-Low,Medium-Low
0,0.15384615384615383,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,0,0,0.0,Medium-Low,30.0,25 - 45,Male,Caucasian,0.0,1.0,M,0,0,0,0.0,Medium-Low,0.31083816,25 - 45,Male,Caucasian,1.1,0.000946073793755913,M,0,0,0,0.0,High,42.24537648,25 - 45,Male,Caucasian,41.800000000000004,1.0,M,0,0,0,0.0,High,0.031033992767333984,Y,Medium-Low,Medium-Low
0,0.15384615384615383,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,0,0,0.0,Medium-Low,30.0,25 - 45,Male,Caucasian,0.0,1.0,M,0,0,0,0.0,Medium-Low,0.15384615384615383,25 - 45,Male,Caucasian,0.5,0.000946073793755913,M,0,0,0,0.0,High,30.0,25 - 45,Male,Caucasian,19.0,1.0,M,0,0,0,0.0,High,0.030778884887695312,Y,Medium-Low,Medium-Low
0,0.15384615384615383,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,0,0,0.0,Medium-Low,30.0,25 - 45,Male,Caucasian,0.0,1.0,M,0,0,0,0.0,Medium-Low,0.15384615384615383,25 - 45,Male,Caucasian,0.6,0.000946073793755913,M,0,0,0,0.0,High,30.0,25 - 45,Male,Caucasian,22.8,1.0,M,0,0,0,0.0,High,0.030742883682250977,Y,Medium-Low,Medium-Low
0,0.15384615384615383,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,0,0,0.0,Medium-Low,30.0,25 - 45,Male,Caucasian,0.0,1.0,M,0,0,0,0.0,Medium-Low,0.15384615384615383,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,1,0,0.7,High,30.0,25 - 45,Male,Caucasian,0.0,1.0,M,0,1,0,559.3,High,0.030875205993652344,Y,Medium-Low,Medium-Low
0,0.15384615384615383,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,0,0,0.0,Medium-Low,30.0,25 - 45,Male,Caucasian,0.0,1.0,M,0,0,0,0.0,Medium-Low,0.07904367,25 - 45,Male,Caucasian,0.0,0.000946073793755913,M,0,0,0,0.0,High,24.165406259999997,25 - 45,Male,Caucasian,0.0,1.0,M,0,0,0,0.0,High,0.03084111213684082,Y,Medium-Low,Medium-Low
0,0.4487179487179488,Greater than 45,Male,African-American,0.21052631578947367,0.000946073793755913,F,1,0,1,0.006257822277847309,Medium-Low,53.00000000000001,Greater than 45,Male,African-American,8.0,1.0,F,1,0,1,5.0,Medium-Low,0.4487179487179488,Greater than 45,Female,African-American,0.21052631578947367,0.000946073793755913,F,1,0,1,0.006257822277847309,High,53.00000000000001,Greater than 45,Female,African-American,8.0,1.0,F,1,0,1,5.0,High,0.031145334243774414,Y,Medium-Low,Medium-Low
0,0.4487179487179488,Greater than 45,Male,African-American,0.21052631578947367,0.000946073793755913,F,1,0,1,0.006257822277847309,Medium-Low,53.00000000000001,Greater than 45,Male,African-American,8.0,1.0,F,1,0,1,5.0,Medium-Low,0.4487179487179488,Greater than 45,Male,African-American,1.0,0.000946073793755913,F,1,0,1,0.006257822277847309,High,53.00000000000001,Greater than 45,Male,African-American,38.0,1.0,F,1,0,1,5.0,High,0.031117916107177734,Y,Medium-Low,Medium-Low
0,0.4487179487179488,Greater than 45,Male,African-American,0.21052631578947367,0.000946073793755913,F,1,0,1,0.006257822277847309,Medium-Low,53.00000000000001,Greater than 45,Male,African-American,8.0,1.0,F,1,0,1,5.0,Medium-Low,0.4487179487179488,Greater than 45,Male,Hispanic,0.21052631578947367,0.000946073793755913,F,1,1,1,0.006257822277847309,High,53.00000000000001,Greater than 45,Male,Hispanic,8.0,1.0,F,1,1,1,5.0,High,0.030775070190429688,Y,Medium-Low,Medium-Low
0,0.4487179487179488,Greater than 45,Male,African-American,0.21052631578947367,0.000946073793755913,F,1,0,1,0.006257822277847309,Medium-Low,53.00000000000001,Greater than 45,Male,African-American,8.0,1.0,F,1,0,1,5.0,Medium-Low,0.4487179487179488,Greater than 45,Male,African-American,0.21052631578947367,0.000946073793755913,M,1,0,1,0.6,High,53.00000000000001,Greater than 45,Male,African-American,8.0,1.0,M,1,0,1,479.4,High,0.030596256256103516,Y,Medium-Low,Medium-Low
0,0.4487179487179488,Greater than 45,Male,African-American,0.21052631578947367,0.000946073793755913,F,1,0,1,0.006257822277847309,Medium-Low,53.00000000000001,Greater than 45,Male,African-American,8.0,1.0,F,1,0,1,5.0,Medium-Low,0.4487179487179488,Greater than 45,Male,African-American,0.21052631578947367,0.000946073793755913,F,1,1,1,0.8,High,53.00000000000001,Greater than 45,Male,African-American,8.0,1.0,F,1,1,1,639.2,High,0.030629873275756836,Y,Medium-Low,Medium-Low
0,0.41025641025641024,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.0012515644555694619,Medium-Low,50.0,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,1.0,Medium-Low,0.59907339,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.2,High,64.72772442,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,159.8,High,0.03079819679260254,Y,Medium-Low,Medium-Low
0,0.41025641025641024,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.0012515644555694619,Medium-Low,50.0,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,1.0,Medium-Low,0.41025641025641024,Less than 25,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.8,High,50.0,Less than 25,Male,Caucasian,1.0,1.0,F,1,0,0,639.2,High,0.031026840209960938,Y,Medium-Low,Medium-Low
0,0.41025641025641024,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.0012515644555694619,Medium-Low,50.0,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,1.0,Medium-Low,0.41025641025641024,Greater than 45,Male,Caucasian,0.5,0.000946073793755913,F,1,0,0,0.0012515644555694619,High,50.0,Greater than 45,Male,Caucasian,19.0,1.0,F,1,0,0,1.0,High,0.030724048614501953,Y,Medium-Low,Medium-Low
0,0.41025641025641024,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.0012515644555694619,Medium-Low,50.0,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,1.0,Medium-Low,0.41025641025641024,Greater than 45,Male,Caucasian,0.7,0.000946073793755913,F,1,0,0,0.6,High,50.0,Greater than 45,Male,Caucasian,26.6,1.0,F,1,0,0,479.4,High,0.030511140823364258,Y,Medium-Low,Medium-Low
0,0.41025641025641024,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.0012515644555694619,Medium-Low,50.0,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,1.0,Medium-Low,0.12258049,Greater than 45,Male,Caucasian,0.02631578947368421,0.000946073793755913,F,1,0,0,0.7,High,27.561278220000002,Greater than 45,Male,Caucasian,1.0,1.0,F,1,0,0,559.3,High,0.030226945877075195,Y,Medium-Low,Medium-Low
